image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,22.229445549213008,3.2453557216546858,38.870459716884625,9.702764668939759,-0.23068946831313253,0.17999484352925532,0.584027685700871,1.0,0.7939082416429311,0.4854858240556026,0.16551895181787213
1,22.25089082077762,3.2533175725887697,38.79928847058123,9.779402303438532,-0.21865594982450298,0.18642714518569692,0.5864070983021197,1.0,0.7961910273961319,0.4883782632961631,0.1697519401706571
2,22.09963140365881,3.2229628609354455,39.222823251167185,9.393780819014422,-0.16968401376622166,0.2148596966701084,0.600124128361456,0.9979577510596891,0.7877213607173723,0.4671757927078528,0.15097612352292056
3,22.20715964347432,3.2515985318238094,39.657722988413795,9.362890915865002,-0.17794109733517183,0.20265982013802453,0.578705914981273,0.987361255759605,0.8008521505050714,0.49928877986570797,0.18032505171534252
4,22.150122969467496,3.2308861929982897,39.970661240975254,9.185084428548453,-0.16119402795856308,0.20769014957383236,0.5658207848765091,0.9490307236121336,0.7533344000198152,0.4508849179027181,0.1384162052431237
5,22.21527124291948,3.2242486225201223,40.211059852136756,9.09088887488745,-0.13554472846275667,0.22813810779002108,0.5716164501483882,0.9438205808118298,0.7511834866119746,0.4586299345806406,0.15569550099531537
6,22.1910972573997,3.2092166645908264,40.49192139565296,8.931767381040464,-0.14024480400108397,0.2092721156870383,0.5326184122176827,0.8918907624896661,0.7043555665388068,0.4105259853795502,0.11806212711815545
7,22.16111503129812,3.200227247041356,40.60978313480988,8.842078160641467,-0.11451948735684947,0.22345285385338287,0.530608717280435,0.8723674658657652,0.6707650941851595,0.3999166646081598,0.10945048890498366
8,22.165001349014616,3.178962093138147,40.536828247088174,8.998857854835968,-0.12852953824509994,0.17273979027833608,0.42653425772445397,0.7682073903917204,0.6304750331161844,0.3910449888761651,0.11724219037261041
9,22.125366753309844,3.168259082200022,40.722684045140745,8.89747091076305,-0.1187457670958727,0.16754626484337565,0.4349443966639468,0.7338343410335821,0.6082779936500906,0.3892203724688281,0.11387014926988615
10,22.038356387204374,3.1782715975498856,40.81747300376324,8.820213341342424,-0.1369431879988393,0.1421570080721808,0.3929084211887337,0.7206650967816017,0.5949355778078949,0.38149454749421463,0.11872697888170669
11,21.877393883963702,3.2444902162393228,40.97309408089882,8.367675605587161,-0.21178021538502867,0.0807156684085859,0.3423679908217834,0.6383118434670472,0.5906067625086135,0.3870586723785443,0.0761816365476462
12,21.84021999810894,3.243126454008416,40.99517680362383,8.404692108902704,-0.25538180224520923,0.0536599377826017,0.29122812719234803,0.6039553597155953,0.6091222826181957,0.4086011826775018,0.12316439781949762
13,21.824686306775536,3.259615699471715,40.962753895533936,8.483374650159467,-0.25748837726387785,0.04537374359152602,0.2847290058918861,0.6014212275854081,0.6167672350115989,0.4365448346475884,0.14598188735799167
14,21.844680447311184,3.255128558054511,40.77857512826758,8.606366501503095,-0.2747451420556253,0.001112053732794882,0.2531750635637906,0.5907033356825946,0.6268952816518079,0.4730609195629898,0.1908852794273217
15,21.86525879934207,3.2589377687175607,40.67051067255166,8.720631157527476,-0.2886980020211499,-0.01557949434685113,0.2364786143785731,0.5757025716690995,0.6417779111976412,0.494446214335418,0.22024739539542448
16,21.847118676837724,3.261584852431546,40.596319246325024,8.769104641390884,-0.3089238381539732,-0.07176772547586596,0.199139767527154,0.5591020636764841,0.6618721966605046,0.5280182587578026,0.26554509180996844
17,21.856776562545686,3.2638331002458427,40.44858841673543,8.95099594670806,-0.37670163502533627,-0.10800300458207335,0.14112691875385597,0.539366113387908,0.7025661907535439,0.547853814556974,0.2915275379785742
18,21.876825810984027,3.3135451264327114,40.42915970504097,8.974969775631944,-0.4160716493909945,-0.14089930579272492,0.1250300878358792,0.5481041787749812,0.714074555806679,0.5944627716235666,0.3548113218415534
19,21.7112302495194,3.2814887812088402,40.428249990830274,9.15625816030259,-0.45122490618404154,-0.16962635617975474,0.11469043916279875,0.5329015185099373,0.7202906340604778,0.6090432653341618,0.38238880639363826
20,21.875610858009164,3.30712717377211,40.343600206863314,9.069234861696735,-0.4475902531791106,-0.16944212433453665,0.11373377972311216,0.5778740659852364,0.6945052305465866,0.5820613700662811,0.3460323428652132
21,21.805067350580693,3.27406359690984,40.508386491302346,9.133623561112685,-0.44047517456678764,-0.16971687451143547,0.16458547866214723,0.6255568819364521,0.7136351453955192,0.6259973713619511,0.4084076970406674
22,21.813970031494964,3.2607987099844404,40.48107492801048,9.173605407706141,-0.47544675544868087,-0.16688857839226512,0.11518656236846314,0.5563705105781473,0.7021610337035997,0.6364810248297059,0.42991041516475903
23,21.826222668791562,3.2501653239253736,40.10601977483641,9.468087279663694,-0.47739529768875333,-0.2224956425404675,0.10067540153967691,0.611967977492933,0.7409244015723875,0.6545988286841748,0.4549329865000029
24,21.974537936750618,3.258338107223688,39.600678885098866,9.69418093501542,-0.498586015643284,-0.2189817555948288,0.09897521102676832,0.5999575272834508,0.7369849004327342,0.6326329946653697,0.44990607531276505
