roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,44.2886848449707,-68.3118667602539,36.84346389770508,24.0,713,78.91302577067178,698,728,31,7,0.8145833333333333,24.329745077070147,4.377106657630588,34.733690258804295,8.150250153861002,1,-3.1249999999999982,50.046981929368826,9.003833665475376,0.4158337944120767,AWE\01770\remap85_from_l7a\slice_004\cluster_011_global_00059\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_011_global_00059
