Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    4   1.154649e+03    17.21%
   2    1   1.051963e+03    15.68%
   3    3   7.414213e+02    11.05%
   4    2   5.015692e+02     7.48%
   5    8   3.883966e+02     5.79%
   6   11   3.570453e+02     5.32%
   7    6   3.203388e+02     4.77%
   8    9   2.692226e+02     4.01%
   9    5   2.302124e+02     3.43%
  10   12   2.140334e+02     3.19%
  11   21   2.069170e+02     3.08%
  12    0   1.933325e+02     2.88%
  13    7   1.488387e+02     2.22%
  14   14   1.406397e+02     2.10%
  15   10   1.378178e+02     2.05%
  16   18   1.288865e+02     1.92%
  17   23   1.281498e+02     1.91%
  18   15   1.122438e+02     1.67%
  19   13   9.980912e+01     1.49%
  20   19   9.834024e+01     1.47%
  21   16   2.715553e+01     0.40%
  22   17   1.916696e+01     0.29%
  23   20   1.791960e+01     0.27%
  24   22   1.023834e+01     0.15%
  25   24   7.190381e+00     0.11%
  26   25   3.713413e+00     0.06%
