Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   3.015022e+03    18.99%
   2    1   2.199711e+03    13.85%
   3    5   1.518668e+03     9.56%
   4    6   1.167487e+03     7.35%
   5    3   9.054763e+02     5.70%
   6   10   6.489333e+02     4.09%
   7    4   5.646798e+02     3.56%
   8    8   4.391783e+02     2.77%
   9    2   4.160120e+02     2.62%
  10   11   4.105116e+02     2.59%
  11   19   3.926991e+02     2.47%
  12    9   3.125777e+02     1.97%
  13   17   2.908077e+02     1.83%
  14   21   2.733438e+02     1.72%
  15   16   2.289898e+02     1.44%
  16   32   2.058516e+02     1.30%
  17   36   2.055236e+02     1.29%
  18   12   1.942478e+02     1.22%
  19   29   1.942250e+02     1.22%
  20   33   1.779823e+02     1.12%
  21   14   1.747175e+02     1.10%
  22   35   1.728477e+02     1.09%
  23   25   1.370430e+02     0.86%
  24   34   1.352821e+02     0.85%
  25   31   1.280524e+02     0.81%
  26   26   1.194013e+02     0.75%
  27   27   1.184355e+02     0.75%
  28    7   1.126020e+02     0.71%
  29   15   1.107079e+02     0.70%
  30   37   1.103523e+02     0.69%
  31   22   1.074913e+02     0.68%
  32   38   9.039864e+01     0.57%
  33   42   8.778181e+01     0.55%
  34   43   7.649824e+01     0.48%
  35   44   7.161005e+01     0.45%
  36   18   6.780276e+01     0.43%
  37   20   5.946199e+01     0.37%
  38   40   5.477194e+01     0.34%
  39   28   4.891170e+01     0.31%
  40   24   4.871860e+01     0.31%
  41   39   2.274806e+01     0.14%
  42   41   2.020131e+01     0.13%
  43   13   1.888599e+01     0.12%
  44   23   1.613688e+01     0.10%
  45   30   5.392921e+00     0.03%
