Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   2.390231e+03    23.26%
   2    0   1.991239e+03    19.38%
   3    5   8.352689e+02     8.13%
   4    2   6.637187e+02     6.46%
   5    6   4.964859e+02     4.83%
   6    3   4.529930e+02     4.41%
   7    7   2.816755e+02     2.74%
   8   19   2.252131e+02     2.19%
   9    9   2.247347e+02     2.19%
  10    8   2.177276e+02     2.12%
  11   12   1.788411e+02     1.74%
  12   15   1.660219e+02     1.62%
  13   29   1.640821e+02     1.60%
  14   25   1.535118e+02     1.49%
  15    4   1.496651e+02     1.46%
  16   11   1.477296e+02     1.44%
  17   23   1.224298e+02     1.19%
  18   14   1.204938e+02     1.17%
  19   18   1.165233e+02     1.13%
  20   26   1.153106e+02     1.12%
  21   10   1.093955e+02     1.06%
  22   13   1.065685e+02     1.04%
  23   34   1.002307e+02     0.98%
  24   24   1.001016e+02     0.97%
  25   16   9.896231e+01     0.96%
  26   22   9.293965e+01     0.90%
  27   20   9.191872e+01     0.89%
  28   21   8.220549e+01     0.80%
  29   17   6.997855e+01     0.68%
  30   31   5.868266e+01     0.57%
  31   27   5.029977e+01     0.49%
  32   35   4.166680e+01     0.41%
  33   28   2.267829e+01     0.22%
  34   32   1.659258e+01     0.16%
  35   30   1.425352e+01     0.14%
  36   33   6.773033e+00     0.07%
