Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.438190e+03    26.13%
   2    3   1.215071e+03    22.07%
   3    2   7.452572e+02    13.54%
   4    1   2.837473e+02     5.15%
   5    4   2.205115e+02     4.01%
   6    8   2.078118e+02     3.78%
   7   10   1.727716e+02     3.14%
   8   11   1.408831e+02     2.56%
   9    5   1.354093e+02     2.46%
  10   14   1.154050e+02     2.10%
  11    9   1.128552e+02     2.05%
  12   13   1.037879e+02     1.89%
  13   17   9.027684e+01     1.64%
  14    6   9.009286e+01     1.64%
  15    7   8.199911e+01     1.49%
  16   16   7.539664e+01     1.37%
  17   20   6.786812e+01     1.23%
  18   19   6.642738e+01     1.21%
  19   15   6.404344e+01     1.16%
  20   21   6.125532e+01     1.11%
  21   12   1.155185e+01     0.21%
  22   18   4.311941e+00     0.08%
