Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   1.106771e+04    14.41%
   2    4   8.160411e+03    10.63%
   3    7   7.121181e+03     9.27%
   4    3   5.887351e+03     7.67%
   5    1   5.301045e+03     6.90%
   6    2   4.983528e+03     6.49%
   7   12   2.606602e+03     3.39%
   8   14   1.845888e+03     2.40%
   9    8   1.829871e+03     2.38%
  10   11   1.428692e+03     1.86%
  11    5   1.364019e+03     1.78%
  12   15   1.337313e+03     1.74%
  13   13   1.255625e+03     1.64%
  14   24   1.212376e+03     1.58%
  15   27   1.102852e+03     1.44%
  16    9   1.087958e+03     1.42%
  17   21   1.050231e+03     1.37%
  18   26   1.050201e+03     1.37%
  19   34   8.339577e+02     1.09%
  20   19   8.287695e+02     1.08%
  21   48   6.245098e+02     0.81%
  22   30   6.033267e+02     0.79%
  23   49   5.911676e+02     0.77%
  24   46   5.832993e+02     0.76%
  25   31   4.794024e+02     0.62%
  26   59   4.687336e+02     0.61%
  27   76   3.776792e+02     0.49%
  28   32   3.289033e+02     0.43%
  29   41   3.219859e+02     0.42%
  30   57   2.987829e+02     0.39%
  31  116   2.776456e+02     0.36%
  32   23   2.720249e+02     0.35%
  33   94   2.716533e+02     0.35%
  34   58   2.508988e+02     0.33%
  35   17   2.492966e+02     0.32%
  36   55   2.476115e+02     0.32%
  37    6   2.266796e+02     0.30%
  38   25   2.175344e+02     0.28%
  39   36   2.122592e+02     0.28%
  40   29   2.116232e+02     0.28%
  41   20   2.099314e+02     0.27%
  42   50   2.042416e+02     0.27%
  43   18   2.033891e+02     0.26%
  44  132   2.012295e+02     0.26%
  45   54   1.968278e+02     0.26%
  46   74   1.901479e+02     0.25%
  47   47   1.755341e+02     0.23%
  48   64   1.719373e+02     0.22%
  49   52   1.708576e+02     0.22%
  50   43   1.675325e+02     0.22%
  51  155   1.623845e+02     0.21%
  52   10   1.460527e+02     0.19%
  53  143   1.442918e+02     0.19%
  54   70   1.426201e+02     0.19%
  55   65   1.410412e+02     0.18%
  56   22   1.405921e+02     0.18%
  57   63   1.310082e+02     0.17%
  58  148   1.307053e+02     0.17%
  59   53   1.292253e+02     0.17%
  60   92   1.252373e+02     0.16%
  61   33   1.227737e+02     0.16%
  62   61   1.206422e+02     0.16%
  63   16   1.199658e+02     0.16%
  64   91   1.192126e+02     0.16%
  65  114   1.128357e+02     0.15%
  66   51   1.124744e+02     0.15%
  67   85   1.108614e+02     0.14%
  68  139   1.085103e+02     0.14%
  69  109   1.022718e+02     0.13%
  70  103   1.014813e+02     0.13%
  71   39   1.008194e+02     0.13%
  72   38   9.682341e+01     0.13%
  73  106   9.590770e+01     0.12%
  74   93   9.337121e+01     0.12%
  75  149   9.026195e+01     0.12%
  76  156   8.750371e+01     0.11%
  77   98   8.411359e+01     0.11%
  78   86   8.304643e+01     0.11%
  79  144   8.192340e+01     0.11%
  80  131   7.759814e+01     0.10%
  81   60   7.317814e+01     0.10%
  82   37   7.267875e+01     0.09%
  83   40   7.108621e+01     0.09%
  84  154   7.008902e+01     0.09%
  85   83   6.768577e+01     0.09%
  86  124   6.718246e+01     0.09%
  87   78   6.628575e+01     0.09%
  88   69   6.605886e+01     0.09%
  89   88   6.414561e+01     0.08%
  90   87   6.284665e+01     0.08%
  91   66   6.141539e+01     0.08%
  92  113   6.129323e+01     0.08%
  93   35   5.839783e+01     0.08%
  94  117   5.669216e+01     0.07%
  95  165   5.599110e+01     0.07%
  96   73   5.539411e+01     0.07%
  97   56   5.527222e+01     0.07%
  98   62   5.449172e+01     0.07%
  99   97   5.438225e+01     0.07%
 100   82   5.307666e+01     0.07%
 101  135   5.149552e+01     0.07%
 102  161   5.104194e+01     0.07%
 103  151   5.021080e+01     0.07%
 104   67   4.869121e+01     0.06%
 105   81   4.807354e+01     0.06%
 106  162   4.748703e+01     0.06%
 107   99   4.315013e+01     0.06%
 108   90   4.258658e+01     0.06%
 109  121   4.246770e+01     0.06%
 110   45   4.245262e+01     0.06%
 111  122   4.134175e+01     0.05%
 112   44   4.132747e+01     0.05%
 113  110   3.967373e+01     0.05%
 114  112   3.963182e+01     0.05%
 115  142   3.857794e+01     0.05%
 116  105   3.584278e+01     0.05%
 117  115   3.533723e+01     0.05%
 118  126   3.496558e+01     0.05%
 119   95   3.492305e+01     0.05%
 120  163   3.483596e+01     0.05%
 121  146   3.474396e+01     0.05%
 122   80   3.473369e+01     0.05%
 123   28   3.465564e+01     0.05%
 124   75   3.314516e+01     0.04%
 125  136   3.244548e+01     0.04%
 126  157   3.184120e+01     0.04%
 127  118   3.175264e+01     0.04%
 128   96   3.106042e+01     0.04%
 129  123   3.105203e+01     0.04%
 130  147   2.974645e+01     0.04%
 131  102   2.839389e+01     0.04%
 132  164   2.777617e+01     0.04%
 133  101   2.698031e+01     0.04%
 134  141   2.648475e+01     0.03%
 135   79   2.569363e+01     0.03%
 136  134   2.543005e+01     0.03%
 137   89   2.436483e+01     0.03%
 138  104   2.422337e+01     0.03%
 139   84   2.293645e+01     0.03%
 140  107   2.240709e+01     0.03%
 141  133   2.217021e+01     0.03%
 142  120   2.110844e+01     0.03%
 143   68   2.085333e+01     0.03%
 144  130   1.976989e+01     0.03%
 145  138   1.907970e+01     0.02%
 146  125   1.891435e+01     0.02%
 147  145   1.829231e+01     0.02%
 148  100   1.814371e+01     0.02%
 149  140   1.682929e+01     0.02%
 150  159   1.604781e+01     0.02%
 151  128   1.588955e+01     0.02%
 152   71   1.549884e+01     0.02%
 153   42   1.396107e+01     0.02%
 154  158   1.365670e+01     0.02%
 155  129   1.316094e+01     0.02%
 156  127   1.154755e+01     0.02%
 157   72   1.100506e+01     0.01%
 158  108   1.098015e+01     0.01%
 159  137   1.073135e+01     0.01%
 160  153   8.045456e+00     0.01%
 161  119   5.402632e+00     0.01%
 162  160   4.538435e+00     0.01%
 163  111   4.140940e+00     0.01%
 164   77   3.477766e+00     0.00%
 165  150   2.242232e+00     0.00%
 166  152   2.211030e-01     0.00%
