cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      150        457       1   0.121  0.756  17456     1.091           4.7         2.5         7.2     117.4     107.6
      150        491       0   0.080  0.137   2916     1.682           0.0         2.1         2.1     117.4      69.8
      150        493       0   0.069  0.136   2904     1.414           0.4         0.4         0.0     117.4      83.0
      150        492       0   0.042  0.130   2780     3.084           0.0         0.0         0.0     117.4      38.1
      150        456       0   0.040  0.254   7512     3.364           0.9         0.6         1.5     117.4      34.9
      150        458       0   0.025  0.503  11484     3.668           4.6         3.9         8.5     117.4      32.0
      150        484       0   0.021  0.203   4320     4.000           1.4         0.0         1.4     117.4      29.3
      150        500       0   0.010  0.237   5060     1.414          15.7         5.7       170.0      90.5      64.0
      150        501       0   0.009  0.158   3596     1.542          10.0         0.0       170.0     117.4      76.1
      150        459       0   0.008  0.499  14304     2.181          27.6         0.4       152.7     117.4      53.8
      150        602       0   0.006  0.058   1260     4.000           1.3         9.6         8.3      90.5      22.6
      150        523       0   0.006  0.121   2612     2.000           8.5         8.6         0.1      83.0      41.5
      150        506       0   0.006  0.148   3988     2.594           8.4         8.4         0.0      90.5      34.9
      150        473       0   0.006  0.221   4984     1.834          20.0         0.0       160.0     117.4      64.0
      150        661       0   0.005  0.031    660     5.657           0.0         0.0         0.0     117.4      20.7
      150        588       0   0.004  0.093   2012     4.362           4.2         7.7         3.5      98.7      22.6
      150        486       0   0.004  0.199   4236     2.378          19.9         0.0       160.1     117.4      49.4
      150        518       0   0.004  0.049   1072     1.189          10.0        10.0         0.0      83.0      98.7
      150        478       0   0.003  0.104   2748     1.414          20.0         0.0       160.0     117.4      83.0
      150        467       0   0.003  0.175   3724     3.668          12.8         0.0       167.2     117.4      32.0
      150        680       0   0.003  0.013    288     4.757           0.0        10.0        10.0      90.5      19.0
      150        481       0   0.003  0.004     76     1.297           0.0         0.0         0.0     117.4      90.5
      150        503       0   0.003  0.116   2512     1.414          30.0        10.0       160.0      90.5      64.0
      150        542       0   0.003  0.119   2540     2.181          20.0         0.0        20.0     117.4      53.8
      150        479       0   0.002  0.102   2816     1.542          30.0         0.0       150.0     117.4      76.1
      150        495       0   0.002  0.021    448     1.000          10.0         0.0       170.0     117.4     117.4
      150        639       0   0.002  0.010    212     3.084           0.9        10.0         9.1      83.0      26.9
      150        537       0   0.001  0.059   1276     1.834          21.0        10.0       169.0      83.0      45.3
      150        557       0   0.001  0.111   2360     2.594          30.0         0.0        30.0     117.4      45.3
      150        497       0   0.001  0.176   3740     2.594          50.0         0.0       130.0     117.4      45.3
      150        600       0   0.001  0.122   2644     4.362          21.1         2.5       161.4     117.4      26.9
      150        596       0   0.001  0.030    632     2.181          10.0         0.0        10.0     117.4      53.8
      150        471       0   0.001  0.091   2200     4.362          16.0         0.0       164.0     117.4      26.9
      150        637       0   0.001  0.053   1128     4.000          10.0         0.0       170.0     117.4      29.3
      150        579       0   0.001  0.024    504     1.834          10.0         0.0       170.0     117.4      64.0
      150        622       0   0.001  0.099   2204     3.084          26.6        10.0       163.4      90.5      29.3
      150        535       0   0.001  0.118   2524     2.181          46.4         0.0       133.6     117.4      53.8
      150        564       0   0.001  0.072   1528     2.378          25.8         8.5        34.3      83.0      34.9
      150        550       0   0.001  0.086   1928     4.000          19.3         0.0        19.3     117.4      29.3
