Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    5   1.083511e+05    25.76%
   2    0   6.344864e+04    15.08%
   3   33   4.351404e+04    10.34%
   4    8   2.335543e+04     5.55%
   5   16   1.692712e+04     4.02%
   6    4   1.474217e+04     3.50%
   7    2   1.184132e+04     2.82%
   8    1   1.144057e+04     2.72%
   9   11   1.009955e+04     2.40%
  10   14   8.793261e+03     2.09%
  11    7   6.974592e+03     1.66%
  12   34   6.932529e+03     1.65%
  13   13   6.419690e+03     1.53%
  14    9   6.175513e+03     1.47%
  15    3   4.981315e+03     1.18%
  16   10   4.576623e+03     1.09%
  17   15   4.470517e+03     1.06%
  18    6   4.118299e+03     0.98%
  19   32   3.802539e+03     0.90%
  20   60   3.318269e+03     0.79%
  21   21   3.311479e+03     0.79%
  22   26   2.843791e+03     0.68%
  23   20   2.644133e+03     0.63%
  24   17   2.534260e+03     0.60%
  25   18   2.461684e+03     0.59%
  26   44   2.444308e+03     0.58%
  27   47   2.311882e+03     0.55%
  28   59   2.279543e+03     0.54%
  29   24   2.257962e+03     0.54%
  30   12   2.201718e+03     0.52%
  31   19   1.772459e+03     0.42%
  32   27   1.592882e+03     0.38%
  33   46   1.577014e+03     0.37%
  34   51   1.547459e+03     0.37%
  35   49   1.434958e+03     0.34%
  36   28   1.394695e+03     0.33%
  37   36   1.312800e+03     0.31%
  38   38   1.303258e+03     0.31%
  39   40   1.299808e+03     0.31%
  40   31   1.213898e+03     0.29%
  41   63   1.157259e+03     0.28%
  42   25   1.071791e+03     0.25%
  43   30   1.025835e+03     0.24%
  44   23   1.005308e+03     0.24%
  45   39   9.901483e+02     0.24%
  46   37   9.875972e+02     0.23%
  47   61   9.663591e+02     0.23%
  48   54   9.436731e+02     0.22%
  49   29   9.181019e+02     0.22%
  50   56   9.054671e+02     0.22%
  51   43   8.892078e+02     0.21%
  52   42   8.634398e+02     0.21%
  53   52   8.210627e+02     0.20%
  54   53   5.603930e+02     0.13%
  55   35   5.150486e+02     0.12%
  56   41   5.123240e+02     0.12%
  57   45   4.900883e+02     0.12%
  58   55   4.590557e+02     0.11%
  59   48   3.497668e+02     0.08%
  60   62   3.476217e+02     0.08%
  61   57   3.355572e+02     0.08%
  62   58   2.399048e+02     0.06%
  63   22   1.493713e+02     0.04%
  64   50   1.225660e+02     0.03%
