roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,33.66010665893555,-102.3887939453125,48.383201599121094,26.17218589782715,915,148.01960990226848,900,930,31,7,1.3333333333333333,26.40336675433432,5.115619754199503,44.122601236733324,10.637939901934017,1,-0.8571428571428549,88.9002247620684,17.224308936698662,14.387420992903337,AWE\01772\remap85_from_l7a\slice_006\cluster_008_global_00013\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_008_global_00013
