roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_14,0.08333333333333333,22.167392773972775,4.6590803580303435,73.12784422472467,7.337273976095936,-1,0.7678571428571408,-4.664855381728277,0.9804462032892135,0.41466031999253944
