slice,cluster_in_slice,global_cluster_index,status,point_source,selection_method,selected_y,selected_x,raw_peak_y,raw_peak_x,selected_global_x,latitude,longitude,amplitude_K,target_wavelength_km,target_dominant_angle_deg,target_bearing_deg,target_true_angle_deg,temperature_K,u_navgem_m_per_s,v_navgem_m_per_s,NN_or_N2_navgem,intrinsic_speed_c_minus_w_m_per_s,m2_1_per_m2,lambda_z_km,New_MF_m2_s2,New_MF_u_m2_s2,New_MF_v_m2_s2,MF_m2_s2,MFz_m2_s2,MFm_m2_s2,finite_pixels,phase_speed_m_per_s,phase_speed_error_m_per_s,phase_direction,phase_avg_wavelength_km,phase_avg_wavelength_error_km,phase_avg_angle_deg,phase_avg_angle_error_deg,phase_closest_frame,phase_closest_distance_km,phase_fit_sse,excluded_from_mf_sums_sse_gt_threshold,phase_summary_csv,phase_output_dir,plot_path,file,orbit_tag,orbit_id,version
3,7,10,ok,saved representative point,0,178,410,178,410,2210,50.11262130737305,-86.58789825439453,2.4763290882110596,26.17218589782715,120.00000333930423,340.19366455078125,100.19366455078125,187.67999267578125,-6.272094249725342,-30.5035400390625,0.00046081654727458954,33.68113948839882,4.062136506906024e-07,9.85831319766113,6.44850755915629,-1.1412308784805854,6.346718980898576,7.5357184410095215,0.2360224425792694,7.299696445465088,3412,-4.769102523308571,0.7729340233353736,-1,22.662775190762336,3.672982478889696,95.7814912637423,6.463262274656189,513,55.34232878530489,0.042222548147401257,False,AWE\01770\remap85_from_l7a\slice_003\cluster_007_global_00010\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_007_global_00010,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_007_global_00010_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
3,8,11,ok,saved representative point,0,160,344,160,344,2144,50.15999221801758,-88.49527740478516,2.322359085083008,80.72605895996094,120.00000333930423,341.65533447265625,101.65533447265625,179.10000610351562,-4.004088878631592,-27.79904556274414,0.0005098081892356277,12.48397867556163,3.271152348245939e-06,3.4739973498163637,0.6431619859435874,0.12993411039181693,-0.6299003628508134,2.3595962524414062,0.0963037833571434,2.2632925510406494,115332,13.9329451038769,1.6190148649052762,1,66.20935513362305,7.693558638029874,102.40097069168078,8.313316918591772,495,19.80815469153256,0.0076548452911074875,False,AWE\01770\remap85_from_l7a\slice_003\cluster_008_global_00011\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_21_120x120\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_008_global_00011,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_008_global_00011_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
3,9,12,ok,saved representative point,1,82,464,32,520,2264,48.201969146728516,-86.09721374511719,1.3183530569076538,33.941123962402344,130.00000134084985,339.8131408691406,109.81314849853516,177.82000732421875,1.5171462297439575,-29.27526092529297,0.0004166021244600415,70.84391728780489,8.30073110768146e-08,21.80829411243848,3.8416704755123297,-1.3021485206014163,3.6142552860469985,1.8346781730651855,0.21078556776046753,1.6238926649093628,9944,-42.78742026254448,6.0325343349236515,-1,29.682601618629395,4.184905570738277,101.8776116452927,10.020927347645996,526,134.25385559968473,0.0073720672058647406,False,AWE\01770\remap85_from_l7a\slice_003\cluster_009_global_00012\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_009_global_00012,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_009_global_00012_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
3,10,13,ok,saved representative point,0,174,384,174,384,2184,50.1832275390625,-87.31253051757812,2.1832079887390137,135.76449584960938,109.99999850756943,340.73907470703125,90.73907470703125,173.89999389648438,-5.742199897766113,-29.687761306762695,0.0004816149303223938,62.13809513649345,1.2473377621291112e-07,17.790486853748018,1.9432857736313272,-0.02506625526092627,1.9431241033050617,1.3151909112930298,0.00021882611326873302,1.3149720430374146,119672,-32.52687176381715,4.5714431965781355,-1,118.89822663204546,16.710383130876384,95.11925608931817,10.72252922516584,506,47.35727901883201,0.0006286602216986238,False,AWE\01770\remap85_from_l7a\slice_003\cluster_010_global_00013\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_120x120\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_010_global_00013,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_010_global_00013_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
3,11,14,ok,saved representative point,1,92,472,46,552,2272,48.318843841552734,-85.80357360839844,1.4780454635620117,26.17218589782715,100.0000005060238,339.5855407714844,79.58554077148438,188.39999389648438,1.0594813823699951,-29.97083282470703,0.0004097787314094603,51.04083099935969,1.5729464606612793e-07,15.842470171266905,4.119942986142982,0.7447511594239443,4.052070571893516,2.664144277572632,0.0870557650923729,2.5770883560180664,8548,-21.755260756752424,3.0183719699445466,-1,23.629942655105722,3.2784693945546257,83.28404787618884,7.242902255185417,529,114.48949527750149,0.008703088371480911,False,AWE\01770\remap85_from_l7a\slice_003\cluster_011_global_00014\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_32_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_011_global_00014,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_011_global_00014_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
3,12,15,ok,saved representative point,0,76,262,76,262,2062,49.135684967041016,-91.34880065917969,1.9449002742767334,104.6887435913086,130.00000134084985,343.8447570800781,113.84475708007812,182.67999267578125,-1.5273549556732178,-22.238502502441406,0.0005500890547409654,42.18792108348099,3.0906993006097193e-07,11.301900809648878,1.0080338246632965,-0.40750767634105967,0.9219922371627777,1.2265821695327759,0.20045554637908936,1.0261266231536865,28980,-22.465053340345143,3.35167834203551,-1,92.82950736810447,13.849717809871954,113.22139840065341,11.346773131561676,474,146.06358092579976,0.008392909615988892,False,AWE\01770\remap85_from_l7a\slice_003\cluster_012_global_00015\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_11_120x120\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_012_global_00015,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_012_global_00015_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
3,13,16,ok,saved representative point,1,75,354,74,354,2154,48.69003677368164,-88.95807647705078,1.9235310554504395,44.01619338989258,120.00000333930423,342.0047912597656,102.00480651855469,175.3699951171875,2.399566411972046,-20.594865798950195,0.0004927777335979044,72.73141657918578,9.315517437161953e-08,20.586208962111055,5.17421589734041,-1.0762034966693503,5.061056825016578,3.0964157581329346,0.1339552402496338,2.962460517883301,28448,-52.087862078486374,7.174075824192257,-1,38.2272618682575,5.265051477461253,102.35226736520502,9.51239166691301,496,146.6509624500743,0.019279282524509438,False,AWE\01770\remap85_from_l7a\slice_003\cluster_013_global_00016\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_013_global_00016,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_013_global_00016_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
3,14,17,ok,saved representative point,0,116,576,116,576,2376,48.08804702758789,-82.96155548095703,1.8917220830917358,33.941123962402344,100.0000005060238,337.43212890625,77.43211364746094,189.2899932861328,1.3572521209716797,-40.345680236816406,0.0003653298772405833,76.06114282468944,6.314798513594965e-08,25.0034604867187,9.126241672959575,1.985833209505991,8.907567206442346,3.333627223968506,0.15784093737602234,3.175786256790161,7500,-36.977520601489424,5.584933608484162,-1,30.296065154875475,4.5757938806063345,82.70139640248578,8.015999699732014,555,65.41446566575291,0.0021477609604759235,False,AWE\01770\remap85_from_l7a\slice_003\cluster_014_global_00017\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_003\cluster_014_global_00017,plots_l7a_cluster_debug\01770\slice_003\awe_l7a_tmp_2024075T0538_01770_v23_slice_003_cluster_014_global_00017_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,0,48,ok,saved representative point,0,106,80,106,80,2480,47.20669937133789,-80.5436782836914,4.183651447296143,26.17218589782715,109.99999850756943,335.6185607910156,85.61856079101562,195.64999389648438,3.8294482231140137,-45.64039611816406,0.00040008241194300354,79.26402395437734,6.367914555744934e-08,24.89896270213613,49.270504839166215,3.764072341218332,49.12651429234906,19.792253494262695,0.11551465839147568,19.676738739013672,87228,-34.049564322986896,4.717907810989678,-1,23.36513063723231,3.23747262351234,85.70170689787363,10.016378553594874,583,86.84826574724852,0.012264432819561194,False,AWE\01770\remap85_from_l7a\slice_004\cluster_000_global_00048\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_000_global_00048,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_000_global_00048_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,1,49,ok,saved representative point,1,126,0,22,0,2400,48.086307525634766,-82.27046203613281,2.8587698936462402,28.540969848632812,109.99999850756943,336.9183654785156,86.91836547851562,193.7100067138672,0.47009605169296265,-42.79202651977539,0.0003710493620019406,76.00417548348585,6.423278982568943e-08,24.79142415759061,23.104642242273712,1.2420770836878898,23.071231819338045,8.645089149475098,0.024984296411275864,8.620104789733887,10968,-33.29930007456194,4.651079781096522,-1,25.940700648248914,3.623267396683717,86.01265687241204,9.508465660270083,562,47.39150258808004,0.0024767019205563525,False,AWE\01770\remap85_from_l7a\slice_004\cluster_001_global_00049\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_001_global_00049,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_001_global_00049_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,2,50,ok,saved representative point,1,75,104,30,0,2504,46.54644012451172,-80.30113983154297,1.8012083768844604,37.0130615234375,120.00000333930423,335.43841552734375,95.43840789794922,196.66000366210938,8.32895278930664,-44.055641174316406,0.0004029249248560518,103.03971424194076,3.795026758240594e-08,32.253173081703444,8.221158776454565,-0.7791673272086711,8.184152363188653,2.56758451461792,0.02306312508881092,2.5445213317871094,23188,-58.39299986840372,8.702247663532333,-1,32.35959596205883,4.822516722694536,90.28656289094302,10.55596878801533,587,146.87115150591907,0.016728879880948275,False,AWE\01770\remap85_from_l7a\slice_004\cluster_002_global_00050\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_002_global_00050,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_002_global_00050_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,3,51,ok,saved representative point,1,146,52,36,0,2452,48.05760192871094,-80.7813491821289,1.866944432258606,44.01619338989258,109.99999850756943,335.8018798828125,85.80188751220703,197.63999938964844,-1.5841302871704102,-47.34090805053711,0.00039558595744892955,98.98516383636377,4.037389545134489e-08,31.270119528786477,7.2616145149438545,0.5315901288816175,7.242130715370919,2.296595573425293,0.012307494878768921,2.284288167953491,47536,-51.65531017880912,6.36778730963186,-1,41.7814525905874,5.150591539637548,82.02653869798728,10.420901560894917,576,8.811573381100057,0.0656741142671103,False,AWE\01770\remap85_from_l7a\slice_004\cluster_003_global_00051\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_003_global_00051,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_003_global_00051_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
4,4,52,ok,saved representative point,2,71,0,26,12,2400,47.18824768066406,-82.8374252319336,0.8016946315765381,37.0130615234375,100.0000005060238,337.3386535644531,77.33865356445312,206.5500030517578,6.656920433044434,-39.71783447265625,0.00036522786831483245,69.6962883501597,7.518732042807828e-08,22.914351176323873,1.157177784635333,0.25363950620804687,1.1290382748800305,0.4611014127731323,0.022152863442897797,0.43894854187965393,7400,-32.40340399265861,4.985944898742454,-1,32.93710711724358,5.0680663441335065,82.47480281265005,8.34417937400279,562,155.90997602243274,0.02971840823201078,False,AWE\01770\remap85_from_l7a\slice_004\cluster_004_global_00052\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_21_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01770\remap85_from_l7a\slice_004\cluster_004_global_00052,plots_l7a_cluster_debug\01770\slice_004\awe_l7a_tmp_2024075T0538_01770_v23_slice_004_cluster_004_global_00052_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0538_01770_v23.nc,2024075T0538_01770,01770,v23
