Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    1   5.426042e+04    38.56%
   2    2   2.366722e+04    16.82%
   3    0   2.120993e+04    15.07%
   4    3   1.910990e+04    13.58%
   5    5   1.304864e+04     9.27%
   6    4   7.159569e+03     5.09%
   7    7   9.558473e+02     0.68%
   8    8   9.374472e+02     0.67%
   9    6   3.745364e+02     0.27%
