Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   5.663218e+05    65.65%
   2    1   5.319407e+04     6.17%
   3    3   5.263869e+04     6.10%
   4   12   4.449085e+04     5.16%
   5    9   3.542228e+04     4.11%
   6    2   3.282141e+04     3.80%
   7    8   1.409262e+04     1.63%
   8   13   7.719473e+03     0.89%
   9    4   7.307892e+03     0.85%
  10   10   5.150626e+03     0.60%
  11    7   5.105723e+03     0.59%
  12   14   4.486691e+03     0.52%
  13   19   3.591043e+03     0.42%
  14   16   3.119486e+03     0.36%
  15   11   2.392924e+03     0.28%
  16   32   1.894308e+03     0.22%
  17   24   1.810995e+03     0.21%
  18    5   1.577950e+03     0.18%
  19    6   1.476017e+03     0.17%
  20   21   1.317284e+03     0.15%
  21   17   1.261060e+03     0.15%
  22   23   1.185398e+03     0.14%
  23   18   8.908236e+02     0.10%
  24   15   8.404774e+02     0.10%
  25   28   5.662825e+02     0.07%
  26   30   5.445143e+02     0.06%
  27   26   5.365775e+02     0.06%
  28   22   4.630420e+02     0.05%
  29   27   4.318706e+02     0.05%
  30   51   3.646905e+02     0.04%
  31   89   3.515965e+02     0.04%
  32   60   3.248079e+02     0.04%
  33   36   3.140695e+02     0.04%
  34   58   3.030944e+02     0.04%
  35   20   2.942356e+02     0.03%
  36   57   2.579025e+02     0.03%
  37   29   2.464161e+02     0.03%
  38  110   2.132885e+02     0.02%
  39   40   1.750619e+02     0.02%
  40   55   1.717971e+02     0.02%
  41   42   1.547761e+02     0.02%
  42   70   1.461451e+02     0.02%
  43   62   1.386884e+02     0.02%
  44   25   1.341232e+02     0.02%
  45   38   1.277263e+02     0.01%
  46  125   1.270332e+02     0.01%
  47   54   1.235752e+02     0.01%
  48   61   1.153310e+02     0.01%
  49   44   1.149973e+02     0.01%
  50   47   1.076688e+02     0.01%
  51   41   1.055241e+02     0.01%
  52  127   1.052681e+02     0.01%
  53   83   9.594757e+01     0.01%
  54   34   9.486561e+01     0.01%
  55  113   9.189296e+01     0.01%
  56   59   8.898909e+01     0.01%
  57  177   8.784633e+01     0.01%
  58   73   8.721247e+01     0.01%
  59  151   8.717101e+01     0.01%
  60  130   8.546673e+01     0.01%
  61   35   8.526287e+01     0.01%
  62   85   8.403062e+01     0.01%
  63   48   8.273543e+01     0.01%
  64   49   8.210190e+01     0.01%
  65   68   8.130382e+01     0.01%
  66  145   8.110204e+01     0.01%
  67  183   7.788019e+01     0.01%
  68   43   7.739524e+01     0.01%
  69   98   7.722153e+01     0.01%
  70  111   7.612357e+01     0.01%
  71   87   7.504684e+01     0.01%
  72   37   7.497771e+01     0.01%
  73  133   7.187354e+01     0.01%
  74   33   7.144508e+01     0.01%
  75  138   6.947119e+01     0.01%
  76  178   6.874711e+01     0.01%
  77   63   6.584977e+01     0.01%
  78  118   5.963446e+01     0.01%
  79   39   5.930365e+01     0.01%
  80  148   5.876866e+01     0.01%
  81  179   5.817205e+01     0.01%
  82  106   5.712242e+01     0.01%
  83   99   5.666850e+01     0.01%
  84  109   5.658856e+01     0.01%
  85  117   5.649925e+01     0.01%
  86  135   5.551651e+01     0.01%
  87  186   5.437203e+01     0.01%
  88  222   5.347673e+01     0.01%
  89   67   5.248337e+01     0.01%
  90   50   5.213713e+01     0.01%
  91   45   5.043588e+01     0.01%
  92  134   4.959732e+01     0.01%
  93  152   4.808586e+01     0.01%
  94  229   4.733141e+01     0.01%
  95   88   4.497776e+01     0.01%
  96  164   4.492288e+01     0.01%
  97  104   4.447507e+01     0.01%
  98  132   4.443467e+01     0.01%
  99  215   4.336324e+01     0.01%
 100   56   4.263570e+01     0.00%
 101  149   4.263088e+01     0.00%
 102  184   4.131100e+01     0.00%
 103   95   3.891037e+01     0.00%
 104  100   3.871760e+01     0.00%
 105  227   3.859348e+01     0.00%
 106  101   3.830827e+01     0.00%
 107  102   3.808274e+01     0.00%
 108   93   3.780379e+01     0.00%
 109  171   3.508960e+01     0.00%
 110   65   3.468818e+01     0.00%
 111   82   3.307763e+01     0.00%
 112   66   3.303755e+01     0.00%
 113  137   3.287631e+01     0.00%
 114   52   3.254779e+01     0.00%
 115  158   3.218547e+01     0.00%
 116  128   3.129547e+01     0.00%
 117   31   3.075454e+01     0.00%
 118  105   3.044178e+01     0.00%
 119   64   3.041564e+01     0.00%
 120  207   3.033459e+01     0.00%
 121  144   3.032289e+01     0.00%
 122  170   3.030852e+01     0.00%
 123  221   3.000791e+01     0.00%
 124  187   2.941141e+01     0.00%
 125  129   2.870922e+01     0.00%
 126   97   2.844092e+01     0.00%
 127  142   2.793881e+01     0.00%
 128   76   2.732758e+01     0.00%
 129   80   2.718996e+01     0.00%
 130  173   2.677844e+01     0.00%
 131  114   2.613004e+01     0.00%
 132  126   2.543830e+01     0.00%
 133   46   2.539093e+01     0.00%
 134  153   2.491167e+01     0.00%
 135  162   2.467716e+01     0.00%
