shift_minutes,correlation
-6.000000000000000000e+01,nan
-5.800000000000000000e+01,nan
-5.600000000000000000e+01,nan
-5.400000000000000000e+01,nan
-5.200000000000000000e+01,-4.313460262846173787e-01
-5.000000000000000000e+01,-2.637293735156665334e-02
-4.800000000000000000e+01,3.451165742226669497e-01
-4.600000000000000000e+01,5.625066120033973549e-01
-4.400000000000000000e+01,6.087985419312236246e-01
-4.200000000000000000e+01,5.274986819536677807e-01
-4.000000000000000000e+01,4.021934498496825272e-01
-3.800000000000000000e+01,3.137443409749322565e-01
-3.600000000000000000e+01,2.991170922053267844e-01
-3.400000000000000000e+01,3.640426857337006328e-01
-3.200000000000000000e+01,4.958229956063101018e-01
-3.000000000000000000e+01,6.488992352696971722e-01
-2.800000000000000000e+01,7.660991347296454146e-01
-2.600000000000000000e+01,8.350126578446513959e-01
-2.400000000000000000e+01,8.698543852541131827e-01
-2.200000000000000000e+01,8.811072624860105673e-01
-2.000000000000000000e+01,8.763321666491372675e-01
-1.800000000000000000e+01,8.640963400494343638e-01
-1.600000000000000000e+01,8.526282239847642330e-01
-1.400000000000000000e+01,8.478371882120443459e-01
-1.200000000000000000e+01,8.534852548964791952e-01
-1.000000000000000000e+01,8.717335720440372304e-01
-8.000000000000000000e+00,9.016093161053658767e-01
-6.000000000000000000e+00,9.375214433301346517e-01
-4.000000000000000000e+00,9.706849015445530027e-01
-2.000000000000000000e+00,9.927775582024043199e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.927775582024043199e-01
4.000000000000000000e+00,9.706849015445530027e-01
6.000000000000000000e+00,9.375214433301346517e-01
8.000000000000000000e+00,9.016093161053658767e-01
1.000000000000000000e+01,8.717335720440372304e-01
1.200000000000000000e+01,8.534852548964791952e-01
1.400000000000000000e+01,8.478371882120443459e-01
1.600000000000000000e+01,8.526282239847642330e-01
1.800000000000000000e+01,8.640963400494343638e-01
2.000000000000000000e+01,8.763321666491372675e-01
2.200000000000000000e+01,8.811072624860105673e-01
2.400000000000000000e+01,8.698543852541131827e-01
2.600000000000000000e+01,8.350126578446513959e-01
2.800000000000000000e+01,7.660991347296454146e-01
3.000000000000000000e+01,6.488992352696971722e-01
3.200000000000000000e+01,4.958229956063101018e-01
3.400000000000000000e+01,3.640426857337006328e-01
3.600000000000000000e+01,2.991170922053267844e-01
3.800000000000000000e+01,3.137443409749322565e-01
4.000000000000000000e+01,4.021934498496825272e-01
4.200000000000000000e+01,5.274986819536677807e-01
4.400000000000000000e+01,6.087985419312236246e-01
4.600000000000000000e+01,5.625066120033973549e-01
4.800000000000000000e+01,3.451165742226669497e-01
5.000000000000000000e+01,-2.637293735156665334e-02
5.200000000000000000e+01,-4.313460262846173787e-01
5.400000000000000000e+01,nan
5.600000000000000000e+01,nan
5.800000000000000000e+01,nan
6.000000000000000000e+01,nan
