cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       66        454       0   0.010  0.312   1016     7.336           3.1        86.9        90.0      16.0     117.4
       66        466       0   0.004  0.274   1112     4.757          13.3        86.7       100.0      16.0      76.1
       66        471       0   0.003  0.139    528     1.414          27.9        83.2       111.0      20.7      29.3
       66        469       0   0.001  0.028     84     4.362          10.5        89.5       100.0      22.6      98.7
       66        446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        447       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        448       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        449       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        450       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        451       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        452       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        453       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        455       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        456       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        457       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        458       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        459       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        460       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        461       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        462       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        463       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        464       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        465       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        467       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        468       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        470       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        472       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        473       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        474       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        475       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        476       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        477       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66        478       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
