distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999912968584182549e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999653100668514094e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.999201273258855327e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.998516258278447033e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.997548875845563288e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.996188274557626929e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.994220801000811560e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.991394231980851304e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.987529611640398874e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.982603479794671664e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.976780674099045010e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.970393012606134642e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.963849820871394369e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.957501402984585415e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.951559557882498908e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.946169763113558160e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.941617172488786958e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.938511707450492505e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.937648334014627105e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.939423062645718066e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.943323913142581016e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.948115878633019271e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.952457188884046291e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.955296468692131917e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.956052586974915020e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.954790516937751521e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.952203075995419423e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.949220562769727216e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.946421830300624656e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.943664623622484600e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.940308877160882739e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.935922505194462184e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.930884226091124534e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.926399014565016055e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.923914346980836632e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.924380899063334205e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.927830622948153882e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.933418022511335543e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.939838483842590167e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.945827382828806851e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.950443029630430258e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.953227503583790270e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.954410790390485486e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.954849612283012128e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.955490542610172522e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.956807226075373718e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.958603649383559464e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.960140466209170818e-01
4.900000000000000000e+01,0.000000000000000000e+00,9.960471149450272899e-01
5.000000000000000000e+01,0.000000000000000000e+00,9.958797349126590204e-01
5.100000000000000000e+01,0.000000000000000000e+00,9.954614856009118551e-01
5.200000000000000000e+01,0.000000000000000000e+00,9.947663055399296184e-01
5.300000000000000000e+01,0.000000000000000000e+00,9.937854762570329514e-01
5.400000000000000000e+01,0.000000000000000000e+00,9.925304101467193885e-01
5.500000000000000000e+01,0.000000000000000000e+00,9.910414823561686237e-01
5.600000000000000000e+01,0.000000000000000000e+00,9.893841351788821292e-01
5.700000000000000000e+01,0.000000000000000000e+00,9.876315760860198134e-01
5.800000000000000000e+01,0.000000000000000000e+00,9.858793063112056831e-01
5.900000000000000000e+01,0.000000000000000000e+00,9.843095991094265029e-01
6.000000000000000000e+01,0.000000000000000000e+00,9.831971360951324845e-01
6.100000000000000000e+01,0.000000000000000000e+00,9.827528409500889683e-01
6.200000000000000000e+01,0.000000000000000000e+00,9.829441888262931970e-01
6.300000000000000000e+01,0.000000000000000000e+00,9.835217175511206111e-01
6.400000000000000000e+01,0.000000000000000000e+00,9.842187939470437019e-01
6.500000000000000000e+01,0.000000000000000000e+00,9.848957152246189395e-01
6.600000000000000000e+01,0.000000000000000000e+00,9.855308608394384162e-01
6.700000000000000000e+01,0.000000000000000000e+00,9.861392147126414320e-01
