distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999592503820965428e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.998459539743765889e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.996843538548194630e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.995040660522394038e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.993336883472347942e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.991995875341995736e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.991175302679644599e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.990802733891610554e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.990581647583819391e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.990187847924433262e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.989551428599704463e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.988961904315692975e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.988835919896510429e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.989340013970332555e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.990174238437192766e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.990723957133503808e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.990461067459154298e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.989221929864530169e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.987258786135061461e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.985056852782288050e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.982938640963590071e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.980797990569421074e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.978267858503028220e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.975306398391287077e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.972623509819751320e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.971025547445847570e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.970297568275889866e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.969430623104086342e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.967751107852929060e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.965184653937213533e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.961852768935516300e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.957973473743680914e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.953936359723379868e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.950163347302163341e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.946819806853628432e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.943642436091714165e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.940158559046964326e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.936127147833321294e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.931662870388094921e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.926971923402824194e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.922197294609665930e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.917551041453253058e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.913299500569763278e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.909483862796891751e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.905841327041150501e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.902056240482484117e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.897964799031911953e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.893516597799035805e-01
4.900000000000000000e+01,0.000000000000000000e+00,9.888643892402367852e-01
5.000000000000000000e+01,0.000000000000000000e+00,9.883248203240162510e-01
5.100000000000000000e+01,0.000000000000000000e+00,9.877345844869455105e-01
5.200000000000000000e+01,0.000000000000000000e+00,9.871147471160955922e-01
5.300000000000000000e+01,0.000000000000000000e+00,9.864844980211238124e-01
5.400000000000000000e+01,0.000000000000000000e+00,9.858390795365001846e-01
5.500000000000000000e+01,0.000000000000000000e+00,9.851724203028723315e-01
5.600000000000000000e+01,0.000000000000000000e+00,9.845180687101574568e-01
5.700000000000000000e+01,0.000000000000000000e+00,9.839414352359350247e-01
5.800000000000000000e+01,0.000000000000000000e+00,9.834782483959459976e-01
5.900000000000000000e+01,0.000000000000000000e+00,9.830924506822550368e-01
6.000000000000000000e+01,0.000000000000000000e+00,9.827075425138324105e-01
6.100000000000000000e+01,0.000000000000000000e+00,9.822691041920560417e-01
6.200000000000000000e+01,0.000000000000000000e+00,9.817613756797720637e-01
6.300000000000000000e+01,0.000000000000000000e+00,9.811692713067202698e-01
6.400000000000000000e+01,0.000000000000000000e+00,9.804455948836269252e-01
6.500000000000000000e+01,0.000000000000000000e+00,9.795391401114037500e-01
6.600000000000000000e+01,0.000000000000000000e+00,9.784618717971482749e-01
6.700000000000000000e+01,0.000000000000000000e+00,9.773045305902088309e-01
6.800000000000000000e+01,0.000000000000000000e+00,9.761679463977925852e-01
6.900000000000000000e+01,0.000000000000000000e+00,9.750892555960077868e-01
7.000000000000000000e+01,2.000000000000000000e+00,9.742021450478851596e-01
7.100000000000000000e+01,2.000000000000000000e+00,9.733902658293843713e-01
7.200000000000000000e+01,2.000000000000000000e+00,9.725757613675931612e-01
7.300000000000000000e+01,2.000000000000000000e+00,9.717114104296811217e-01
7.400000000000000000e+01,2.000000000000000000e+00,9.707082566483310471e-01
7.500000000000000000e+01,2.000000000000000000e+00,9.694838434786795522e-01
7.600000000000000000e+01,2.000000000000000000e+00,9.680323688827959794e-01
7.700000000000000000e+01,2.000000000000000000e+00,9.664388484139389002e-01
7.800000000000000000e+01,2.000000000000000000e+00,9.648357089349409721e-01
7.900000000000000000e+01,2.000000000000000000e+00,9.633351065740989316e-01
8.000000000000000000e+01,2.000000000000000000e+00,9.619555677523723425e-01
8.100000000000000000e+01,2.000000000000000000e+00,9.605972313979715960e-01
8.200000000000000000e+01,2.000000000000000000e+00,9.591095894368143471e-01
8.300000000000000000e+01,2.000000000000000000e+00,9.573950030096283204e-01
8.400000000000000000e+01,2.000000000000000000e+00,9.554472949380370395e-01
8.500000000000000000e+01,2.000000000000000000e+00,9.532986430451414472e-01
8.600000000000000000e+01,2.000000000000000000e+00,9.509419140925268188e-01
8.700000000000000000e+01,2.000000000000000000e+00,9.483305139865553235e-01
8.800000000000000000e+01,2.000000000000000000e+00,9.454859254429197613e-01
8.900000000000000000e+01,2.000000000000000000e+00,9.425939392745555923e-01
9.000000000000000000e+01,-2.000000000000000000e+02,9.414122680557828193e-01
9.100000000000000000e+01,-2.000000000000000000e+02,9.419220362731973717e-01
9.200000000000000000e+01,-2.000000000000000000e+02,9.435969172535967342e-01
9.300000000000000000e+01,-2.000000000000000000e+02,9.437351121475917592e-01
9.400000000000000000e+01,-2.000000000000000000e+02,9.373728591090236817e-01
9.500000000000000000e+01,2.000000000000000000e+00,9.306332085163970813e-01
9.600000000000000000e+01,2.000000000000000000e+00,9.285680208860705998e-01
9.700000000000000000e+01,2.000000000000000000e+00,9.262879396718084468e-01
9.800000000000000000e+01,2.000000000000000000e+00,9.238198699807708136e-01
9.900000000000000000e+01,2.000000000000000000e+00,9.212307571494338099e-01
1.000000000000000000e+02,2.000000000000000000e+00,9.186614316139919412e-01
1.010000000000000000e+02,2.000000000000000000e+00,9.163571173926031710e-01
1.020000000000000000e+02,2.000000000000000000e+00,9.146036426892606430e-01
1.030000000000000000e+02,2.000000000000000000e+00,9.135509896969459254e-01
1.040000000000000000e+02,2.000000000000000000e+00,9.130595244804048383e-01
1.050000000000000000e+02,2.000000000000000000e+00,9.127225451743925522e-01
1.060000000000000000e+02,2.000000000000000000e+00,9.120565474148628615e-01
1.070000000000000000e+02,2.000000000000000000e+00,9.106975788778527425e-01
1.080000000000000000e+02,2.000000000000000000e+00,9.084832549920980327e-01
1.090000000000000000e+02,2.000000000000000000e+00,9.054360780748547111e-01
1.100000000000000000e+02,2.000000000000000000e+00,9.017161496989584135e-01
1.110000000000000000e+02,2.000000000000000000e+00,8.975845162120449361e-01
1.120000000000000000e+02,2.000000000000000000e+00,8.933521887481566948e-01
1.130000000000000000e+02,2.000000000000000000e+00,8.892931122458036519e-01
1.140000000000000000e+02,2.000000000000000000e+00,8.855832348216818861e-01
1.150000000000000000e+02,2.000000000000000000e+00,8.823138672199736243e-01
1.160000000000000000e+02,2.000000000000000000e+00,8.795241399442912389e-01
1.170000000000000000e+02,2.000000000000000000e+00,8.771902211365372182e-01
1.180000000000000000e+02,2.000000000000000000e+00,8.751802824080192611e-01
1.190000000000000000e+02,2.000000000000000000e+00,8.732238915819873215e-01
1.200000000000000000e+02,2.000000000000000000e+00,8.709716460051976084e-01
1.210000000000000000e+02,2.000000000000000000e+00,8.681854951956469169e-01
1.220000000000000000e+02,2.000000000000000000e+00,8.649232517221513428e-01
1.230000000000000000e+02,2.000000000000000000e+00,8.615058814897753603e-01
1.240000000000000000e+02,2.000000000000000000e+00,8.582850052522422724e-01
1.250000000000000000e+02,2.000000000000000000e+00,8.554504120984496307e-01
1.260000000000000000e+02,2.000000000000000000e+00,8.530249971032287659e-01
1.270000000000000000e+02,2.000000000000000000e+00,8.509593681054896663e-01
1.280000000000000000e+02,2.000000000000000000e+00,8.491893160718714251e-01
1.290000000000000000e+02,2.000000000000000000e+00,8.476388024324824633e-01
1.300000000000000000e+02,2.000000000000000000e+00,8.462153680773126796e-01
1.310000000000000000e+02,2.000000000000000000e+00,8.448068599585109029e-01
1.320000000000000000e+02,2.000000000000000000e+00,8.432591091156136365e-01
1.330000000000000000e+02,2.000000000000000000e+00,8.413620683679703394e-01
1.340000000000000000e+02,2.000000000000000000e+00,8.389101769666126307e-01
1.350000000000000000e+02,2.000000000000000000e+00,8.358408017204359552e-01
1.360000000000000000e+02,2.000000000000000000e+00,8.323320446864980182e-01
1.370000000000000000e+02,2.000000000000000000e+00,8.287382541646165501e-01
1.380000000000000000e+02,2.000000000000000000e+00,8.254105465646714990e-01
1.390000000000000000e+02,2.000000000000000000e+00,8.225717767055579221e-01
1.400000000000000000e+02,2.000000000000000000e+00,8.203306044603635439e-01
1.410000000000000000e+02,2.000000000000000000e+00,8.187573087791355508e-01
1.420000000000000000e+02,2.000000000000000000e+00,8.179003352120385317e-01
1.430000000000000000e+02,2.000000000000000000e+00,8.177171646400283045e-01
1.440000000000000000e+02,2.000000000000000000e+00,8.180135611467574952e-01
1.450000000000000000e+02,0.000000000000000000e+00,8.184891927337707429e-01
1.460000000000000000e+02,0.000000000000000000e+00,8.188529226957581564e-01
1.470000000000000000e+02,2.000000000000000000e+00,8.189473494577302892e-01
1.480000000000000000e+02,2.000000000000000000e+00,8.188030069102211206e-01
1.490000000000000000e+02,2.000000000000000000e+00,8.185012369056304804e-01
1.500000000000000000e+02,2.000000000000000000e+00,8.181088150807575010e-01
1.510000000000000000e+02,2.000000000000000000e+00,8.176123865952198422e-01
1.520000000000000000e+02,2.000000000000000000e+00,8.169685689992615130e-01
1.530000000000000000e+02,2.000000000000000000e+00,8.162413989477740328e-01
1.540000000000000000e+02,2.000000000000000000e+00,8.156602939992860790e-01
1.550000000000000000e+02,2.000000000000000000e+00,8.154454928515686429e-01
1.560000000000000000e+02,2.000000000000000000e+00,8.155125567807658404e-01
1.570000000000000000e+02,2.000000000000000000e+00,8.153769429368479260e-01
1.580000000000000000e+02,2.000000000000000000e+00,8.144235697561251763e-01
1.590000000000000000e+02,2.000000000000000000e+00,8.123508918438123727e-01
1.600000000000000000e+02,2.000000000000000000e+00,8.094094186270139879e-01
1.610000000000000000e+02,2.000000000000000000e+00,8.062091047886479345e-01
1.620000000000000000e+02,2.000000000000000000e+00,8.032863476907230460e-01
1.630000000000000000e+02,2.000000000000000000e+00,8.008509086530928300e-01
1.640000000000000000e+02,2.000000000000000000e+00,7.988543888579449082e-01
1.650000000000000000e+02,2.000000000000000000e+00,7.971726399907155258e-01
1.660000000000000000e+02,2.000000000000000000e+00,7.957127319451673397e-01
1.670000000000000000e+02,2.000000000000000000e+00,7.944144936163989312e-01
1.680000000000000000e+02,2.000000000000000000e+00,7.931876462772836645e-01
1.690000000000000000e+02,2.000000000000000000e+00,7.918714579135724962e-01
1.700000000000000000e+02,2.000000000000000000e+00,7.903027830297106870e-01
1.710000000000000000e+02,2.000000000000000000e+00,7.884437250765375937e-01
1.720000000000000000e+02,2.000000000000000000e+00,7.864161061580948742e-01
1.730000000000000000e+02,2.000000000000000000e+00,7.844075567603459032e-01
1.740000000000000000e+02,2.000000000000000000e+00,7.825668334090088996e-01
1.750000000000000000e+02,2.000000000000000000e+00,7.809446838540125002e-01
1.760000000000000000e+02,2.000000000000000000e+00,7.794378350521937726e-01
1.770000000000000000e+02,2.000000000000000000e+00,7.777885317226583828e-01
1.780000000000000000e+02,2.000000000000000000e+00,7.757315710292465027e-01
1.790000000000000000e+02,2.000000000000000000e+00,7.731835308215367908e-01
1.800000000000000000e+02,2.000000000000000000e+00,7.702922760830431814e-01
1.810000000000000000e+02,2.000000000000000000e+00,7.673586587874916543e-01
1.820000000000000000e+02,2.000000000000000000e+00,7.647578148384233110e-01
1.830000000000000000e+02,2.000000000000000000e+00,7.628647301126232350e-01
1.840000000000000000e+02,2.000000000000000000e+00,7.619051486624855984e-01
1.850000000000000000e+02,2.000000000000000000e+00,7.617733974249769613e-01
1.860000000000000000e+02,2.000000000000000000e+00,7.619906664221709480e-01
1.870000000000000000e+02,2.000000000000000000e+00,7.619204834683113159e-01
1.880000000000000000e+02,2.000000000000000000e+00,7.611441475399758350e-01
1.890000000000000000e+02,2.000000000000000000e+00,7.597226380435750936e-01
1.900000000000000000e+02,2.000000000000000000e+00,7.581234711232895940e-01
1.910000000000000000e+02,2.000000000000000000e+00,7.568505288487291649e-01
1.920000000000000000e+02,2.000000000000000000e+00,7.560676853488210725e-01
1.930000000000000000e+02,0.000000000000000000e+00,7.555567743111053503e-01
1.940000000000000000e+02,0.000000000000000000e+00,7.550994642672670398e-01
1.950000000000000000e+02,0.000000000000000000e+00,7.543594569874375599e-01
1.960000000000000000e+02,0.000000000000000000e+00,7.533494561989056981e-01
1.970000000000000000e+02,0.000000000000000000e+00,7.520900218320769604e-01
1.980000000000000000e+02,0.000000000000000000e+00,7.505226651073850785e-01
1.990000000000000000e+02,0.000000000000000000e+00,7.486814533360228729e-01
2.000000000000000000e+02,0.000000000000000000e+00,7.468340121182572844e-01
2.010000000000000000e+02,0.000000000000000000e+00,7.453144755786595965e-01
2.020000000000000000e+02,0.000000000000000000e+00,7.442482993589989437e-01
2.030000000000000000e+02,0.000000000000000000e+00,7.435142838659675180e-01
2.040000000000000000e+02,0.000000000000000000e+00,7.428881956803402575e-01
2.050000000000000000e+02,0.000000000000000000e+00,7.421225219348851487e-01
2.060000000000000000e+02,0.000000000000000000e+00,7.409908600706588411e-01
2.070000000000000000e+02,0.000000000000000000e+00,7.394262054243579962e-01
2.080000000000000000e+02,0.000000000000000000e+00,7.376347175753269481e-01
2.090000000000000000e+02,0.000000000000000000e+00,7.360045910199023433e-01
2.100000000000000000e+02,0.000000000000000000e+00,7.348788233924014035e-01
2.110000000000000000e+02,0.000000000000000000e+00,7.344026461489434610e-01
2.120000000000000000e+02,0.000000000000000000e+00,7.345062443895813420e-01
2.130000000000000000e+02,0.000000000000000000e+00,7.349296323979233048e-01
2.140000000000000000e+02,0.000000000000000000e+00,7.352706749215929261e-01
2.150000000000000000e+02,0.000000000000000000e+00,7.351368631886916472e-01
2.160000000000000000e+02,-1.600000000000000000e+02,7.356074359986484179e-01
2.170000000000000000e+02,-1.600000000000000000e+02,7.465760722798112647e-01
2.180000000000000000e+02,-1.580000000000000000e+02,7.545900687416758901e-01
2.190000000000000000e+02,-1.580000000000000000e+02,7.615726422968154274e-01
2.200000000000000000e+02,-1.580000000000000000e+02,7.622102942781165957e-01
2.210000000000000000e+02,-1.560000000000000000e+02,7.590195326222965999e-01
2.220000000000000000e+02,-1.560000000000000000e+02,7.528840420527950217e-01
2.230000000000000000e+02,-1.560000000000000000e+02,7.411081485084867193e-01
2.240000000000000000e+02,-1.560000000000000000e+02,7.256460143337957192e-01
2.250000000000000000e+02,-1.540000000000000000e+02,7.107563688818155923e-01
2.260000000000000000e+02,0.000000000000000000e+00,7.018820871635129688e-01
2.270000000000000000e+02,0.000000000000000000e+00,6.977503001392082460e-01
2.280000000000000000e+02,0.000000000000000000e+00,6.934979056981815937e-01
2.290000000000000000e+02,0.000000000000000000e+00,6.888998006383283412e-01
2.300000000000000000e+02,0.000000000000000000e+00,6.839245613322029183e-01
2.310000000000000000e+02,0.000000000000000000e+00,6.787829299837642161e-01
2.320000000000000000e+02,1.560000000000000000e+02,6.776032108138458909e-01
2.330000000000000000e+02,1.560000000000000000e+02,6.795516633995501987e-01
2.340000000000000000e+02,1.560000000000000000e+02,6.805405795713008743e-01
2.350000000000000000e+02,1.580000000000000000e+02,6.804245846478693682e-01
2.360000000000000000e+02,1.580000000000000000e+02,6.792626822441051315e-01
2.370000000000000000e+02,1.580000000000000000e+02,6.774476629710817210e-01
2.380000000000000000e+02,1.580000000000000000e+02,6.759129731105057992e-01
2.390000000000000000e+02,1.580000000000000000e+02,6.751787460978707633e-01
2.400000000000000000e+02,1.580000000000000000e+02,6.750984357827981563e-01
2.410000000000000000e+02,1.580000000000000000e+02,6.751003379003834848e-01
2.420000000000000000e+02,1.580000000000000000e+02,6.747215550482068558e-01
2.430000000000000000e+02,1.580000000000000000e+02,6.740478965037762782e-01
2.440000000000000000e+02,1.580000000000000000e+02,6.737249280268838847e-01
2.450000000000000000e+02,1.560000000000000000e+02,6.749240609915738709e-01
2.460000000000000000e+02,1.560000000000000000e+02,6.780638333601795020e-01
2.470000000000000000e+02,1.540000000000000000e+02,6.818970523605395462e-01
2.480000000000000000e+02,-4.000000000000000000e+00,6.866955730610644348e-01
2.490000000000000000e+02,-4.000000000000000000e+00,6.953203529447671283e-01
2.500000000000000000e+02,-4.000000000000000000e+00,7.034475655741782019e-01
