Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   2.294379e+03    19.72%
   2    3   1.628924e+03    14.00%
   3    4   1.161194e+03     9.98%
   4    7   8.879586e+02     7.63%
   5    1   8.004286e+02     6.88%
   6    6   7.157749e+02     6.15%
   7    5   4.120901e+02     3.54%
   8   14   3.617565e+02     3.11%
   9   12   3.264372e+02     2.81%
  10   25   2.341081e+02     2.01%
  11   13   2.301761e+02     1.98%
  12   15   2.239113e+02     1.92%
  13    8   2.158980e+02     1.86%
  14   10   1.942503e+02     1.67%
  15   22   1.817219e+02     1.56%
  16    9   1.797917e+02     1.55%
  17   23   1.789755e+02     1.54%
  18    2   1.711662e+02     1.47%
  19   20   1.675181e+02     1.44%
  20   26   1.298628e+02     1.12%
  21   19   1.266804e+02     1.09%
  22   30   1.259720e+02     1.08%
  23   27   1.223564e+02     1.05%
  24   18   1.142550e+02     0.98%
  25   21   8.776463e+01     0.75%
  26   24   8.154697e+01     0.70%
  27   16   7.821192e+01     0.67%
  28   11   7.721237e+01     0.66%
  29   17   6.491814e+01     0.56%
  30   29   3.193037e+01     0.27%
  31   28   2.740646e+01     0.24%
