Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   3.178110e+05    57.61%
   2    1   7.202460e+04    13.05%
   3    2   4.426564e+04     8.02%
   4   12   2.150579e+04     3.90%
   5    5   8.045063e+03     1.46%
   6    7   6.982605e+03     1.27%
   7   18   6.040882e+03     1.09%
   8   25   4.862712e+03     0.88%
   9   21   4.493002e+03     0.81%
  10   14   3.477557e+03     0.63%
  11   16   3.254992e+03     0.59%
  12   11   2.977218e+03     0.54%
  13    6   2.739433e+03     0.50%
  14   17   2.593040e+03     0.47%
  15   24   2.503224e+03     0.45%
  16    3   2.442449e+03     0.44%
  17   55   2.235810e+03     0.41%
  18   22   2.067521e+03     0.37%
  19   62   1.901151e+03     0.34%
  20   33   1.659045e+03     0.30%
  21   13   1.634810e+03     0.30%
  22   10   1.488846e+03     0.27%
  23   20   1.435398e+03     0.26%
  24    4   1.182463e+03     0.21%
  25   23   1.160215e+03     0.21%
  26   37   1.094926e+03     0.20%
  27   39   1.021918e+03     0.19%
  28   15   1.000319e+03     0.18%
  29   31   9.501742e+02     0.17%
  30    9   8.745882e+02     0.16%
  31   26   8.442963e+02     0.15%
  32   47   8.289137e+02     0.15%
  33   67   7.980878e+02     0.14%
  34   61   7.721062e+02     0.14%
  35   50   6.976384e+02     0.13%
  36   36   6.696129e+02     0.12%
  37   66   5.542757e+02     0.10%
  38   80   5.208681e+02     0.09%
  39   46   5.064954e+02     0.09%
  40   32   4.685397e+02     0.08%
  41  167   4.546648e+02     0.08%
  42   63   4.525461e+02     0.08%
  43   78   4.494439e+02     0.08%
  44    8   4.494244e+02     0.08%
  45   40   4.464862e+02     0.08%
  46  129   4.305643e+02     0.08%
  47   71   4.244118e+02     0.08%
  48   93   4.222564e+02     0.08%
  49  189   4.089062e+02     0.07%
  50  118   3.974314e+02     0.07%
  51   98   3.954317e+02     0.07%
  52   43   3.905228e+02     0.07%
  53   88   3.782151e+02     0.07%
  54  215   3.046987e+02     0.06%
  55  112   2.992417e+02     0.05%
  56  168   2.983090e+02     0.05%
  57   42   2.884318e+02     0.05%
  58   28   2.792567e+02     0.05%
  59   41   2.770939e+02     0.05%
  60   70   2.715764e+02     0.05%
  61  146   2.690645e+02     0.05%
  62  190   2.655530e+02     0.05%
  63  105   2.564812e+02     0.05%
  64   53   2.472721e+02     0.04%
  65   44   2.430072e+02     0.04%
  66  222   2.304604e+02     0.04%
  67  236   2.272110e+02     0.04%
  68   97   2.228293e+02     0.04%
  69  171   2.076961e+02     0.04%
  70   30   2.012449e+02     0.04%
  71   69   2.007770e+02     0.04%
  72   29   1.957883e+02     0.04%
  73   19   1.872395e+02     0.03%
  74   57   1.785581e+02     0.03%
  75   85   1.737190e+02     0.03%
  76   52   1.679369e+02     0.03%
  77  128   1.582128e+02     0.03%
  78  206   1.530735e+02     0.03%
  79   35   1.525340e+02     0.03%
  80   27   1.493782e+02     0.03%
  81   79   1.490173e+02     0.03%
  82  158   1.458165e+02     0.03%
  83  144   1.446206e+02     0.03%
  84  147   1.445939e+02     0.03%
  85   65   1.391738e+02     0.03%
  86   54   1.385297e+02     0.03%
  87   84   1.368303e+02     0.02%
  88  103   1.358134e+02     0.02%
  89  110   1.304579e+02     0.02%
  90  126   1.303377e+02     0.02%
  91  178   1.297885e+02     0.02%
  92  197   1.240274e+02     0.02%
  93  170   1.216097e+02     0.02%
  94   68   1.212862e+02     0.02%
  95  125   1.125656e+02     0.02%
  96  194   1.103178e+02     0.02%
  97  230   1.086604e+02     0.02%
  98  143   1.063348e+02     0.02%
  99   81   1.029454e+02     0.02%
 100  186   9.849062e+01     0.02%
 101  142   9.742120e+01     0.02%
 102  233   9.488606e+01     0.02%
 103   49   9.473757e+01     0.02%
 104  265   8.795859e+01     0.02%
 105   72   8.744941e+01     0.02%
 106  104   8.460178e+01     0.02%
 107  115   8.323528e+01     0.02%
 108  182   8.167341e+01     0.01%
 109  109   7.880339e+01     0.01%
 110  136   7.875619e+01     0.01%
 111   56   7.698423e+01     0.01%
 112  138   7.697845e+01     0.01%
 113  120   7.658603e+01     0.01%
 114   91   7.461749e+01     0.01%
 115  242   7.381343e+01     0.01%
 116  107   7.329919e+01     0.01%
 117  217   7.206291e+01     0.01%
 118  123   6.901217e+01     0.01%
 119  184   6.784735e+01     0.01%
 120   82   6.594201e+01     0.01%
 121  154   6.498605e+01     0.01%
 122  272   6.343128e+01     0.01%
 123  102   6.301633e+01     0.01%
 124  187   5.929468e+01     0.01%
 125  166   5.895679e+01     0.01%
 126  174   5.464836e+01     0.01%
 127   77   5.409919e+01     0.01%
 128  152   5.339341e+01     0.01%
 129  270   5.256060e+01     0.01%
 130  116   5.244733e+01     0.01%
 131  218   5.150867e+01     0.01%
 132  101   4.904569e+01     0.01%
 133  179   4.690634e+01     0.01%
 134  133   4.573922e+01     0.01%
 135  220   4.516523e+01     0.01%
 136  256   4.481666e+01     0.01%
 137  134   4.405917e+01     0.01%
 138  257   4.397733e+01     0.01%
 139   76   4.371714e+01     0.01%
 140   60   4.371249e+01     0.01%
 141  276   4.352479e+01     0.01%
 142  192   4.110696e+01     0.01%
 143  119   4.040382e+01     0.01%
 144  199   3.986101e+01     0.01%
 145  132   3.859441e+01     0.01%
 146  160   3.854721e+01     0.01%
 147  224   3.835984e+01     0.01%
 148  122   3.806263e+01     0.01%
 149  176   3.788778e+01     0.01%
 150   86   3.779435e+01     0.01%
 151  250   3.627081e+01     0.01%
 152   58   3.613348e+01     0.01%
 153  223   3.589217e+01     0.01%
 154  214   3.559107e+01     0.01%
 155  100   3.547785e+01     0.01%
 156  228   3.510072e+01     0.01%
 157  260   3.465757e+01     0.01%
 158  141   3.421588e+01     0.01%
 159   74   3.398027e+01     0.01%
 160   92   3.362578e+01     0.01%
 161  213   3.316864e+01     0.01%
 162  204   3.195257e+01     0.01%
 163  185   3.173100e+01     0.01%
 164  155   3.158309e+01     0.01%
 165  153   3.105559e+01     0.01%
 166  181   3.097753e+01     0.01%
 167  254   3.047101e+01     0.01%
