Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   5.235169e+03    29.09%
   2    6   2.097754e+03    11.66%
   3    2   1.540155e+03     8.56%
   4    4   8.979225e+02     4.99%
   5    8   8.146673e+02     4.53%
   6    3   7.171736e+02     3.98%
   7   10   5.846038e+02     3.25%
   8    1   5.812164e+02     3.23%
   9    5   4.911188e+02     2.73%
  10   13   4.338738e+02     2.41%
  11   18   3.421205e+02     1.90%
  12    9   3.216511e+02     1.79%
  13    7   3.064422e+02     1.70%
  14   15   2.591079e+02     1.44%
  15   20   2.581021e+02     1.43%
  16   19   2.458816e+02     1.37%
  17   17   2.447502e+02     1.36%
  18   11   2.021664e+02     1.12%
  19   12   1.839671e+02     1.02%
  20   27   1.708636e+02     0.95%
  21   30   1.600541e+02     0.89%
  22   14   1.566473e+02     0.87%
  23   24   1.429384e+02     0.79%
  24   32   1.415753e+02     0.79%
  25   38   1.399855e+02     0.78%
  26   25   1.213035e+02     0.67%
  27   16   1.076875e+02     0.60%
  28   23   1.044282e+02     0.58%
  29   36   1.022897e+02     0.57%
  30   35   8.607521e+01     0.48%
  31   33   8.206826e+01     0.46%
  32   41   7.275315e+01     0.40%
  33   21   6.631798e+01     0.37%
  34   39   6.547422e+01     0.36%
  35   48   5.402267e+01     0.30%
  36   34   5.297008e+01     0.29%
  37   44   4.788540e+01     0.27%
  38   26   4.583666e+01     0.25%
  39   22   4.162563e+01     0.23%
  40   31   4.150595e+01     0.23%
  41   28   3.479893e+01     0.19%
  42   40   3.339132e+01     0.19%
  43   29   3.271626e+01     0.18%
  44   46   3.200376e+01     0.18%
  45   37   2.865806e+01     0.16%
  46   43   2.787551e+01     0.15%
  47   42   2.501027e+01     0.14%
  48   45   8.821929e+00     0.05%
  49   49   6.686744e+00     0.04%
  50   47   6.160255e+00     0.03%
