Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   4.313862e+04    16.89%
   2    3   4.018906e+04    15.74%
   3   33   2.476704e+04     9.70%
   4    1   1.784629e+04     6.99%
   5   13   1.463717e+04     5.73%
   6    5   1.038195e+04     4.07%
   7   40   9.476746e+03     3.71%
   8   14   8.903363e+03     3.49%
   9   54   6.459307e+03     2.53%
  10   22   6.226845e+03     2.44%
  11    4   5.460405e+03     2.14%
  12   11   4.545027e+03     1.78%
  13   31   4.125189e+03     1.62%
  14   26   3.650689e+03     1.43%
  15   27   3.258879e+03     1.28%
  16    7   3.131112e+03     1.23%
  17    9   3.041709e+03     1.19%
  18   51   2.847921e+03     1.12%
  19   46   2.641759e+03     1.03%
  20   10   2.627441e+03     1.03%
  21   32   2.340399e+03     0.92%
  22    8   2.322495e+03     0.91%
  23   38   2.317508e+03     0.91%
  24   20   2.128169e+03     0.83%
  25   23   2.011703e+03     0.79%
  26   19   1.990032e+03     0.78%
  27   29   1.614291e+03     0.63%
  28   56   1.607851e+03     0.63%
  29   50   1.437745e+03     0.56%
  30   21   1.295686e+03     0.51%
  31   15   1.256503e+03     0.49%
  32   28   1.226671e+03     0.48%
  33   45   1.202251e+03     0.47%
  34    6   1.166861e+03     0.46%
  35    2   1.146857e+03     0.45%
  36   17   1.140996e+03     0.45%
  37   49   1.065480e+03     0.42%
  38   53   1.006228e+03     0.39%
  39   25   9.986555e+02     0.39%
  40   34   7.988977e+02     0.31%
  41   42   7.619477e+02     0.30%
  42   36   7.030144e+02     0.28%
  43   37   6.565188e+02     0.26%
  44   18   6.067948e+02     0.24%
  45   39   5.747044e+02     0.23%
  46   48   5.610348e+02     0.22%
  47   16   5.249720e+02     0.21%
  48   30   5.172107e+02     0.20%
  49   44   4.195140e+02     0.16%
  50   24   3.883382e+02     0.15%
  51   55   3.843549e+02     0.15%
  52   52   3.184613e+02     0.12%
  53   12   3.160531e+02     0.12%
  54   43   3.149117e+02     0.12%
  55   47   3.019918e+02     0.12%
  56   41   2.364779e+02     0.09%
  57   35   2.020246e+02     0.08%
  58   57   1.705787e+02     0.07%
