Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.35,2510,804,317,2961,0.8299453883495146,0.9032946918852959
0.36,2561,753,348,2930,0.8329793689320388,0.8938377059182429
0.37,2596,718,376,2902,0.8340412621359223,0.8852959121415497
0.38,2638,676,399,2879,0.8369235436893204,0.8782794386821232
0.39,2676,638,420,2858,0.839502427184466,0.8718730933496034
0.4,2709,605,457,2821,0.8388956310679612,0.8605857230018303
0.41,2752,562,496,2782,0.839502427184466,0.8486882245271506
0.42,2794,520,529,2749,0.8408677184466019,0.838621110433191
0.43,2841,473,565,2713,0.8425364077669902,0.8276388041488713
0.44,2876,438,598,2680,0.8428398058252428,0.8175716900549115
0.45,2902,412,627,2651,0.8423847087378641,0.8087248322147651
0.46,2921,393,658,2620,0.8405643203883495,0.799267846247712
0.47,2950,364,684,2594,0.8410194174757282,0.7913361805979255
0.48,2972,342,707,2571,0.8408677184466019,0.7843197071384991
0.49,2993,321,725,2553,0.8413228155339806,0.7788285539963392
0.5,3011,303,749,2529,0.8404126213592233,0.7715070164734594
0.51,3034,280,768,2510,0.8410194174757282,0.7657107992678462
0.52,3043,271,792,2486,0.8387439320388349,0.7583892617449665
0.53,3051,263,818,2460,0.8360133495145631,0.75045759609518
0.54,3066,248,847,2431,0.8338895631067961,0.7416107382550335
0.55,3076,238,872,2406,0.8316140776699029,0.7339841366687004
0.56,3085,229,900,2378,0.8287317961165048,0.7254423428920074
0.57,3097,217,923,2355,0.8270631067961165,0.7184258694325808
0.58,3108,206,947,2331,0.8250910194174758,0.711104331909701
0.59,3121,193,978,2300,0.8223604368932039,0.701647345942648
0.6,3138,176,1017,2261,0.8190230582524272,0.6897498474679683
0.61,3146,168,1050,2228,0.8152305825242718,0.6796827333740085
0.62,3157,157,1067,2211,0.8143203883495146,0.674496644295302
0.63,3173,141,1093,2185,0.8128033980582524,0.6665649786455156
0.64,3185,129,1132,2146,0.8087075242718447,0.6546674801708359
0.65,3191,123,1169,2109,0.804004854368932,0.6433801098230628
0.66,3201,113,1202,2076,0.8005157766990292,0.6333129957291032
0.67,3214,100,1243,2035,0.7962682038834952,0.6208053691275168
0.68,3226,88,1279,1999,0.792627427184466,0.6098230628431971
0.69,3232,82,1317,1961,0.7877730582524272,0.5982306284319707
0.7,3235,79,1362,1916,0.7814016990291263,0.5845027455765711
0.71,3242,72,1398,1880,0.777002427184466,0.5735204392922514
0.72,3248,66,1429,1849,0.7732099514563107,0.5640634533251982
0.73,3253,61,1465,1813,0.7685072815533981,0.5530811470408786
0.74,3262,52,1500,1778,0.7645631067961165,0.5424039048200122
0.75,3264,50,1538,1740,0.7591019417475728,0.5308114704087858
0.76,3273,41,1591,1687,0.7524271844660194,0.5146430750457596
0.77,3277,37,1636,1642,0.7462075242718447,0.50091519219036
0.78,3279,35,1680,1598,0.7398361650485437,0.48749237339841367
0.79,3285,29,1712,1566,0.7358919902912622,0.4777303233679073
0.8,3288,26,1749,1529,0.7307342233009708,0.4664429530201342
0.81,3293,21,1793,1485,0.7248179611650486,0.45302013422818793
0.82,3297,17,1830,1448,0.7198118932038835,0.4417327638804149
0.83,3298,16,1876,1402,0.7129854368932039,0.42769981696156195
0.84,3298,16,1916,1362,0.7069174757281553,0.41549725442342894
0.85,3300,14,1962,1316,0.7002427184466019,0.40146430750457596
0.86,3303,11,2008,1270,0.6937196601941747,0.38743136058572303
0.87,3307,7,2035,1243,0.6902305825242718,0.37919463087248323
0.88,3308,6,2070,1208,0.6850728155339806,0.3685173886516168
0.89,3311,3,2104,1174,0.680370145631068,0.3581452104942038
0.9,3311,3,2140,1138,0.6749089805825242,0.34716290420988405
0.91,3312,2,2179,1099,0.6691444174757282,0.3352654057352044
0.92,3312,2,2222,1056,0.662621359223301,0.3221476510067114
0.93,3312,2,2263,1015,0.6564016990291263,0.30964002440512506
0.94,3312,2,2321,957,0.6476031553398058,0.29194630872483224
0.95,3312,2,2369,909,0.6403216019417476,0.2773032336790726
0.96,3313,1,2425,853,0.6319781553398058,0.2602196461256864
0.97,3313,1,2481,797,0.6234830097087378,0.2431360585723002
0.98,3313,1,2559,719,0.6116504854368932,0.21934106162294081
0.99,3314,0,2671,607,0.5948118932038835,0.1851738865161684
1.0,3314,0,3143,135,0.5232099514563107,0.041183648566198904
