Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3316,0,3244,0.4945121951219512,1.0
0.01,636,2680,0,3244,0.5914634146341463,1.0
0.02,771,2545,2,3242,0.6117378048780487,0.9993834771886559
0.03,875,2441,3,3241,0.6274390243902439,0.999075215782984
0.04,941,2375,4,3240,0.6373475609756097,0.998766954377312
0.05,1012,2304,6,3238,0.6478658536585366,0.9981504315659679
0.06,1062,2254,8,3236,0.6551829268292683,0.9975339087546239
0.07,1108,2208,9,3235,0.6620426829268292,0.9972256473489519
0.08,1157,2159,10,3234,0.6693597560975609,0.9969173859432799
0.09,1209,2107,11,3233,0.6771341463414634,0.9966091245376079
0.1,1251,2065,13,3231,0.6832317073170732,0.9959926017262639
0.11,1296,2020,17,3227,0.6894817073170731,0.9947595561035758
0.12,1348,1968,19,3225,0.6971036585365854,0.9941430332922319
0.13,1398,1918,21,3223,0.7044207317073171,0.9935265104808878
0.14,1451,1865,24,3220,0.7120426829268293,0.9926017262638718
0.15,1502,1814,28,3216,0.7192073170731708,0.9913686806411838
0.16,1552,1764,32,3212,0.7262195121951219,0.9901356350184957
0.17,1595,1721,35,3209,0.7323170731707317,0.9892108508014796
0.18,1639,1677,38,3206,0.7385670731707317,0.9882860665844636
0.19,1682,1634,39,3205,0.744969512195122,0.9879778051787916
0.2,1729,1587,49,3195,0.750609756097561,0.9848951911220715
0.21,1776,1540,53,3191,0.7571646341463415,0.9836621454993835
0.22,1833,1483,66,3178,0.7638719512195122,0.9796547472256474
0.23,1878,1438,68,3176,0.7704268292682926,0.9790382244143033
0.24,1919,1397,80,3164,0.7748475609756098,0.9753390875462392
0.25,1977,1339,88,3156,0.782469512195122,0.9728729963008631
0.26,2022,1294,98,3146,0.7878048780487805,0.969790382244143
0.27,2070,1246,116,3128,0.7923780487804878,0.9642416769420469
0.28,2127,1189,124,3120,0.7998475609756097,0.9617755856966708
0.29,2172,1144,140,3104,0.8042682926829269,0.9568434032059187
0.3,2231,1085,160,3084,0.8102134146341463,0.9506781750924784
0.31,2294,1022,181,3063,0.8166158536585366,0.9442046855733662
0.32,2350,966,202,3042,0.8219512195121951,0.937731196054254
0.33,2394,922,225,3019,0.8251524390243903,0.9306411837237978
0.34,2450,866,250,2994,0.8298780487804878,0.9229346485819976
0.35,2507,809,279,2965,0.8341463414634146,0.9139950678175093
0.36,2562,754,306,2938,0.8384146341463414,0.905672009864365
0.37,2607,709,328,2916,0.8419207317073171,0.8988902589395807
0.38,2654,662,346,2898,0.8463414634146341,0.8933415536374846
0.39,2694,622,371,2873,0.8486280487804878,0.8856350184956844
0.4,2730,586,396,2848,0.8503048780487805,0.8779284833538841
0.41,2770,546,415,2829,0.8535060975609756,0.8720715166461159
0.42,2800,516,440,2804,0.8542682926829268,0.8643649815043156
0.43,2828,488,479,2765,0.8525914634146341,0.8523427866831073
0.44,2859,457,509,2735,0.8527439024390244,0.843094944512947
0.45,2887,429,528,2716,0.8541158536585366,0.8372379778051788
0.46,2899,417,559,2685,0.8512195121951219,0.8276818742293465
0.47,2920,396,587,2657,0.8501524390243902,0.8190505548705302
0.48,2942,374,612,2632,0.8496951219512195,0.8113440197287299
0.49,2964,352,638,2606,0.8490853658536586,0.8033292231812577
0.5,2987,329,656,2588,0.8498475609756098,0.7977805178791615
0.51,3007,309,671,2573,0.850609756097561,0.7931565967940813
0.52,3019,297,687,2557,0.85,0.7882244143033292
0.53,3029,287,718,2526,0.8467987804878049,0.7786683107274969
0.54,3043,273,742,2502,0.8452743902439024,0.7712700369913686
0.55,3056,260,759,2485,0.8446646341463414,0.7660295930949446
0.56,3064,252,785,2459,0.8419207317073171,0.7580147965474723
0.57,3069,247,799,2445,0.8405487804878049,0.7536991368680641
0.58,3098,218,841,2403,0.8385670731707318,0.7407521578298397
0.59,3113,203,871,2373,0.8362804878048781,0.7315043156596794
0.6,3123,193,901,2343,0.8332317073170732,0.7222564734895192
0.61,3148,168,930,2314,0.8326219512195122,0.7133168927250308
0.62,3163,153,957,2287,0.8307926829268293,0.7049938347718866
0.63,3183,133,985,2259,0.8295731707317073,0.6963625154130703
0.64,3187,129,1020,2224,0.8248475609756097,0.6855733662145499
0.65,3197,119,1062,2182,0.8199695121951219,0.6726263871763255
0.66,3209,107,1099,2145,0.8161585365853659,0.6612207151664612
0.67,3220,96,1128,2116,0.8134146341463414,0.6522811344019729
0.68,3224,92,1175,2069,0.806859756097561,0.6377928483353884
0.69,3236,80,1211,2033,0.8032012195121951,0.6266954377311961
0.7,3245,71,1244,2000,0.7995426829268293,0.6165228113440198
0.71,3251,65,1271,1973,0.7963414634146342,0.6081997533908755
0.72,3260,56,1312,1932,0.7914634146341464,0.5955610357583231
0.73,3264,52,1350,1894,0.786280487804878,0.5838471023427867
0.74,3269,47,1391,1853,0.7807926829268292,0.5712083847102343
0.75,3273,43,1432,1812,0.7751524390243902,0.5585696670776819
0.76,3275,41,1472,1772,0.769359756097561,0.5462392108508015
0.77,3282,34,1507,1737,0.7650914634146342,0.5354500616522812
0.78,3289,27,1549,1695,0.7597560975609756,0.5225030826140568
0.79,3291,25,1578,1666,0.755640243902439,0.5135635018495684
0.8,3293,23,1620,1624,0.7495426829268292,0.5006165228113441
0.81,3295,21,1654,1590,0.7446646341463414,0.49013563501849566
0.82,3296,20,1698,1546,0.738109756097561,0.47657213316892727
0.83,3298,18,1740,1504,0.7320121951219513,0.4636251541307028
0.84,3302,14,1778,1466,0.7268292682926829,0.4519112207151665
0.85,3303,13,1823,1421,0.7201219512195122,0.438039457459926
0.86,3305,11,1859,1385,0.7149390243902439,0.42694204685573367
0.87,3307,9,1903,1341,0.7085365853658536,0.4133785450061652
0.88,3308,8,1938,1306,0.7033536585365854,0.40258939580764486
0.89,3308,8,1971,1273,0.6983231707317074,0.39241676942046855
0.9,3312,4,2022,1222,0.6911585365853659,0.37669543773119607
0.91,3312,4,2064,1180,0.6847560975609757,0.3637484586929716
0.92,3312,4,2107,1137,0.6782012195121951,0.3504932182490752
0.93,3313,3,2143,1101,0.6728658536585366,0.33939580764488286
0.94,3313,3,2192,1052,0.6653963414634146,0.3242909987669544
0.95,3313,3,2246,998,0.6571646341463414,0.3076448828606658
0.96,3313,3,2313,931,0.6469512195121951,0.2869913686806412
0.97,3313,3,2382,862,0.6364329268292683,0.2657213316892725
0.98,3315,1,2470,774,0.6233231707317073,0.23859432799013564
0.99,3315,1,2587,657,0.6054878048780488,0.20252774352651048
1.0,3316,0,3129,115,0.5230182926829269,0.03545006165228114
