Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3252,0,3308,0.5042682926829268,1.0
0.01,758,2494,2,3306,0.6195121951219512,0.9993954050785974
0.02,883,2369,2,3306,0.6385670731707317,0.9993954050785974
0.03,970,2282,3,3305,0.6516768292682927,0.999093107617896
0.04,1046,2206,4,3304,0.663109756097561,0.9987908101571947
0.05,1130,2122,6,3302,0.675609756097561,0.998186215235792
0.06,1194,2058,6,3302,0.6853658536585366,0.998186215235792
0.07,1256,1996,8,3300,0.6945121951219512,0.9975816203143894
0.08,1310,1942,9,3299,0.7025914634146342,0.997279322853688
0.09,1358,1894,10,3298,0.7097560975609756,0.9969770253929867
0.1,1397,1855,12,3296,0.7153963414634147,0.9963724304715841
0.11,1436,1816,14,3294,0.7210365853658537,0.9957678355501813
0.12,1482,1770,17,3291,0.7275914634146341,0.9948609431680774
0.13,1518,1734,21,3287,0.7324695121951219,0.9936517533252721
0.14,1545,1707,25,3283,0.7359756097560975,0.9924425634824667
0.15,1578,1674,30,3278,0.7402439024390244,0.9909310761789601
0.16,1626,1626,34,3274,0.7469512195121951,0.9897218863361548
0.17,1673,1579,38,3270,0.7535060975609756,0.9885126964933495
0.18,1701,1551,47,3261,0.7564024390243902,0.9857920193470375
0.19,1739,1513,54,3254,0.7611280487804878,0.9836759371221282
0.2,1784,1468,57,3251,0.7675304878048781,0.9827690447400241
0.21,1832,1420,60,3248,0.774390243902439,0.9818621523579202
0.22,1871,1381,64,3244,0.7797256097560976,0.9806529625151149
0.23,1910,1342,71,3237,0.7846036585365853,0.9785368802902056
0.24,1954,1298,74,3234,0.7908536585365854,0.9776299879081015
0.25,1987,1265,80,3228,0.7949695121951219,0.9758162031438936
0.26,2033,1219,85,3223,0.801219512195122,0.9743047158403869
0.27,2069,1183,95,3213,0.8051829268292683,0.9712817412333736
0.28,2096,1156,105,3203,0.8077743902439024,0.9682587666263603
0.29,2145,1107,114,3194,0.8138719512195122,0.9655380894800484
0.3,2194,1058,124,3184,0.8198170731707317,0.9625151148730351
0.31,2232,1020,134,3174,0.8240853658536585,0.9594921402660218
0.32,2277,975,149,3159,0.8286585365853658,0.9549576783555018
0.33,2322,930,161,3147,0.833689024390244,0.9513301088270859
0.34,2380,872,172,3136,0.8408536585365853,0.9480048367593712
0.35,2410,842,190,3118,0.8426829268292683,0.9425634824667473
0.36,2455,797,206,3102,0.8471036585365853,0.937726723095526
0.37,2492,760,225,3083,0.8498475609756098,0.9319830713422007
0.38,2540,712,246,3062,0.8539634146341464,0.9256348246674728
0.39,2582,670,273,3035,0.85625,0.9174727932285369
0.4,2616,636,295,3013,0.8580792682926829,0.9108222490931076
0.41,2660,592,316,2992,0.8615853658536585,0.9044740024183797
0.42,2681,571,342,2966,0.8608231707317073,0.8966142684401451
0.43,2704,548,380,2928,0.8585365853658536,0.8851269649334945
0.44,2733,519,406,2902,0.8589939024390244,0.8772672309552599
0.45,2766,486,429,2879,0.8605182926829268,0.8703143893591294
0.46,2799,453,451,2857,0.8621951219512195,0.8636638452237001
0.47,2820,432,478,2830,0.8612804878048781,0.8555018137847642
0.48,2840,412,495,2813,0.8617378048780487,0.8503627569528416
0.49,2866,386,514,2794,0.8628048780487805,0.8446191051995163
0.5,2885,367,537,2771,0.8621951219512195,0.8376662636033857
0.51,2904,348,559,2749,0.8617378048780487,0.8310157194679565
0.52,2916,336,578,2730,0.8606707317073171,0.8252720677146312
0.53,2931,321,600,2708,0.8596036585365854,0.8186215235792019
0.54,2951,301,623,2685,0.8591463414634146,0.8116686819830713
0.55,2959,293,643,2665,0.8573170731707317,0.8056227327690447
0.56,2973,279,662,2646,0.8565548780487805,0.7998790810157195
0.57,2982,270,678,2630,0.8554878048780488,0.7950423216444982
0.58,2988,264,694,2614,0.8539634146341464,0.7902055622732769
0.59,3001,251,707,2601,0.8539634146341464,0.7862756952841596
0.6,3013,239,729,2579,0.8524390243902439,0.7796251511487303
0.61,3022,230,752,2556,0.8503048780487805,0.7726723095525998
0.62,3056,196,810,2498,0.8466463414634147,0.7551390568319226
0.63,3062,190,825,2483,0.8452743902439024,0.7506045949214026
0.64,3073,179,843,2465,0.8442073170731708,0.7451632406287787
0.65,3078,174,865,2443,0.8416158536585366,0.7385126964933495
0.66,3086,166,900,2408,0.8375,0.727932285368803
0.67,3094,158,923,2385,0.8352134146341463,0.7209794437726723
0.68,3107,145,948,2360,0.8333841463414634,0.713422007255139
0.69,3115,137,971,2337,0.8310975609756097,0.7064691656590084
0.7,3129,123,999,2309,0.8289634146341464,0.6980048367593712
0.71,3134,118,1050,2258,0.8219512195121951,0.6825876662636033
0.72,3144,108,1093,2215,0.816920731707317,0.6695888754534461
0.73,3154,98,1125,2183,0.8135670731707317,0.6599153567110037
0.74,3157,95,1147,2161,0.8106707317073171,0.6532648125755743
0.75,3161,91,1181,2127,0.8060975609756098,0.6429866989117291
0.76,3167,85,1213,2095,0.8021341463414634,0.6333131801692866
0.77,3173,79,1240,2068,0.7989329268292683,0.6251511487303507
0.78,3175,77,1272,2036,0.7943597560975609,0.6154776299879081
0.79,3181,71,1308,2000,0.7897865853658537,0.6045949214026602
0.8,3185,67,1349,1959,0.7841463414634147,0.5922007255139057
0.81,3193,59,1377,1931,0.7810975609756098,0.5837363966142685
0.82,3215,37,1451,1857,0.7731707317073171,0.56136638452237
0.83,3222,30,1494,1814,0.7676829268292683,0.5483675937122128
0.84,3225,27,1556,1752,0.7586890243902439,0.5296251511487303
0.85,3226,26,1592,1716,0.7533536585365853,0.5187424425634825
0.86,3228,24,1639,1669,0.7464939024390244,0.50453446191052
0.87,3229,23,1688,1620,0.7391768292682926,0.48972188633615477
0.88,3230,22,1727,1581,0.7333841463414634,0.4779322853688029
