Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3276,0,3348,0.5054347826086957,1.0
0.01,529,2747,1,3347,0.5851449275362319,0.9997013142174432
0.02,650,2626,2,3346,0.6032608695652174,0.9994026284348865
0.03,726,2550,2,3346,0.6147342995169082,0.9994026284348865
0.04,788,2488,3,3345,0.6239432367149759,0.9991039426523297
0.05,857,2419,4,3344,0.6342089371980676,0.998805256869773
0.06,917,2359,6,3342,0.6429649758454107,0.9982078853046595
0.07,966,2310,8,3340,0.6500603864734299,0.997610513739546
0.08,1008,2268,10,3338,0.6560990338164251,0.9970131421744325
0.09,1053,2223,12,3336,0.6625905797101449,0.996415770609319
0.1,1091,2185,17,3331,0.667572463768116,0.9949223416965353
0.11,1153,2123,21,3327,0.6763285024154589,0.9937275985663082
0.12,1202,2074,21,3327,0.683725845410628,0.9937275985663082
0.13,1237,2039,24,3324,0.6885567632850241,0.992831541218638
0.14,1279,1997,25,3323,0.6947463768115942,0.9925328554360813
0.15,1334,1942,28,3320,0.7025966183574879,0.991636798088411
0.16,1379,1897,33,3315,0.7086352657004831,0.9901433691756273
0.17,1423,1853,38,3310,0.7145229468599034,0.9886499402628435
0.18,1465,1811,42,3306,0.7202596618357487,0.9874551971326165
0.19,1495,1781,45,3303,0.7243357487922706,0.9865591397849462
0.2,1539,1737,50,3298,0.7302234299516909,0.9850657108721624
0.21,1582,1694,57,3291,0.7356582125603864,0.9829749103942652
0.22,1623,1653,67,3281,0.7403381642512077,0.9799880525686977
0.23,1669,1607,74,3274,0.746225845410628,0.9778972520908005
0.24,1716,1560,85,3263,0.7516606280193237,0.9746117084826762
0.25,1767,1509,92,3256,0.7583031400966184,0.972520908004779
0.26,1820,1456,108,3240,0.7638888888888888,0.967741935483871
0.27,1870,1406,126,3222,0.768719806763285,0.9623655913978495
0.28,1924,1352,138,3210,0.7750603864734299,0.9587813620071685
0.29,1982,1294,157,3191,0.7809480676328503,0.9531063321385902
0.3,2036,1240,173,3175,0.7866847826086957,0.9483273596176822
0.31,2080,1196,192,3156,0.7904589371980676,0.942652329749104
0.32,2134,1142,204,3144,0.7967995169082126,0.9390681003584229
0.33,2188,1088,218,3130,0.8028381642512077,0.9348864994026285
0.34,2249,1027,239,3109,0.8088768115942029,0.9286140979689367
0.35,2301,975,256,3092,0.8141606280193237,0.9235364396654719
0.36,2356,920,282,3066,0.8185386473429952,0.9157706093189965
0.37,2395,881,303,3045,0.821256038647343,0.9094982078853047
0.38,2436,840,319,3029,0.825030193236715,0.9047192353643967
0.39,2483,793,345,3003,0.8282004830917874,0.8969534050179212
0.4,2523,753,377,2971,0.8294082125603864,0.8873954599761051
0.41,2560,716,405,2943,0.8307669082125604,0.8790322580645161
0.42,2592,684,422,2926,0.8330314009661836,0.8739545997610514
0.43,2619,657,442,2906,0.8340881642512077,0.8679808841099164
0.44,2653,623,461,2887,0.836352657004831,0.8623058542413381
0.45,2682,594,478,2870,0.8381642512077294,0.8572281959378734
0.46,2708,568,491,2857,0.8401268115942029,0.8533452807646356
0.47,2738,538,515,2833,0.8410326086956522,0.8461768219832736
0.48,2756,520,541,2807,0.8398248792270532,0.8384109916367981
0.49,2780,496,562,2786,0.8402777777777778,0.8321385902031063
0.5,2800,476,584,2764,0.839975845410628,0.8255675029868578
0.51,2823,453,601,2747,0.8408816425120773,0.820489844683393
0.52,2844,432,617,2731,0.8416364734299517,0.8157108721624851
0.53,2870,406,634,2714,0.8429951690821256,0.8106332138590203
0.54,2890,386,652,2696,0.8432971014492754,0.8052568697729988
0.55,2908,368,670,2678,0.8432971014492754,0.7998805256869773
0.56,2924,352,687,2661,0.8431461352657005,0.7948028673835126
0.57,2946,330,704,2644,0.8439009661835749,0.7897252090800478
0.58,2978,298,744,2604,0.8426932367149759,0.7777777777777778
0.59,2993,283,772,2576,0.8407306763285024,0.7694145758661888
0.6,3019,257,792,2556,0.8416364734299517,0.7634408602150538
0.61,3036,240,830,2518,0.8384661835748792,0.7520908004778972
0.62,3052,224,855,2493,0.8371074879227053,0.7446236559139785
0.63,3065,211,892,2456,0.8334842995169082,0.7335722819593787
0.64,3082,194,931,2417,0.8301630434782609,0.7219235364396654
0.65,3095,181,957,2391,0.8282004830917874,0.71415770609319
0.66,3111,165,996,2352,0.8247282608695652,0.7025089605734767
0.67,3123,153,1037,2311,0.8203502415458938,0.69026284348865
0.68,3134,142,1075,2273,0.816274154589372,0.6789127837514934
0.69,3149,127,1103,2245,0.8143115942028986,0.6705495818399044
0.7,3162,114,1129,2219,0.8123490338164251,0.6627837514934289
0.71,3169,107,1169,2179,0.8073671497584541,0.6508363201911589
0.72,3174,102,1211,2137,0.8017814009661836,0.6382915173237754
0.73,3182,94,1237,2111,0.7990640096618358,0.6305256869772998
0.74,3190,86,1270,2078,0.7952898550724637,0.6206690561529271
0.75,3196,80,1309,2039,0.7903079710144928,0.6090203106332138
0.76,3202,74,1346,2002,0.7856280193236715,0.5979689366786141
0.77,3207,69,1384,1964,0.7806461352657005,0.5866188769414575
0.78,3209,67,1429,1919,0.7741545893719807,0.5731780167264038
0.79,3216,60,1455,1893,0.771286231884058,0.5654121863799283
0.8,3221,55,1491,1857,0.7666062801932367,0.5546594982078853
0.81,3222,54,1526,1822,0.7614734299516909,0.544205495818399
0.82,3226,50,1565,1783,0.7561896135265701,0.5325567502986858
0.83,3231,45,1615,1733,0.7493961352657005,0.5176224611708483
0.84,3237,39,1662,1686,0.7432065217391305,0.503584229390681
0.85,3241,35,1701,1647,0.7379227053140096,0.49193548387096775
0.86,3243,33,1751,1597,0.7306763285024155,0.47700119474313024
0.87,3245,31,1786,1562,0.7256944444444444,0.46654719235364395
0.88,3246,30,1828,1520,0.7195048309178744,0.4540023894862604
0.89,3248,28,1870,1478,0.7134661835748792,0.44145758661887696
0.9,3252,24,1913,1435,0.7075785024154589,0.4286140979689367
0.91,3254,22,1963,1385,0.7003321256038647,0.4136798088410992
0.92,3257,19,2021,1327,0.6920289855072463,0.3963560334528076
0.93,3262,14,2069,1279,0.6855374396135265,0.38201911589008364
0.94,3264,12,2125,1223,0.6773852657004831,0.3652927120669056
0.95,3266,10,2182,1166,0.6690821256038647,0.3482676224611708
0.96,3267,9,2258,1090,0.6577596618357487,0.3255675029868578
0.97,3269,7,2344,1004,0.6450785024154589,0.2998805256869773
0.98,3269,7,2448,900,0.6293780193236715,0.26881720430107525
0.99,3270,6,2568,780,0.6114130434782609,0.23297491039426524
1.0,3276,0,3217,131,0.5143417874396136,0.03912783751493429
