Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3285,0,3339,0.5040760869565217,1.0
0.01,384,2901,1,3338,0.5618961352657005,0.9997005091344714
0.02,466,2819,2,3337,0.5741243961352657,0.9994010182689428
0.03,523,2762,2,3337,0.5827294685990339,0.9994010182689428
0.04,571,2714,4,3335,0.5896739130434783,0.9988020365378856
0.05,616,2669,5,3334,0.596316425120773,0.998502545672357
0.06,664,2621,5,3334,0.6035628019323671,0.998502545672357
0.07,709,2576,5,3334,0.6103562801932367,0.998502545672357
0.08,751,2534,6,3333,0.6165458937198067,0.9982030548068284
0.09,786,2499,6,3333,0.6218297101449275,0.9982030548068284
0.1,828,2457,10,3329,0.627566425120773,0.9970050913447139
0.11,864,2421,11,3328,0.6328502415458938,0.9967056004791854
0.12,898,2387,13,3326,0.6376811594202898,0.9961066187481282
0.13,935,2350,15,3324,0.6429649758454107,0.995507637017071
0.14,979,2306,17,3322,0.6493055555555556,0.9949086552860138
0.15,1011,2274,20,3319,0.653683574879227,0.994010182689428
0.16,1051,2234,22,3317,0.6594202898550725,0.9934112009583708
0.17,1103,2182,23,3316,0.6671195652173914,0.9931117100928422
0.18,1153,2132,26,3313,0.6742149758454107,0.9922132374962563
0.19,1205,2080,30,3309,0.6814613526570048,0.9910152740341419
0.2,1247,2038,32,3307,0.6875,0.9904162923030848
0.21,1297,1988,34,3305,0.6947463768115942,0.9898173105720276
0.22,1340,1945,38,3301,0.7006340579710145,0.9886193471099132
0.23,1406,1879,49,3290,0.7089371980676329,0.9853249475890985
0.24,1452,1833,54,3285,0.7151268115942029,0.9838274932614556
0.25,1513,1772,60,3279,0.7234299516908212,0.9820305480682839
0.26,1564,1721,68,3271,0.7299214975845411,0.9796346211440551
0.27,1612,1673,77,3262,0.7358091787439613,0.9769392033542977
0.28,1673,1612,90,3249,0.7430555555555556,0.9730458221024259
0.29,1728,1557,104,3235,0.7492451690821256,0.9688529499850255
0.3,1799,1486,114,3225,0.7584541062801933,0.9658580413297394
0.31,1861,1424,129,3210,0.7655495169082126,0.9613656783468104
0.32,1921,1364,155,3184,0.7706823671497585,0.9535789158430668
0.33,1981,1304,183,3156,0.7755132850241546,0.945193171608266
0.34,2040,1245,208,3131,0.7806461352657005,0.9377058999700509
0.35,2123,1162,236,3103,0.7889492753623188,0.9293201557352501
0.36,2202,1083,262,3077,0.7969504830917874,0.9215333932315064
0.37,2270,1015,308,3031,0.8002717391304348,0.9077568134171907
0.38,2369,916,348,2991,0.8091787439613527,0.8957771787960467
0.39,2442,843,395,2944,0.8131038647342995,0.8817011081162025
