Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3315,0,3309,0.4995471014492754,1.0
0.01,384,2931,1,3308,0.5573671497584541,0.9996977938954367
0.02,466,2849,2,3307,0.5695954106280193,0.9993955877908733
0.03,521,2794,2,3307,0.5778985507246377,0.9993955877908733
0.04,561,2754,3,3306,0.583786231884058,0.99909338168631
0.05,597,2718,4,3305,0.5890700483091788,0.9987911755817468
0.06,632,2683,7,3302,0.5939009661835749,0.9978845572680568
0.07,679,2636,9,3300,0.6006944444444444,0.9972801450589301
0.08,727,2588,11,3298,0.6076388888888888,0.9966757328498036
0.09,757,2558,14,3295,0.6117149758454107,0.9957691145361136
0.1,799,2516,16,3293,0.6177536231884058,0.995164702326987
0.11,840,2475,19,3290,0.6234903381642513,0.9942580840132971
0.12,880,2435,19,3290,0.6295289855072463,0.9942580840132971
0.13,927,2388,23,3286,0.6360205314009661,0.9930492595950439
0.14,968,2347,25,3284,0.6419082125603864,0.9924448473859172
0.15,1012,2303,26,3283,0.6483997584541062,0.9921426412813539
0.16,1057,2258,31,3278,0.6544384057971014,0.9906316107585373
0.17,1096,2219,36,3273,0.6595712560386473,0.9891205802357208
0.18,1138,2177,39,3270,0.6654589371980676,0.9882139619220308
0.19,1178,2137,43,3266,0.6708937198067633,0.9870051375037776
0.2,1225,2090,49,3260,0.6770833333333334,0.9851919008763977
0.21,1280,2035,59,3250,0.6838768115942029,0.9821698398307646
0.22,1336,1979,68,3241,0.6909722222222222,0.9794499848896948
0.23,1383,1932,71,3238,0.6976147342995169,0.9785433665760048
0.24,1435,1880,79,3230,0.7042572463768116,0.9761257177394983
0.25,1498,1817,89,3220,0.7122584541062802,0.9731036566938652
0.26,1552,1763,104,3205,0.7181461352657005,0.9685705651254155
0.27,1629,1686,117,3192,0.7278079710144928,0.9646418857660924
0.28,1687,1628,135,3174,0.7338466183574879,0.9592021758839528
0.29,1762,1553,158,3151,0.7416968599033816,0.9522514354789967
0.3,1832,1483,175,3134,0.7496980676328503,0.9471139317014203
0.31,1907,1408,197,3112,0.7576992753623188,0.9404653974010275
0.32,1977,1338,221,3088,0.7646437198067633,0.9332124508915081
0.33,2063,1252,247,3062,0.7737016908212561,0.9253550921728619
0.34,2123,1192,287,3022,0.7767210144927537,0.9132668479903294
0.35,2202,1113,317,2992,0.7841183574879227,0.9042006648534301
0.36,2263,1052,362,2947,0.7865338164251208,0.890601390148081
0.37,2347,968,399,2910,0.7936292270531401,0.8794197642792384
0.38,2420,895,426,2883,0.8005736714975845,0.8712601994560291
0.39,2487,828,463,2846,0.805102657004831,0.8600785735871864
0.4,2548,767,499,2810,0.8088768115942029,0.8491991538229072
0.41,2583,732,537,2772,0.8084239130434783,0.8377153218495014
0.42,2637,678,578,2731,0.8103864734299517,0.8253248715624055
0.43,2685,630,605,2704,0.8135567632850241,0.8171653067391962
