Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3315,0,3245,0.4946646341463415,1.0
0.01,812,2503,6,3239,0.6175304878048781,0.998151001540832
0.02,947,2368,7,3238,0.6379573170731707,0.9978428351309707
0.03,1045,2270,7,3238,0.6528963414634147,0.9978428351309707
0.04,1125,2190,8,3237,0.6649390243902439,0.9975346687211094
0.05,1219,2096,11,3234,0.6788109756097561,0.9966101694915255
0.06,1281,2034,15,3230,0.6876524390243902,0.9953775038520801
0.07,1334,1981,20,3225,0.6949695121951219,0.9938366718027735
0.08,1398,1917,21,3224,0.7045731707317073,0.9935285053929122
0.09,1453,1862,24,3221,0.7125,0.9926040061633282
0.1,1493,1822,29,3216,0.7178353658536586,0.9910631741140216
0.11,1543,1772,32,3213,0.725,0.9901386748844376
0.12,1583,1732,37,3208,0.7303353658536585,0.988597842835131
0.13,1616,1699,43,3202,0.7344512195121952,0.986748844375963
0.14,1661,1654,47,3198,0.7407012195121951,0.9855161787365178
0.15,1687,1628,50,3195,0.7442073170731708,0.9845916795069337
0.16,1731,1584,53,3192,0.7504573170731708,0.9836671802773498
0.17,1768,1547,55,3190,0.7557926829268292,0.9830508474576272
0.18,1804,1511,62,3183,0.7602134146341464,0.9808936825885979
0.19,1844,1471,71,3174,0.7649390243902439,0.9781201848998459
0.2,1890,1425,78,3167,0.7708841463414634,0.9759630200308166
0.21,1922,1393,84,3161,0.7748475609756098,0.9741140215716487
0.22,1955,1360,89,3156,0.7791158536585366,0.9725731895223421
0.23,1988,1327,94,3151,0.7833841463414634,0.9710323574730354
0.24,2012,1303,100,3145,0.7861280487804878,0.9691833590138675
0.25,2051,1264,107,3138,0.7910060975609756,0.9670261941448383
0.26,2092,1223,112,3133,0.7964939024390244,0.9654853620955316
0.27,2135,1180,115,3130,0.8025914634146342,0.9645608628659477
0.28,2171,1144,122,3123,0.8070121951219512,0.9624036979969184
0.29,2196,1119,131,3114,0.8094512195121951,0.9596302003081664
0.3,2236,1079,143,3102,0.813719512195122,0.9559322033898305
0.31,2273,1042,157,3088,0.8172256097560976,0.951617873651772
0.32,2310,1005,170,3075,0.8208841463414634,0.9476117103235747
0.33,2348,967,180,3065,0.8251524390243903,0.9445300462249615
0.34,2382,933,191,3054,0.8286585365853658,0.9411402157164869
0.35,2431,884,204,3041,0.8341463414634146,0.9371340523882897
0.36,2463,852,221,3024,0.8364329268292683,0.9318952234206471
0.37,2506,809,244,3001,0.8394817073170732,0.9248073959938367
0.38,2549,766,257,2988,0.8440548780487804,0.9208012326656394
0.39,2576,739,277,2968,0.8451219512195122,0.914637904468413
0.4,2610,705,297,2948,0.8472560975609756,0.9084745762711864
0.41,2648,667,313,2932,0.850609756097561,0.9035439137134053
0.42,2680,635,331,2914,0.8527439024390244,0.8979969183359013
0.43,2716,599,344,2901,0.85625,0.8939907550077042
0.44,2741,574,373,2872,0.855640243902439,0.8850539291217258
0.45,2764,551,393,2852,0.8560975609756097,0.8788906009244992
0.46,2804,511,410,2835,0.8596036585365854,0.8736517719568567
0.47,2828,487,436,2809,0.8592987804878048,0.8656394453004622
0.48,2841,474,454,2791,0.8585365853658536,0.8600924499229584
