Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3189,0,3307,0.5090825123152709,1.0
0.01,860,2329,4,3303,0.6408559113300493,0.998790444511642
0.02,966,2223,4,3303,0.6571736453201971,0.998790444511642
0.03,1060,2129,4,3303,0.6716440886699507,0.998790444511642
0.04,1132,2057,5,3302,0.6825738916256158,0.9984880556395525
0.05,1195,1994,5,3302,0.6922721674876847,0.9984880556395525
0.06,1255,1934,8,3299,0.7010467980295566,0.9975808890232839
0.07,1316,1873,10,3297,0.7101293103448276,0.9969761112791049
0.08,1355,1834,13,3294,0.7156711822660099,0.9960689446628364
0.09,1407,1782,15,3292,0.7233682266009852,0.9954641669186574
0.1,1460,1729,18,3289,0.7310652709359606,0.9945570003023889
0.11,1507,1682,23,3284,0.7375307881773399,0.9930450559419414
0.12,1548,1641,26,3281,0.7433805418719212,0.9921378893256728
0.13,1578,1611,29,3278,0.7475369458128078,0.9912307227094043
0.14,1615,1574,30,3277,0.7530788177339901,0.9909283338373148
0.15,1647,1542,31,3276,0.7578509852216748,0.9906259449652253
0.16,1688,1501,34,3273,0.7637007389162561,0.9897187783489567
0.17,1726,1463,37,3270,0.7690886699507389,0.9888116117326883
0.18,1761,1428,43,3264,0.7735529556650246,0.9869972785001512
0.19,1798,1391,44,3263,0.7790948275862069,0.9866948896280617
0.2,1839,1350,50,3257,0.7844827586206896,0.9848805563955246
0.21,1883,1306,55,3252,0.7904864532019704,0.9833686120350771
0.22,1920,1269,61,3246,0.7952586206896551,0.9815542788025401
0.23,1952,1237,69,3238,0.7989532019704434,0.979135167825824
0.24,1983,1206,77,3230,0.802493842364532,0.976716056849108
0.25,2027,1162,80,3227,0.8088054187192119,0.9758088902328395
0.26,2061,1128,89,3218,0.8126539408866995,0.9730873903840339
0.27,2093,1096,99,3208,0.8160406403940886,0.9700635016631388
0.28,2131,1058,109,3198,0.8203509852216748,0.9670396129422437
0.29,2170,1019,125,3182,0.8238916256157636,0.9622013909888116
0.3,2214,975,144,3163,0.8277401477832512,0.956456002419111
0.31,2253,936,156,3151,0.8318965517241379,0.9528273359540369
0.32,2290,899,174,3133,0.8348214285714286,0.9473843362564258
0.33,2326,863,185,3122,0.8386699507389163,0.9440580586634412
0.34,2365,824,200,3107,0.8423645320197044,0.9395222255820985
0.35,2407,782,214,3093,0.8466748768472906,0.9352887813728454
