Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3305,0,3255,0.4961890243902439,1.0
0.01,435,2870,0,3255,0.5625,1.0
0.02,524,2781,0,3255,0.5760670731707317,1.0
0.03,597,2708,0,3255,0.5871951219512195,1.0
0.04,662,2643,2,3253,0.5967987804878049,0.9993855606758832
0.05,707,2598,4,3251,0.6033536585365854,0.9987711213517665
0.06,751,2554,7,3248,0.6096036585365854,0.9978494623655914
0.07,802,2503,8,3247,0.6172256097560975,0.997542242703533
0.08,874,2431,8,3247,0.6282012195121951,0.997542242703533
0.09,930,2375,10,3245,0.6364329268292683,0.9969278033794163
0.1,969,2336,15,3240,0.6416158536585366,0.9953917050691244
0.11,1018,2287,16,3239,0.6489329268292683,0.9950844854070661
0.12,1063,2242,17,3238,0.655640243902439,0.9947772657450077
0.13,1101,2204,18,3237,0.661280487804878,0.9944700460829493
0.14,1146,2159,20,3235,0.6678353658536585,0.9938556067588326
0.15,1190,2115,22,3233,0.6742378048780487,0.9932411674347158
0.16,1236,2069,28,3227,0.6803353658536585,0.9913978494623656
0.17,1281,2024,32,3223,0.6865853658536586,0.9901689708141321
0.18,1338,1967,37,3218,0.6945121951219512,0.9886328725038402
0.19,1394,1911,42,3213,0.7022865853658536,0.9870967741935484
0.2,1440,1865,49,3206,0.7082317073170732,0.9849462365591398
0.21,1502,1803,55,3200,0.7167682926829269,0.9831029185867896
0.22,1546,1759,66,3189,0.7217987804878049,0.9797235023041475
0.23,1593,1712,73,3182,0.7278963414634146,0.9775729646697389
0.24,1647,1658,79,3176,0.7352134146341464,0.9757296466973886
0.25,1691,1614,84,3171,0.7411585365853659,0.9741935483870968
0.26,1744,1561,95,3160,0.7475609756097561,0.9708141321044547
0.27,1803,1502,108,3147,0.7545731707317073,0.9668202764976959
0.28,1851,1454,113,3142,0.7611280487804878,0.965284178187404
0.29,1903,1402,124,3131,0.7673780487804878,0.9619047619047619
0.3,1973,1332,137,3118,0.7760670731707318,0.957910906298003
0.31,2045,1260,155,3100,0.7842987804878049,0.9523809523809523
0.32,2119,1186,175,3080,0.792530487804878,0.946236559139785
0.33,2175,1130,200,3055,0.7972560975609756,0.9385560675883257
0.34,2249,1056,220,3035,0.8054878048780488,0.9324116743471582
0.35,2322,983,250,3005,0.8120426829268292,0.9231950844854071
0.36,2406,899,293,2962,0.8182926829268292,0.9099846390168971
0.37,2477,828,335,2920,0.8227134146341464,0.8970814132104454
0.38,2551,754,380,2875,0.8271341463414634,0.8832565284178188
0.39,2622,683,421,2834,0.8317073170731707,0.8706605222734255
0.4,2688,617,459,2796,0.8359756097560975,0.8589861751152074
0.41,2745,560,497,2758,0.8388719512195122,0.8473118279569892
0.42,2775,530,520,2735,0.8399390243902439,0.8402457757296466
0.43,2811,494,556,2699,0.8399390243902439,0.8291858678955453
0.44,2832,473,589,2666,0.838109756097561,0.819047619047619
0.45,2851,454,619,2636,0.8364329268292683,0.8098310291858679
0.46,2880,425,641,2614,0.8375,0.8030721966205837
0.47,2900,405,668,2587,0.8364329268292683,0.7947772657450077
0.48,2917,388,700,2555,0.8341463414634146,0.7849462365591398
0.49,2934,371,725,2530,0.8329268292682926,0.7772657450076805
0.5,2947,358,743,2512,0.8321646341463415,0.7717357910906298
0.51,2967,338,771,2484,0.8309451219512195,0.7631336405529954
0.52,2982,323,794,2461,0.8297256097560975,0.7560675883256528
0.53,3001,304,808,2447,0.8304878048780487,0.7517665130568356
0.54,3013,292,835,2420,0.8282012195121952,0.7434715821812596
