Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3261,0,3331,0.5053094660194175,1.0
0.01,675,2586,2,3329,0.6074029126213593,0.9993995797057941
0.02,799,2462,2,3329,0.6262135922330098,0.9993995797057941
0.03,895,2366,2,3329,0.6407766990291263,0.9993995797057941
0.04,967,2294,4,3327,0.6513956310679612,0.9987991594115881
0.05,1028,2233,6,3325,0.6603458737864077,0.9981987391173822
0.06,1088,2173,7,3324,0.6692961165048543,0.9978985289702792
0.07,1160,2101,8,3323,0.6800667475728155,0.9975983188231762
0.08,1222,2039,8,3323,0.6894720873786407,0.9975983188231762
0.09,1278,1983,10,3321,0.6976638349514563,0.9969978985289702
0.1,1337,1924,11,3320,0.7064623786407767,0.9966976883818673
0.11,1378,1883,12,3319,0.7125303398058253,0.9963974782347643
0.12,1426,1835,18,3313,0.7189016990291263,0.9945962173521465
0.13,1474,1787,21,3310,0.7257281553398058,0.9936955869108376
0.14,1520,1741,24,3307,0.732251213592233,0.9927949564695286
0.15,1578,1683,26,3305,0.740746359223301,0.9921945361753227
0.16,1627,1634,29,3302,0.7477245145631068,0.9912939057340138
0.17,1677,1584,31,3300,0.7550060679611651,0.9906934854398078
0.18,1714,1547,37,3294,0.7597087378640777,0.9888922245571901
0.19,1755,1506,44,3287,0.7648665048543689,0.9867907535274693
0.2,1803,1458,51,3280,0.7710861650485437,0.9846892824977485
0.21,1837,1424,54,3277,0.7757888349514563,0.9837886520564395
0.22,1882,1379,62,3269,0.7814016990291263,0.9813869708796157
0.23,1932,1329,71,3260,0.787621359223301,0.978685079555689
0.24,1981,1280,77,3254,0.7941444174757282,0.9768838186730712
0.25,2026,1235,81,3250,0.8003640776699029,0.9756829780846593
0.26,2077,1184,94,3237,0.806128640776699,0.9717802461723206
0.27,2133,1128,109,3222,0.8123483009708737,0.967277093965776
0.28,2184,1077,114,3217,0.8193264563106796,0.9657760432302612
0.29,2237,1024,128,3203,0.8252427184466019,0.9615731011708196
0.3,2289,972,154,3177,0.8291868932038835,0.9537676373461423
0.31,2332,929,181,3150,0.8316140776699029,0.945661963374362
0.32,2378,883,200,3131,0.8357099514563107,0.9399579705794056
0.33,2426,835,223,3108,0.839502427184466,0.9330531371960372
0.34,2478,783,241,3090,0.8446601941747572,0.9276493545481838
0.35,2520,741,258,3073,0.8484526699029126,0.9225457820474332
0.36,2559,702,290,3041,0.8495145631067961,0.9129390573401381
0.37,2603,658,321,3010,0.8514866504854369,0.903632542779946
0.38,2646,615,351,2980,0.8534587378640777,0.8946262383668568
0.39,2681,580,385,2946,0.8536104368932039,0.8844190933653557
0.4,2716,545,413,2918,0.8546723300970874,0.8760132092464725
0.41,2757,504,439,2892,0.8569478155339806,0.8682077454217952
0.42,2792,469,468,2863,0.8578580097087378,0.8595016511558091
0.43,2818,443,490,2841,0.8584648058252428,0.8528970279195437
0.44,2842,419,511,2820,0.8589199029126213,0.8465926148303813
0.45,2867,394,530,2801,0.8598300970873787,0.8408886220354248
0.46,2887,374,543,2788,0.8608919902912622,0.8369858901230861
0.47,2906,355,567,2764,0.8601334951456311,0.8297808465926149
0.48,2929,332,583,2748,0.8611953883495146,0.8249774842389673
0.49,2948,313,596,2735,0.8621055825242718,0.8210747523266286
0.5,2961,300,618,2713,0.8607402912621359,0.8144701290903632
0.51,2979,282,640,2691,0.8601334951456311,0.8078655058540979
0.52,2993,268,661,2670,0.8590716019417476,0.8015610927649355
0.53,3007,254,680,2651,0.8583131067961165,0.795857099969979
0.54,3035,226,746,2585,0.8525485436893204,0.7760432302611828
0.55,3054,207,773,2558,0.8513349514563107,0.7679375562894026
0.56,3069,192,799,2532,0.8496662621359223,0.7601320924647254
0.57,3078,183,823,2508,0.8473907766990292,0.752927048934254
0.58,3092,169,856,2475,0.8445084951456311,0.7430201140798559
0.59,3105,156,892,2439,0.8410194174757282,0.7322125487841489
0.6,3113,148,920,2411,0.8379854368932039,0.7238066646652657
0.61,3128,133,945,2386,0.8364684466019418,0.7163014109876914
0.62,3143,118,979,2352,0.8335861650485437,0.7060942659861903
0.63,3154,107,1013,2318,0.8300970873786407,0.6958871209846893
0.64,3161,100,1047,2284,0.826001213592233,0.6856799759831882
0.65,3173,88,1079,2252,0.8229672330097088,0.6760732512758931
0.66,3183,78,1107,2224,0.8202366504854369,0.6676673671570099
0.67,3189,72,1145,2186,0.8153822815533981,0.656259381567097
0.68,3195,66,1182,2149,0.8106796116504854,0.645151606124287
0.69,3201,60,1207,2124,0.8077973300970874,0.6376463524467127
0.7,3204,57,1240,2091,0.803246359223301,0.6277394175923147
0.71,3209,52,1260,2071,0.8009708737864077,0.6217352146502552
0.72,3213,48,1297,2034,0.7959648058252428,0.6106274392074452
0.73,3216,45,1331,2000,0.7912621359223301,0.6004202942059441
0.74,3224,37,1356,1975,0.7886832524271845,0.5929150405283699
0.75,3228,33,1399,1932,0.7827669902912622,0.580006004202942
0.76,3231,30,1427,1904,0.7789745145631068,0.5716001200840588
0.77,3236,25,1460,1871,0.7747269417475728,0.5616931852296607
0.78,3238,23,1499,1832,0.7691140776699029,0.5499849894926448
0.79,3240,21,1539,1792,0.7633495145631068,0.537976583608526
0.8,3240,21,1575,1756,0.7578883495145631,0.5271690183128189
0.81,3243,18,1618,1713,0.7518203883495146,0.5142599819873912
0.82,3245,16,1650,1681,0.7472694174757282,0.504653257280096
0.83,3248,13,1677,1654,0.743628640776699,0.49654758330831583
0.84,3252,9,1718,1613,0.7380157766990292,0.484238967277094
0.85,3252,9,1756,1575,0.732251213592233,0.472830981687181
0.86,3253,8,1802,1529,0.7254247572815534,0.4590213149204443
0.87,3254,7,1846,1485,0.7189016990291263,0.44581206844791355
0.88,3254,7,1872,1459,0.7149575242718447,0.43800660462323626
0.89,3254,7,1913,1418,0.7087378640776699,0.4256979885920144
0.9,3254,7,1944,1387,0.7040351941747572,0.41639147403182225
