Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.37,2313,999,364,2948,0.7942330917874396,0.8900966183574879
0.38,2396,916,388,2924,0.8031400966183575,0.8828502415458938
0.39,2463,849,420,2892,0.8084239130434783,0.8731884057971014
0.4,2542,770,456,2856,0.8149154589371981,0.8623188405797102
0.41,2609,703,484,2828,0.8208031400966184,0.8538647342995169
0.42,2653,659,514,2798,0.8229166666666666,0.8448067632850241
0.43,2689,623,539,2773,0.8245772946859904,0.8372584541062802
0.44,2730,582,570,2742,0.8260869565217391,0.8278985507246377
0.45,2763,549,597,2715,0.8269927536231884,0.8197463768115942
0.46,2785,527,614,2698,0.8277475845410628,0.8146135265700483
0.47,2809,503,638,2674,0.8277475845410628,0.8073671497584541
0.48,2836,476,664,2648,0.8278985507246377,0.7995169082125604
0.49,2862,450,695,2617,0.8271437198067633,0.7901570048309179
0.5,2885,427,716,2596,0.8274456521739131,0.783816425120773
0.51,2901,411,744,2568,0.8256340579710145,0.7753623188405797
0.52,2916,396,768,2544,0.8242753623188406,0.7681159420289855
0.53,2931,381,790,2522,0.8232185990338164,0.7614734299516909
0.54,2947,365,816,2496,0.8217089371980676,0.7536231884057971
0.55,2966,346,835,2477,0.8217089371980676,0.7478864734299517
0.56,2976,336,860,2452,0.8194444444444444,0.7403381642512077
0.57,3023,289,925,2387,0.8167270531400966,0.7207125603864735
0.58,3034,278,941,2371,0.8159722222222222,0.7158816425120773
0.59,3052,260,967,2345,0.8147644927536232,0.7080314009661836
0.6,3071,241,990,2322,0.8141606280193237,0.7010869565217391
0.61,3087,225,1031,2281,0.8103864734299517,0.688707729468599
0.62,3108,204,1064,2248,0.8085748792270532,0.678743961352657
0.63,3128,184,1103,2209,0.8057065217391305,0.6669685990338164
0.64,3141,171,1153,2159,0.8001207729468599,0.6518719806763285
0.65,3153,159,1195,2117,0.7955917874396136,0.6391908212560387
0.66,3162,150,1246,2066,0.7892512077294686,0.623792270531401
0.67,3173,139,1282,2030,0.7854770531400966,0.6129227053140096
0.68,3185,127,1327,1985,0.7804951690821256,0.5993357487922706
0.69,3196,116,1379,1933,0.7743055555555556,0.5836352657004831
0.7,3208,104,1431,1881,0.7682669082125604,0.5679347826086957
0.71,3216,96,1463,1849,0.7646437198067633,0.5582729468599034
0.72,3222,90,1500,1812,0.759963768115942,0.5471014492753623
0.73,3230,82,1549,1763,0.753774154589372,0.5323067632850241
0.74,3237,75,1593,1719,0.7481884057971014,0.5190217391304348
0.75,3243,69,1640,1672,0.7419987922705314,0.5048309178743962
0.76,3251,61,1694,1618,0.7350543478260869,0.4885265700483092
0.77,3259,53,1743,1569,0.7288647342995169,0.473731884057971
0.78,3264,48,1802,1510,0.7207125603864735,0.4559178743961353
0.79,3278,34,1915,1397,0.7057669082125604,0.42179951690821255
0.8,3282,30,1957,1355,0.700030193236715,0.4091183574879227
0.81,3291,21,1997,1315,0.6953502415458938,0.39704106280193235
0.82,3300,12,2052,1260,0.6884057971014492,0.3804347826086957
0.83,3301,11,2090,1222,0.6828200483091788,0.3689613526570048
0.84,3302,10,2138,1174,0.6757246376811594,0.35446859903381644
0.85,3302,10,2196,1116,0.6669685990338164,0.33695652173913043
0.86,3306,6,2237,1075,0.6613828502415459,0.32457729468599034
0.87,3308,4,2287,1025,0.6541364734299517,0.3094806763285024
0.88,3308,4,2330,982,0.6476449275362319,0.2964975845410628
0.89,3309,3,2375,937,0.6410024154589372,0.28291062801932365
0.9,3310,2,2431,881,0.6326992753623188,0.2660024154589372
0.91,3310,2,2477,835,0.6257548309178744,0.2521135265700483
0.92,3310,2,2530,782,0.6177536231884058,0.2361111111111111
0.93,3311,1,2582,730,0.6100543478260869,0.22041062801932368
0.94,3311,1,2639,673,0.6014492753623188,0.20320048309178743
0.95,3311,1,2698,614,0.592542270531401,0.18538647342995168
0.96,3311,1,2758,554,0.5834842995169082,0.16727053140096618
0.97,3312,0,2823,489,0.573822463768116,0.14764492753623187
0.98,3312,0,2895,417,0.5629528985507246,0.12590579710144928
0.99,3312,0,2996,316,0.5477053140096618,0.09541062801932366
1.0,3312,0,3259,53,0.5080012077294686,0.0160024154589372
