Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3294,0,3234,0.4954044117647059,1.0
0.01,763,2531,1,3233,0.6121323529411765,0.9996907854050712
0.02,863,2431,1,3233,0.6274509803921569,0.9996907854050712
0.03,928,2366,1,3233,0.6374080882352942,0.9996907854050712
0.04,1003,2291,2,3232,0.6487438725490197,0.9993815708101422
0.05,1062,2232,4,3230,0.6574754901960784,0.9987631416202845
0.06,1129,2165,6,3228,0.6674325980392157,0.9981447124304267
0.07,1185,2109,9,3225,0.6755514705882353,0.9972170686456401
0.08,1232,2062,12,3222,0.6822916666666666,0.9962894248608535
0.09,1277,2017,15,3219,0.6887254901960784,0.9953617810760668
0.1,1328,1966,16,3218,0.6963848039215687,0.9950525664811379
0.11,1368,1926,20,3214,0.7018995098039216,0.9938157081014224
0.12,1409,1885,21,3213,0.7080269607843137,0.9935064935064936
0.13,1461,1833,25,3209,0.7153799019607843,0.992269635126778
0.14,1502,1792,31,3203,0.7207414215686274,0.9904143475572047
0.15,1535,1759,34,3200,0.7253370098039216,0.9894867037724181
0.16,1569,1725,37,3197,0.7300857843137255,0.9885590599876314
0.17,1625,1669,42,3192,0.7378982843137255,0.987012987012987
0.18,1665,1629,49,3185,0.742953431372549,0.9848484848484849
0.19,1716,1578,54,3180,0.75,0.9833024118738405
0.2,1778,1516,56,3178,0.7591911764705882,0.9826839826839827
0.21,1818,1476,56,3178,0.7653186274509803,0.9826839826839827
0.22,1863,1431,63,3171,0.7711397058823529,0.9805194805194806
0.23,1896,1398,74,3160,0.7745098039215687,0.9771181199752629
0.24,1954,1340,84,3150,0.7818627450980392,0.974025974025974
0.25,2015,1279,96,3138,0.7893688725490197,0.9703153988868275
0.26,2066,1228,102,3132,0.7962622549019608,0.9684601113172542
0.27,2114,1180,109,3125,0.8025428921568627,0.966295609152752
0.28,2144,1150,123,3111,0.8049938725490197,0.9619666048237476
0.29,2192,1102,136,3098,0.8103553921568627,0.9579468150896723
0.3,2244,1050,146,3088,0.8167892156862745,0.9548546691403834
0.31,2294,1000,164,3070,0.8216911764705882,0.9492888064316636
0.32,2343,951,177,3057,0.8272058823529411,0.9452690166975881
0.33,2392,902,197,3037,0.8316482843137255,0.9390847247990105
0.34,2440,854,211,3023,0.8368566176470589,0.9347557204700062
0.35,2485,809,223,3011,0.8419117647058824,0.9310451453308596
0.36,2542,752,243,2991,0.8475796568627451,0.924860853432282
0.37,2584,710,260,2974,0.8514093137254902,0.9196042053184911
0.38,2625,669,286,2948,0.8537071078431373,0.9115646258503401
0.39,2659,635,311,2923,0.8550857843137255,0.9038342609771182
0.4,2701,593,331,2903,0.8584558823529411,0.8976499690785406
0.41,2736,558,358,2876,0.8596813725490197,0.8893011750154607
0.42,2754,540,383,2851,0.858609068627451,0.8815708101422387
0.43,2783,511,408,2826,0.8592218137254902,0.8738404452690167
0.44,2815,479,431,2803,0.8606004901960784,0.8667285095856524
0.45,2836,458,456,2778,0.8599877450980392,0.8589981447124304
0.46,2861,433,479,2755,0.8602941176470589,0.8518862090290662
0.47,2880,414,495,2739,0.8607536764705882,0.8469387755102041
0.48,2896,398,520,2714,0.859375,0.839208410636982
0.49,2916,378,539,2695,0.8595281862745098,0.8333333333333334
0.5,2939,355,559,2675,0.8599877450980392,0.8271490414347558
0.51,2955,339,578,2656,0.8595281862745098,0.821273964131107
0.52,2973,321,608,2626,0.8576899509803921,0.8119975262832406
0.53,2981,313,624,2610,0.8564644607843137,0.8070500927643784
0.54,2997,297,643,2591,0.8560049019607843,0.8011750154607298
0.55,3010,284,662,2572,0.8550857843137255,0.795299938157081
0.56,3024,270,676,2558,0.8550857843137255,0.7909709338280767
0.57,3030,264,688,2546,0.8541666666666666,0.7872603586889301
0.58,3041,253,710,2524,0.8524816176470589,0.7804576376004947
0.59,3052,242,733,2501,0.8506433823529411,0.7733457019171305
0.6,3060,234,750,2484,0.8492647058823529,0.7680890538033395
0.61,3080,214,794,2440,0.8455882352941176,0.7544836116264688
0.62,3093,201,824,2410,0.842984068627451,0.7452071737786023
0.63,3099,195,846,2388,0.8405330882352942,0.738404452690167
0.64,3117,177,885,2349,0.8373161764705882,0.7263450834879406
0.65,3126,168,920,2314,0.8333333333333334,0.7155225726654298
0.66,3137,157,946,2288,0.8310355392156863,0.7074829931972789
0.67,3154,140,974,2260,0.8293504901960784,0.6988249845392702
0.68,3165,129,1005,2229,0.8262867647058824,0.6892393320964749
0.69,3174,120,1034,2200,0.8232230392156863,0.6802721088435374
0.7,3185,109,1067,2167,0.8198529411764706,0.6700680272108843
0.71,3193,101,1093,2141,0.8170955882352942,0.6620284477427335
0.72,3200,94,1121,2113,0.8138786764705882,0.6533704390847248
0.73,3206,88,1161,2073,0.8086703431372549,0.6410018552875696
0.74,3216,78,1189,2045,0.8059129901960784,0.6323438466295609
0.75,3225,69,1223,2011,0.8020833333333334,0.621830550401979
0.76,3231,63,1261,1973,0.7971813725490197,0.6100803957946815
0.77,3237,57,1285,1949,0.7944240196078431,0.6026592455163884
0.78,3240,54,1317,1917,0.7899816176470589,0.5927643784786641
0.79,3243,51,1354,1880,0.7847732843137255,0.5813234384662956
0.8,3247,47,1390,1844,0.7798713235294118,0.5701917130488559
0.81,3251,43,1413,1821,0.7769607843137255,0.5630797773654916
0.82,3256,38,1445,1789,0.7728247549019608,0.5531849103277675
0.83,3258,36,1482,1752,0.7674632352941176,0.5417439703153989
0.84,3263,31,1516,1718,0.7630208333333334,0.531230674087817
0.85,3268,26,1562,1672,0.7567401960784313,0.5170068027210885
0.86,3271,23,1599,1635,0.7515318627450981,0.5055658627087198
0.87,3273,21,1646,1588,0.7446384803921569,0.49103277674706247
0.88,3275,19,1684,1550,0.7391237745098039,0.479282622139765
0.89,3277,17,1738,1496,0.7311580882352942,0.46258503401360546
0.9,3277,17,1786,1448,0.7238051470588235,0.44774273345701915
0.91,3280,14,1831,1403,0.7173713235294118,0.43382807668521955
0.92,3281,13,1880,1354,0.7100183823529411,0.4186765615337044
0.93,3282,12,1930,1304,0.7025122549019608,0.40321583178726034
0.94,3284,10,1981,1253,0.6950061274509803,0.3874458874458874
0.95,3286,8,2049,1185,0.6848958333333334,0.36641929499072357
0.96,3287,7,2130,1104,0.672640931372549,0.34137291280148424
0.97,3288,6,2209,1025,0.6606924019607843,0.31694495980210263
0.98,3292,2,2316,918,0.6449142156862745,0.28385899814471244
0.99,3293,1,2461,773,0.6228553921568627,0.23902288188002474
1.0,3294,0,3087,147,0.5271139705882353,0.045454545454545456
