Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3316,0,3244,0.4945121951219512,1.0
0.01,475,2841,2,3242,0.5666158536585366,0.9993834771886559
0.02,578,2738,2,3242,0.5823170731707317,0.9993834771886559
0.03,664,2652,2,3242,0.5954268292682927,0.9993834771886559
0.04,734,2582,5,3239,0.605640243902439,0.9984586929716399
0.05,795,2521,6,3238,0.6147865853658536,0.9981504315659679
0.06,859,2457,7,3237,0.624390243902439,0.997842170160296
0.07,904,2412,8,3236,0.6310975609756098,0.9975339087546239
0.08,951,2365,10,3234,0.6379573170731707,0.9969173859432799
0.09,991,2325,10,3234,0.6440548780487805,0.9969173859432799
0.1,1044,2272,11,3233,0.6519817073170732,0.9966091245376079
0.11,1093,2223,16,3228,0.6586890243902439,0.9950678175092479
0.12,1139,2177,17,3227,0.6655487804878049,0.9947595561035758
0.13,1183,2133,18,3226,0.6721036585365854,0.9944512946979038
0.14,1220,2096,21,3223,0.6772865853658536,0.9935265104808878
0.15,1261,2055,26,3218,0.6827743902439024,0.9919852034525277
0.16,1303,2013,29,3215,0.688719512195122,0.9910604192355117
0.17,1356,1960,30,3214,0.6966463414634146,0.9907521578298397
0.18,1399,1917,35,3209,0.7024390243902439,0.9892108508014796
0.19,1442,1874,40,3204,0.7082317073170732,0.9876695437731196
0.2,1479,1837,46,3198,0.7129573170731708,0.9858199753390875
0.21,1529,1787,48,3196,0.7202743902439024,0.9852034525277436
0.22,1573,1743,56,3188,0.7257621951219512,0.9827373612823674
0.23,1633,1683,66,3178,0.7333841463414634,0.9796547472256474
0.24,1680,1636,74,3170,0.739329268292683,0.9771886559802713
0.25,1729,1587,85,3159,0.7451219512195122,0.9737977805178791
0.26,1790,1526,95,3149,0.7528963414634147,0.9707151664611591
0.27,1849,1467,103,3141,0.760670731707317,0.968249075215783
0.28,1897,1419,117,3127,0.7658536585365854,0.9639334155363748
0.29,1964,1352,130,3114,0.7740853658536585,0.9599260172626387
0.3,2013,1303,140,3104,0.780030487804878,0.9568434032059187
0.31,2063,1253,158,3086,0.7849085365853659,0.9512946979038225
0.32,2129,1187,177,3067,0.7920731707317074,0.9454377311960542
0.33,2189,1127,203,3041,0.7972560975609756,0.937422934648582
0.34,2275,1041,236,3008,0.8053353658536585,0.9272503082614056
0.35,2342,974,274,2970,0.8097560975609757,0.9155363748458692
0.36,2411,905,296,2948,0.816920731707317,0.9087546239210851
0.37,2475,841,329,2915,0.8216463414634146,0.8985819975339088
0.38,2527,789,360,2884,0.8248475609756097,0.8890258939580764
0.39,2579,737,398,2846,0.8269817073170732,0.8773119605425401
0.4,2625,691,425,2819,0.8298780487804878,0.8689889025893958
0.41,2660,656,454,2790,0.8307926829268293,0.8600493218249076
0.42,2699,617,481,2763,0.8326219512195122,0.8517262638717632
0.43,2746,570,512,2732,0.8350609756097561,0.842170160295931
0.44,2783,533,529,2715,0.838109756097561,0.8369297163995068
0.45,2798,518,545,2699,0.8379573170731708,0.8319975339087546
0.46,2821,495,567,2677,0.838109756097561,0.8252157829839704
0.47,2845,471,587,2657,0.838719512195122,0.8190505548705302
0.48,2868,448,615,2629,0.8379573170731708,0.8104192355117139
0.49,2884,432,632,2612,0.8378048780487805,0.8051787916152897
0.5,2903,413,649,2595,0.838109756097561,0.7999383477188656
0.51,2918,398,671,2573,0.8370426829268293,0.7931565967940813
0.52,2935,381,684,2560,0.8376524390243902,0.7891491985203453
0.53,2954,362,697,2547,0.8385670731707318,0.7851418002466092
0.54,2970,346,714,2530,0.8384146341463414,0.779901356350185
0.55,2984,332,734,2510,0.8375,0.7737361282367448
0.56,2999,317,751,2493,0.8371951219512195,0.7684956843403206
0.57,3011,305,770,2474,0.8361280487804879,0.7626387176325524
0.58,3021,295,785,2459,0.8353658536585366,0.7580147965474723
0.59,3032,284,800,2444,0.8347560975609756,0.7533908754623921
0.6,3050,266,819,2425,0.8346036585365854,0.7475339087546239
0.61,3058,258,833,2411,0.833689024390244,0.7432182490752158
0.62,3066,250,851,2393,0.8321646341463415,0.7376695437731196
0.63,3077,239,878,2366,0.8297256097560975,0.7293464858199753
0.64,3089,227,898,2346,0.8285060975609756,0.7231812577065352
0.65,3122,194,962,2282,0.823780487804878,0.7034525277435265
0.66,3133,183,984,2260,0.8221036585365854,0.6966707768187423
0.67,3144,172,1009,2235,0.8199695121951219,0.688964241676942
0.68,3155,161,1040,2204,0.816920731707317,0.6794081381011098
0.69,3169,147,1081,2163,0.8128048780487804,0.6667694204685574
0.7,3185,131,1114,2130,0.8102134146341463,0.656596794081381
0.71,3196,120,1151,2093,0.80625,0.6451911220715166
0.72,3210,106,1194,2050,0.801829268292683,0.6319358816276203
0.73,3215,101,1242,2002,0.7952743902439025,0.6171393341553637
0.74,3216,100,1287,1957,0.7885670731707317,0.6032675709001233
0.75,3226,90,1322,1922,0.7847560975609756,0.5924784217016029
0.76,3234,82,1358,1886,0.7804878048780488,0.5813810110974106
0.77,3239,77,1397,1847,0.7753048780487805,0.5693588162762022
0.78,3246,70,1426,1818,0.7719512195121951,0.5604192355117139
0.79,3251,65,1459,1785,0.7676829268292683,0.5502466091245376
0.8,3258,58,1487,1757,0.7644817073170732,0.5416152897657214
0.81,3263,53,1526,1718,0.7592987804878049,0.5295930949445129
0.82,3267,49,1573,1671,0.7527439024390243,0.5151048088779285
0.83,3275,41,1614,1630,0.7477134146341463,0.5024660912453761
0.84,3278,38,1659,1585,0.7413109756097561,0.48859432799013564
0.85,3282,34,1702,1542,0.7353658536585366,0.4753390875462392
