Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.46,2934,400,574,2652,0.8515243902439025,0.8220706757594545
0.47,2956,378,591,2635,0.8522865853658537,0.8168009919404836
0.48,2976,358,608,2618,0.8527439024390244,0.8115313081215128
0.49,2994,340,625,2601,0.8528963414634146,0.8062616243025419
0.5,3014,320,640,2586,0.8536585365853658,0.8016119032858029
0.51,3038,296,656,2570,0.8548780487804878,0.796652200867948
0.52,3051,283,684,2542,0.8525914634146341,0.7879727216367018
0.53,3061,273,705,2521,0.8509146341463415,0.7814631122132673
0.54,3078,256,726,2500,0.8503048780487805,0.7749535027898327
0.55,3088,246,744,2482,0.8490853658536586,0.7693738375697459
0.56,3103,231,762,2464,0.8486280487804878,0.7637941723496591
0.57,3111,223,783,2443,0.8466463414634147,0.7572845629262245
0.58,3133,201,841,2385,0.8411585365853659,0.7393056416615003
0.59,3146,188,866,2360,0.839329268292683,0.7315561066336019
0.6,3157,177,898,2328,0.8361280487804879,0.7216367017978921
0.61,3167,167,922,2304,0.8339939024390244,0.7141971481711097
0.62,3172,162,956,2270,0.8295731707317073,0.703657780533168
0.63,3183,151,990,2236,0.8260670731707317,0.6931184128952262
0.64,3188,146,1016,2210,0.8228658536585366,0.685058896466212
0.65,3199,135,1036,2190,0.8214939024390244,0.6788592684438933
0.66,3207,127,1060,2166,0.8190548780487805,0.6714197148171109
0.67,3222,112,1086,2140,0.8173780487804878,0.6633601983880967
0.68,3231,103,1117,2109,0.8140243902439024,0.6537507749535028
0.69,3243,91,1143,2083,0.811890243902439,0.6456912585244885
0.7,3244,90,1174,2052,0.8073170731707318,0.6360818350898946
0.71,3248,86,1206,2020,0.8030487804878049,0.6261624302541847
0.72,3256,78,1247,1979,0.7980182926829268,0.6134531928084315
0.73,3261,73,1276,1950,0.7943597560975609,0.6044637321760694
0.74,3265,69,1314,1912,0.7891768292682927,0.592684438933664
0.75,3275,59,1351,1875,0.7850609756097561,0.5812151270923744
0.76,3280,54,1373,1853,0.782469512195122,0.5743955362678239
0.77,3283,51,1411,1815,0.7771341463414634,0.5626162430254185
0.78,3286,48,1436,1790,0.7737804878048781,0.5548667079975201
0.79,3293,41,1462,1764,0.7708841463414634,0.5468071915685059
0.8,3297,37,1502,1724,0.7653963414634146,0.5344079355238686
0.81,3299,35,1530,1696,0.7614329268292683,0.5257284562926224
0.82,3301,33,1576,1650,0.7547256097560976,0.5114693118412895
0.83,3304,30,1604,1622,0.7509146341463414,0.5027898326100434
0.84,3305,29,1639,1587,0.7457317073170732,0.49194048357098574
0.85,3307,27,1674,1552,0.7407012195121951,0.4810911345319281
0.86,3310,24,1717,1509,0.7346036585365854,0.46776193428394297
0.87,3310,24,1750,1476,0.7295731707317074,0.4575325480471172
0.88,3313,21,1776,1450,0.7260670731707317,0.4494730316181029
0.89,3317,17,1805,1421,0.7222560975609756,0.44048357098574087
0.9,3318,16,1844,1382,0.7164634146341463,0.4283942963422195
0.91,3320,14,1900,1326,0.7082317073170732,0.41103533787972724
0.92,3322,12,1955,1271,0.7001524390243903,0.3939863608183509
0.93,3324,10,2013,1213,0.6916158536585366,0.3760074395536268
0.94,3326,8,2065,1161,0.6839939024390244,0.35988840669559824
0.95,3326,8,2117,1109,0.6760670731707317,0.3437693738375697
0.96,3327,7,2179,1047,0.6667682926829268,0.3245505269683819
0.97,3331,3,2262,964,0.6547256097560976,0.29882207067575944
0.98,3331,3,2362,864,0.6394817073170732,0.26782393056416615
0.99,3332,2,2506,720,0.6176829268292683,0.2231866088034718
1.0,3334,0,3129,97,0.5230182926829269,0.030068195908245506
