Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3217,0,3343,0.5096036585365854,1.0
0.01,652,2565,1,3342,0.6088414634146342,0.9997008674842955
0.02,761,2456,1,3342,0.6254573170731708,0.9997008674842955
0.03,834,2383,3,3340,0.636280487804878,0.9991026024528866
0.04,914,2303,5,3338,0.6481707317073171,0.9985043374214777
0.05,971,2246,7,3336,0.6565548780487804,0.9979060723900688
0.06,1022,2195,11,3332,0.6637195121951219,0.996709542327251
0.07,1069,2148,13,3330,0.6705792682926829,0.996111277295842
0.08,1118,2099,15,3328,0.6777439024390244,0.9955130122644331
0.09,1174,2043,18,3325,0.6858231707317073,0.9946156147173197
0.1,1208,2009,18,3325,0.6910060975609756,0.9946156147173197
0.11,1263,1954,22,3321,0.698780487804878,0.9934190846545019
0.12,1316,1901,24,3319,0.7065548780487805,0.992820819623093
0.13,1370,1847,27,3316,0.714329268292683,0.9919234220759796
0.14,1410,1807,31,3312,0.7198170731707317,0.9907268920131619
0.15,1461,1756,34,3309,0.7271341463414634,0.9898294944660485
0.16,1501,1716,39,3304,0.7324695121951219,0.9883338318875262
0.17,1549,1668,44,3299,0.7390243902439024,0.9868381693090039
0.18,1595,1622,49,3294,0.7452743902439024,0.9853425067304816
0.19,1656,1561,56,3287,0.7535060975609756,0.9832485791205504
0.2,1697,1520,61,3282,0.7589939024390244,0.9817529165420281
0.21,1751,1466,66,3277,0.7664634146341464,0.9802572539635058
0.22,1801,1416,70,3273,0.7734756097560975,0.979060723900688
0.23,1843,1374,82,3261,0.7780487804878049,0.9754711337122345
0.24,1891,1326,89,3254,0.7842987804878049,0.9733772061023033
0.25,1941,1276,98,3245,0.7905487804878049,0.9706850134609633
0.26,1985,1232,113,3230,0.7949695121951219,0.9661980257253964
0.27,2025,1192,123,3220,0.7995426829268293,0.9632067005683518
0.28,2068,1149,136,3207,0.8041158536585366,0.9593179778641938
0.29,2122,1095,147,3196,0.8106707317073171,0.9560275201914448
0.3,2179,1038,156,3187,0.8179878048780488,0.9533353275501047
0.31,2231,986,173,3170,0.8233231707317074,0.948250074783129
0.32,2277,940,197,3146,0.8266768292682927,0.9410708944062219
0.33,2323,894,210,3133,0.8317073170731707,0.937182171702064
0.34,2373,844,239,3104,0.8349085365853659,0.9285073287466348
0.35,2414,803,263,3080,0.8375,0.9213281483697278
0.36,2468,749,286,3057,0.8422256097560976,0.9144481005085253
0.37,2511,706,307,3036,0.8455792682926829,0.9081663176787317
0.38,2556,661,342,3001,0.8471036585365853,0.8976966796290757
0.39,2600,617,376,2967,0.8486280487804878,0.8875261740951241
0.4,2648,569,422,2921,0.8489329268292682,0.8737660783727191
0.41,2689,528,455,2888,0.8501524390243902,0.863894705354472
0.42,2732,485,487,2856,0.8518292682926829,0.8543224648519294
0.43,2771,446,522,2821,0.8524390243902439,0.8438528268022734
0.44,2797,420,546,2797,0.8527439024390244,0.8366736464253665
0.45,2824,393,576,2767,0.8522865853658537,0.8276996709542327
0.46,2840,377,594,2749,0.8519817073170731,0.8223152856715525
0.47,2861,356,611,2732,0.8525914634146341,0.8172300329045767
0.48,2873,344,632,2711,0.8512195121951219,0.8109482500747831
0.49,2883,334,648,2695,0.8503048780487805,0.8061621298235118
0.5,2896,321,674,2669,0.8483231707317073,0.7983846844151959
0.51,2906,311,695,2648,0.8466463414634147,0.7921029015854023
0.52,2919,298,707,2636,0.8467987804878049,0.7885133113969488
0.53,2927,290,726,2617,0.8451219512195122,0.7828297935985642
0.54,2937,280,746,2597,0.8435975609756098,0.776847143284475
0.55,2951,266,756,2587,0.8442073170731708,0.7738558181274304
0.56,2955,262,773,2570,0.8422256097560976,0.7687705653604546
0.57,2961,256,797,2546,0.8394817073170732,0.7615913849835477
0.58,2969,248,815,2528,0.8379573170731708,0.7562069997008675
0.59,2974,243,834,2509,0.8358231707317073,0.7505234819024827
0.6,2977,240,849,2494,0.8339939024390244,0.746036494166916
