Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3254,0,3306,0.5039634146341463,1.0
0.01,570,2684,0,3306,0.5908536585365853,1.0
0.02,670,2584,0,3306,0.6060975609756097,1.0
0.03,754,2500,0,3306,0.6189024390243902,1.0
0.04,819,2435,0,3306,0.6288109756097561,1.0
0.05,876,2378,1,3305,0.6373475609756097,0.999697519661222
0.06,925,2329,3,3303,0.6445121951219512,0.9990925589836661
0.07,982,2272,3,3303,0.6532012195121951,0.9990925589836661
0.08,1034,2220,4,3302,0.6609756097560976,0.9987900786448881
0.09,1086,2168,6,3300,0.6685975609756097,0.9981851179673321
0.1,1142,2112,8,3298,0.676829268292683,0.9975801572897761
0.11,1183,2071,10,3296,0.6827743902439024,0.9969751966122202
0.12,1219,2035,14,3292,0.6876524390243902,0.9957652752571083
0.13,1265,1989,15,3291,0.6945121951219512,0.9954627949183303
0.14,1312,1942,15,3291,0.7016768292682927,0.9954627949183303
0.15,1350,1904,16,3290,0.7073170731707317,0.9951603145795523
0.16,1386,1868,18,3288,0.7125,0.9945553539019963
0.17,1427,1827,23,3283,0.7179878048780488,0.9930429522081065
0.18,1478,1776,27,3279,0.7251524390243902,0.9918330308529946
0.19,1528,1726,32,3274,0.7320121951219513,0.9903206291591047
0.2,1585,1669,37,3269,0.739939024390244,0.9888082274652148
0.21,1627,1627,43,3263,0.7454268292682927,0.9869933454325469
0.22,1689,1565,49,3257,0.7539634146341463,0.985178463399879
0.23,1728,1526,55,3251,0.7589939024390244,0.9833635813672111
0.24,1786,1468,63,3243,0.7666158536585366,0.9809437386569873
0.25,1850,1404,70,3236,0.7753048780487805,0.9788263762855415
0.26,1906,1348,79,3227,0.782469512195122,0.9761040532365396
0.27,1955,1299,91,3215,0.788109756097561,0.9724742891712038
0.28,1995,1259,100,3206,0.7928353658536585,0.969751966122202
0.29,2047,1207,112,3194,0.7989329268292683,0.9661222020568663
0.3,2106,1148,123,3183,0.80625,0.9627949183303085
0.31,2169,1085,130,3176,0.8147865853658537,0.9606775559588627
