Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3246,0,3314,0.5051829268292682,1.0
0.01,670,2576,1,3313,0.6071646341463415,0.9996982498491249
0.02,767,2479,1,3313,0.6219512195121951,0.9996982498491249
0.03,854,2392,2,3312,0.635060975609756,0.9993964996982498
0.04,921,2325,2,3312,0.6452743902439024,0.9993964996982498
0.05,979,2267,4,3310,0.6538109756097561,0.9987929993964997
0.06,1032,2214,6,3308,0.6615853658536586,0.9981894990947495
0.07,1070,2176,9,3305,0.666920731707317,0.9972842486421243
0.08,1118,2128,10,3304,0.6740853658536585,0.9969824984912492
0.09,1169,2077,13,3301,0.6814024390243902,0.9960772480386241
0.1,1208,2038,14,3300,0.6871951219512196,0.995775497887749
0.11,1261,1985,14,3300,0.6952743902439025,0.995775497887749
0.12,1297,1949,15,3299,0.7006097560975609,0.9954737477368739
0.13,1340,1906,17,3297,0.706859756097561,0.9948702474351238
0.14,1390,1856,23,3291,0.7135670731707318,0.9930597465298733
0.15,1417,1829,27,3287,0.7170731707317073,0.991852745926373
0.16,1466,1780,32,3282,0.723780487804878,0.9903439951719976
0.17,1500,1746,38,3276,0.7280487804878049,0.9885334942667471
0.18,1536,1710,42,3272,0.7329268292682927,0.9873264936632469
0.19,1575,1671,46,3268,0.7382621951219512,0.9861194930597466
0.2,1620,1626,52,3262,0.7442073170731708,0.9843089921544961
0.21,1657,1589,53,3261,0.7496951219512196,0.984007242003621
0.22,1701,1545,58,3256,0.755640243902439,0.9824984912492456
0.23,1745,1501,65,3249,0.761280487804878,0.9803862401931202
0.24,1796,1450,74,3240,0.7676829268292683,0.9776704888352444
0.25,1847,1399,87,3227,0.7734756097560975,0.9737477368738684
0.26,1892,1354,98,3216,0.7786585365853659,0.9704284852142426
0.27,1942,1304,113,3201,0.7839939024390243,0.9659022329511164
0.28,1996,1250,129,3185,0.7897865853658537,0.9610742305371153
0.29,2033,1213,142,3172,0.7934451219512195,0.9571514785757392
0.3,2081,1165,159,3155,0.7981707317073171,0.952021726010863
0.31,2130,1116,176,3138,0.8030487804878049,0.9468919734459867
0.32,2177,1069,194,3120,0.807469512195122,0.9414604707302353
0.33,2225,1021,213,3101,0.811890243902439,0.9357272178636089
0.34,2285,961,242,3072,0.8166158536585366,0.9269764634882317
0.35,2334,912,263,3051,0.8208841463414634,0.9206397103198551
0.36,2399,847,295,3019,0.8259146341463415,0.9109837054918527
0.37,2463,783,320,2994,0.831859756097561,0.9034399517199758
0.38,2528,718,357,2957,0.8361280487804879,0.8922751961375981
0.39,2584,662,388,2926,0.8399390243902439,0.8829209414604707
0.4,2630,616,418,2896,0.8423780487804878,0.8738684369342185
0.41,2665,581,449,2865,0.8429878048780488,0.8645141822570911
0.42,2723,523,484,2830,0.8464939024390243,0.8539529269764635
0.43,2759,487,518,2796,0.8467987804878049,0.8436934218467109
0.44,2800,446,550,2764,0.848170731707317,0.8340374170187085
0.45,2824,422,573,2741,0.8483231707317073,0.8270971635485818
0.46,2854,392,599,2715,0.8489329268292682,0.8192516596258298
0.47,2881,365,622,2692,0.8495426829268292,0.8123114061557031
0.48,2903,343,648,2666,0.8489329268292682,0.8044659022329511
0.49,2921,325,680,2634,0.8467987804878049,0.7948098974049487
0.5,2939,307,700,2614,0.8464939024390243,0.7887748943874472
0.51,2949,297,722,2592,0.8446646341463414,0.7821363910681955
0.52,2962,284,746,2568,0.8429878048780488,0.7748943874471937
0.53,2971,275,773,2541,0.8402439024390244,0.7667471333735667
0.54,2995,251,800,2514,0.8397865853658537,0.7585998792999397
0.55,3002,244,830,2484,0.8362804878048781,0.7495473747736874
0.56,3008,238,853,2461,0.833689024390244,0.7426071213035607
0.57,3019,227,880,2434,0.83125,0.7344598672299336
0.58,3034,212,901,2413,0.8303353658536585,0.728123114061557
