Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3335,0,3257,0.49408373786407767,1.0
0.01,697,2638,2,3255,0.5995145631067961,0.999385937979736
0.02,836,2499,5,3252,0.6201456310679612,0.9984648449493398
0.03,936,2399,10,3247,0.6345570388349514,0.9969296898986798
0.04,1014,2321,13,3244,0.6459344660194175,0.9960085968682837
0.05,1080,2255,16,3241,0.6554915048543689,0.9950875038378876
0.06,1146,2189,18,3239,0.6652002427184466,0.9944734418176235
0.07,1203,2132,19,3238,0.6736953883495146,0.9941664108074916
0.08,1262,2073,22,3235,0.6821905339805825,0.9932453177770955
0.09,1317,2018,26,3231,0.6899271844660194,0.9920171937365674
0.1,1366,1969,28,3229,0.6970570388349514,0.9914031317163033
0.11,1406,1929,32,3225,0.7025182038834952,0.9901750076757753
0.12,1443,1892,35,3222,0.7076759708737864,0.9892539146453792
0.13,1481,1854,37,3220,0.7131371359223301,0.9886398526251151
0.14,1533,1802,39,3218,0.7207220873786407,0.9880257906048511
0.15,1565,1770,41,3216,0.7252730582524272,0.987411728584587
0.16,1613,1722,46,3211,0.7317961165048543,0.9858765735339269
0.17,1659,1676,50,3207,0.7381674757281553,0.9846484494933988
0.18,1703,1632,58,3199,0.743628640776699,0.9821922014123426
0.19,1741,1594,64,3193,0.7484830097087378,0.9803500153515505
0.2,1789,1546,71,3186,0.7547026699029126,0.9782007982806263
0.21,1835,1500,80,3177,0.7603155339805825,0.9754375191894381
0.22,1876,1459,89,3168,0.7651699029126213,0.9726742400982499
0.23,1920,1415,96,3161,0.7707827669902912,0.9705250230273258
0.24,1957,1378,101,3156,0.7756371359223301,0.9689898679766656
0.25,2000,1335,108,3149,0.7810983009708737,0.9668406509057414
0.26,2050,1285,116,3141,0.7874696601941747,0.9643844028246853
0.27,2094,1241,131,3126,0.7918689320388349,0.959778937672705
0.28,2150,1185,141,3116,0.7988470873786407,0.9567086275713848
0.29,2198,1137,161,3096,0.8030946601941747,0.9505680073687442
0.3,2260,1075,175,3082,0.810376213592233,0.9462695732268959
0.31,2299,1036,194,3063,0.8134101941747572,0.9404359840343874
0.32,2340,995,209,3048,0.8173543689320388,0.9358305188824071
0.33,2373,962,225,3032,0.8199332524271845,0.9309180227202948
0.34,2423,912,241,3016,0.8250910194174758,0.9260055265581824
0.35,2468,867,265,2992,0.8282766990291263,0.9186367823150138
0.36,2512,823,277,2980,0.8331310679611651,0.9149524101934295
0.37,2552,783,301,2956,0.8355582524271845,0.907583665950261
0.38,2597,738,326,2931,0.8385922330097088,0.8999078906969604
0.39,2648,687,353,2904,0.8422330097087378,0.8916180534233957
0.4,2678,657,366,2891,0.8448118932038835,0.8876266502916794
0.41,2721,614,388,2869,0.847997572815534,0.880871968068775
0.42,2766,569,418,2839,0.8502730582524272,0.8716610377648143
0.43,2792,543,435,2822,0.8516383495145631,0.8664415105925698
0.44,2827,508,460,2797,0.8531553398058253,0.8587657353392693
0.45,2856,479,478,2779,0.8548240291262136,0.8532391771568928
0.46,2881,454,495,2762,0.8560376213592233,0.8480196499846484
0.47,2893,442,526,2731,0.8531553398058253,0.8385016886705557
0.48,2917,418,555,2702,0.8523968446601942,0.829597789376727
0.49,2946,389,589,2668,0.8516383495145631,0.8191587350322382
0.5,2965,370,617,2640,0.8502730582524272,0.8105618667485416
0.51,2979,356,644,2613,0.8483009708737864,0.802272029474977
0.52,2998,337,671,2586,0.8470873786407767,0.7939821922014123
0.53,3010,325,694,2563,0.8454186893203883,0.7869204789683758
0.54,3024,311,716,2541,0.8442050970873787,0.7801657967454713
0.55,3061,274,777,2480,0.8405643203883495,0.7614369051274179
0.56,3084,251,807,2450,0.839502427184466,0.7522259748234572
0.57,3096,239,833,2424,0.837378640776699,0.7442431685600246
0.58,3121,214,866,2391,0.8361650485436893,0.7341111452256678
0.59,3138,197,902,2355,0.8332827669902912,0.723058028860915
0.6,3153,182,939,2318,0.8299453883495146,0.7116978814860301
0.61,3167,168,982,2275,0.8255461165048543,0.6984955480503531
0.62,3181,154,1024,2233,0.8212985436893204,0.6856002456248081
0.63,3192,143,1070,2187,0.8159890776699029,0.671476819158735
0.64,3203,132,1108,2149,0.8118932038834952,0.6598096407737182
0.65,3212,123,1142,2115,0.8081007281553398,0.6493705864292294
0.66,3221,114,1173,2084,0.8047633495145631,0.6398526251151366
0.67,3233,102,1210,2047,0.8009708737864077,0.6284924777402517
0.68,3241,94,1242,2015,0.7973300970873787,0.618667485416027
0.69,3249,86,1275,1982,0.7935376213592233,0.6085354620816702
0.7,3254,81,1323,1934,0.7870145631067961,0.5937979735953332
0.71,3261,74,1365,1892,0.7817050970873787,0.5809026711697881
0.72,3265,70,1402,1855,0.7766990291262136,0.5695425237949033
0.73,3274,61,1449,1808,0.7709344660194175,0.5551120663186981
0.74,3284,51,1485,1772,0.7669902912621359,0.5440589499539453
0.75,3300,35,1559,1698,0.7581917475728155,0.5213386552041757
0.76,3307,28,1602,1655,0.7527305825242718,0.5081363217684987
0.77,3313,22,1640,1617,0.747876213592233,0.49646914338348175
0.78,3315,20,1685,1572,0.7413531553398058,0.4826527479275407
0.79,3317,18,1728,1529,0.7351334951456311,0.4694504144918637
0.8,3319,16,1765,1492,0.7298240291262136,0.4580902671169788
0.81,3319,16,1812,1445,0.7226941747572816,0.44365980964077373
0.82,3323,12,1858,1399,0.7163228155339806,0.42953638317470066
0.83,3323,12,1904,1353,0.7093446601941747,0.41541295670862755
