Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3319,0,3337,0.5013521634615384,1.0
0.01,637,2682,0,3337,0.5970552884615384,1.0
0.02,743,2576,1,3336,0.6128305288461539,0.9997003296373989
0.03,818,2501,1,3336,0.6240985576923077,0.9997003296373989
0.04,879,2440,1,3336,0.6332632211538461,0.9997003296373989
0.05,954,2365,1,3336,0.64453125,0.9997003296373989
0.06,1008,2311,1,3336,0.6526442307692307,0.9997003296373989
0.07,1059,2260,2,3335,0.66015625,0.9994006592747977
0.08,1108,2211,3,3334,0.6673677884615384,0.9991009889121966
0.09,1170,2149,8,3329,0.6759314903846154,0.9976026370991908
0.1,1209,2110,11,3326,0.6813401442307693,0.9967036260113875
0.11,1252,2067,15,3322,0.6871995192307693,0.9955049445609829
0.12,1293,2026,16,3321,0.6932091346153846,0.9952052741983818
0.13,1357,1962,20,3317,0.7022235576923077,0.9940065927479772
0.14,1391,1928,21,3316,0.7071814903846154,0.9937069223853761
0.15,1437,1882,24,3313,0.7136418269230769,0.9928079112975726
0.16,1486,1833,25,3312,0.7208533653846154,0.9925082409349716
0.17,1528,1791,29,3308,0.7265625,0.991309559484567
0.18,1568,1751,30,3307,0.732421875,0.9910098891219659
0.19,1611,1708,37,3300,0.7378305288461539,0.9889121965837578
0.2,1650,1669,42,3295,0.7429387019230769,0.9874138447707522
0.21,1700,1619,45,3292,0.75,0.9865148336829488
0.22,1741,1578,47,3290,0.755859375,0.9859154929577465
0.23,1787,1532,55,3282,0.7615685096153846,0.9835181300569373
0.24,1836,1483,62,3275,0.7678786057692307,0.9814204375187294
0.25,1881,1438,68,3269,0.7737379807692307,0.9796224153431226
0.26,1922,1397,75,3262,0.7788461538461539,0.9775247228049146
0.27,1966,1353,88,3249,0.7835036057692307,0.9736290080910998
0.28,2019,1300,106,3231,0.7887620192307693,0.9682349415642793
0.29,2073,1246,115,3222,0.7955228365384616,0.965537908300869
0.3,2124,1195,129,3208,0.8010817307692307,0.9613425232244531
0.31,2178,1141,149,3188,0.8061899038461539,0.9553491159724303
0.32,2231,1088,162,3175,0.8121995192307693,0.9514534012586155
0.33,2290,1029,182,3155,0.8180588942307693,0.9454599940065928
0.34,2327,992,207,3130,0.8198617788461539,0.9379682349415642
0.35,2381,938,231,3106,0.8243689903846154,0.930776146239137
0.36,2439,880,250,3087,0.8302283653846154,0.9250824093497153
0.37,2494,825,273,3064,0.8350360576923077,0.9181899910098891
0.38,2540,779,297,3040,0.8383413461538461,0.9109979023074618
0.39,2595,724,320,3017,0.8431490384615384,0.9041054839676356
0.4,2638,681,346,2991,0.845703125,0.896314054540006
0.41,2678,641,373,2964,0.84765625,0.8882229547497752
0.42,2713,606,398,2939,0.8491586538461539,0.8807311956847468
0.43,2747,572,431,2906,0.8493088942307693,0.8708420737189092
0.44,2777,542,460,2877,0.8494591346153846,0.8621516332034762
0.45,2807,512,482,2855,0.8506610576923077,0.8555588852262511
0.46,2838,481,505,2832,0.8518629807692307,0.8486664668864249
0.47,2852,467,520,2817,0.8517127403846154,0.8441714114474078
0.48,2875,444,540,2797,0.8521634615384616,0.8381780041953851
0.49,2892,427,561,2776,0.8515625,0.8318849265807612
0.5,2910,409,587,2750,0.8503605769230769,0.8240934971531315
