Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3337,0,3255,0.49378033980582525,1.0
0.01,671,2666,0,3255,0.5955703883495146,1.0
0.02,781,2556,1,3254,0.6121055825242718,0.9996927803379416
0.03,863,2474,2,3253,0.6243932038834952,0.9993855606758832
0.04,920,2417,2,3253,0.6330400485436893,0.9993855606758832
0.05,971,2366,4,3251,0.6404733009708737,0.9987711213517665
0.06,1017,2320,5,3250,0.6472997572815534,0.9984639016897081
0.07,1075,2262,6,3249,0.6559466019417476,0.9981566820276497
0.08,1127,2210,6,3249,0.6638349514563107,0.9981566820276497
0.09,1182,2155,6,3249,0.6721783980582524,0.9981566820276497
0.1,1238,2099,7,3248,0.6805218446601942,0.9978494623655914
0.11,1285,2052,11,3244,0.6870449029126213,0.996620583717358
0.12,1329,2008,16,3239,0.6929611650485437,0.9950844854070661
0.13,1378,1959,24,3231,0.6991808252427184,0.992626728110599
0.14,1422,1915,27,3228,0.7054004854368932,0.9917050691244239
0.15,1472,1865,30,3225,0.7125303398058253,0.9907834101382489
0.16,1500,1837,37,3218,0.7157160194174758,0.9886328725038402
0.17,1543,1794,39,3216,0.7219356796116505,0.9880184331797235
0.18,1585,1752,42,3213,0.7278519417475728,0.9870967741935484
0.19,1631,1706,46,3209,0.7342233009708737,0.985867895545315
0.2,1689,1648,52,3203,0.7421116504854369,0.9840245775729647
0.21,1731,1606,56,3199,0.747876213592233,0.9827956989247312
0.22,1778,1559,62,3193,0.7540958737864077,0.9809523809523809
0.23,1834,1503,74,3181,0.7607706310679612,0.9772657450076805
0.24,1888,1449,83,3172,0.7675970873786407,0.9745007680491552
0.25,1937,1400,91,3164,0.7738167475728155,0.9720430107526882
0.26,1992,1345,96,3159,0.7814016990291263,0.9705069124423963
0.27,2031,1306,103,3152,0.7862560679611651,0.9683563748079878
0.28,2085,1252,115,3140,0.792627427184466,0.9646697388632872
0.29,2153,1184,128,3127,0.8009708737864077,0.9606758832565284
0.3,2195,1142,145,3110,0.8047633495145631,0.9554531490015361
0.31,2253,1084,167,3088,0.8102245145631068,0.9486943164362519
0.32,2316,1021,185,3070,0.8170509708737864,0.9431643625192012
0.33,2372,965,202,3053,0.8229672330097088,0.9379416282642089
0.34,2431,906,230,3025,0.8276699029126213,0.9293394777265745
0.35,2482,855,254,3001,0.8317657766990292,0.9219662058371736
0.36,2536,801,276,2979,0.836620145631068,0.9152073732718894
0.37,2602,735,302,2953,0.8426881067961165,0.9072196620583718
0.38,2656,681,323,2932,0.8476941747572816,0.900768049155146
0.39,2704,633,352,2903,0.8505764563106796,0.8918586789554531
0.4,2748,589,399,2856,0.850121359223301,0.8774193548387097
0.41,2787,550,424,2831,0.852245145631068,0.8697388632872504
0.42,2823,514,453,2802,0.8533070388349514,0.8608294930875576
0.43,2853,484,477,2778,0.8542172330097088,0.8534562211981567
0.44,2881,456,494,2761,0.8558859223300971,0.8482334869431644
0.45,2900,437,518,2737,0.855127427184466,0.8408602150537634
0.46,2923,414,538,2717,0.8555825242718447,0.834715821812596
0.47,2940,397,555,2700,0.8555825242718447,0.8294930875576036
0.48,2957,380,573,2682,0.8554308252427184,0.823963133640553
0.49,2982,355,585,2670,0.8574029126213593,0.8202764976958525
0.5,3003,334,610,2645,0.8567961165048543,0.8125960061443932
0.51,3020,317,623,2632,0.8574029126213593,0.8086021505376344
0.52,3032,305,649,2606,0.8552791262135923,0.8006144393241167
0.53,3050,287,672,2583,0.8545206310679612,0.7935483870967742
0.54,3065,272,696,2559,0.8531553398058253,0.7861751152073733
0.55,3076,261,717,2538,0.8516383495145631,0.7797235023041474
0.56,3093,244,734,2521,0.8516383495145631,0.7745007680491551
0.57,3118,219,785,2470,0.8476941747572816,0.7588325652841782
0.58,3134,203,818,2437,0.8451152912621359,0.748694316436252
0.59,3150,187,847,2408,0.8431432038834952,0.7397849462365591
0.6,3168,169,875,2380,0.841626213592233,0.7311827956989247
0.61,3183,154,907,2348,0.8390473300970874,0.7213517665130569
0.62,3199,138,929,2326,0.8381371359223301,0.7145929339477727
0.63,3210,127,957,2298,0.8355582524271845,0.7059907834101382
0.64,3225,112,990,2265,0.8328276699029126,0.695852534562212
0.65,3238,99,1014,2241,0.8311589805825242,0.688479262672811
0.66,3247,90,1048,2207,0.8273665048543689,0.6780337941628264
0.67,3254,83,1082,2173,0.8232706310679612,0.6675883256528418
0.68,3256,81,1118,2137,0.8181128640776699,0.6565284178187404
0.69,3269,68,1155,2100,0.8144720873786407,0.6451612903225806
