Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3199,0,3329,0.5099571078431373,1.0
0.01,626,2573,2,3327,0.6055453431372549,0.9993992189846801
0.02,723,2476,3,3326,0.6202512254901961,0.9990988284770201
0.03,811,2388,3,3326,0.6337316176470589,0.9990988284770201
0.04,881,2318,3,3326,0.6444546568627451,0.9990988284770201
0.05,939,2260,5,3324,0.6530330882352942,0.9984980474617002
0.06,994,2205,5,3324,0.6614583333333334,0.9984980474617002
0.07,1049,2150,10,3319,0.6691176470588235,0.9969960949234005
0.08,1099,2100,11,3318,0.6766237745098039,0.9966957044157405
0.09,1151,2048,12,3317,0.6844362745098039,0.9963953139080806
0.1,1194,2005,16,3313,0.6904105392156863,0.9951937518774406
0.11,1240,1959,17,3312,0.6973039215686274,0.9948933613697807
0.12,1289,1910,21,3308,0.7041973039215687,0.9936917993391409
0.13,1329,1870,24,3305,0.7098651960784313,0.992790627816161
0.14,1374,1825,27,3302,0.7162990196078431,0.9918894562931811
0.15,1430,1769,31,3298,0.7242647058823529,0.9906878942625413
0.16,1484,1715,33,3296,0.7322303921568627,0.9900871132472214
0.17,1527,1672,38,3291,0.7380514705882353,0.9885851607089216
0.18,1577,1622,43,3286,0.7449448529411765,0.9870832081706218
0.19,1628,1571,48,3281,0.7519914215686274,0.985581255632322
0.2,1669,1530,51,3278,0.7578125,0.9846800841093422
0.21,1714,1485,57,3272,0.7637867647058824,0.9828777410633824
0.22,1762,1437,61,3268,0.7705269607843137,0.9816761790327425
0.23,1817,1382,65,3264,0.7783394607843137,0.9804746170021027
0.24,1871,1328,74,3255,0.7852328431372549,0.9777711024331631
0.25,1916,1283,80,3249,0.7912071078431373,0.9759687593872034
0.26,1971,1228,92,3237,0.7977941176470589,0.9723640732952838
0.27,2025,1174,109,3220,0.8034620098039216,0.9672574346650645
0.28,2081,1118,128,3201,0.8091299019607843,0.9615500150195254
0.29,2123,1076,141,3188,0.8135723039215687,0.9576449384199459
0.3,2159,1040,166,3163,0.8152573529411765,0.950135175728447
0.31,2198,1001,184,3145,0.8184742647058824,0.9447281465905677
0.32,2236,963,201,3128,0.8216911764705882,0.9396215079603485
0.33,2292,907,227,3102,0.8262867647058824,0.9318113547611896
0.34,2342,857,260,3069,0.828890931372549,0.9218984680084109
0.35,2385,814,283,3046,0.8319546568627451,0.9149894863322319
0.36,2428,771,313,3016,0.8339460784313726,0.9059777711024332
0.37,2481,718,332,2997,0.8391544117647058,0.9002703514568939
0.38,2522,677,365,2964,0.8403799019607843,0.8903574647041154
0.39,2561,638,389,2940,0.8426776960784313,0.8831480925202764
0.4,2596,603,413,2916,0.8443627450980392,0.8759387203364374
0.41,2640,559,443,2886,0.8465073529411765,0.8669270051066387
0.42,2679,520,468,2861,0.8486519607843137,0.8594172424151397
0.43,2708,491,500,2829,0.8481924019607843,0.849804746170021
0.44,2736,463,521,2808,0.8492647058823529,0.8434965455091619
0.45,2761,438,545,2784,0.8494178921568627,0.8362871733253229
