Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.55,2959,350,621,2662,0.8527002427184466,0.8108437404812672
0.56,2979,330,639,2644,0.853003640776699,0.8053609503502893
0.57,2988,321,662,2621,0.850879854368932,0.7983551629607066
0.58,3000,309,676,2607,0.8505764563106796,0.7940907706366128
0.59,3014,295,697,2586,0.8495145631067961,0.7876941821504722
0.6,3030,279,716,2567,0.8490594660194175,0.7819067925677734
0.61,3045,264,732,2551,0.8489077669902912,0.7770332013402376
0.62,3049,260,759,2524,0.8454186893203883,0.768809016143771
0.63,3067,242,801,2482,0.8417779126213593,0.7560158391714895
0.64,3081,228,822,2461,0.8407160194174758,0.7496192506853487
0.65,3092,217,845,2438,0.8388956310679612,0.742613463295766
0.66,3105,204,871,2412,0.8369235436893204,0.7346938775510204
0.67,3119,190,894,2389,0.8355582524271845,0.7276880901614378
0.68,3132,177,928,2355,0.832372572815534,0.7173317088029242
0.69,3150,159,968,2315,0.8290351941747572,0.7051477307340847
0.7,3154,155,988,2295,0.8266080097087378,0.6990557416996649
0.71,3167,142,1013,2270,0.8247876213592233,0.6914407554066403
0.72,3174,135,1043,2240,0.8212985436893204,0.6823027718550106
0.73,3192,117,1067,2216,0.8203883495145631,0.674992385013707
0.74,3202,107,1086,2197,0.8190230582524272,0.6692049954310082
0.75,3211,98,1117,2166,0.8156856796116505,0.6597624124276577
0.76,3216,93,1148,2135,0.8117415048543689,0.650319829424307
0.77,3225,84,1177,2106,0.8087075242718447,0.6414864453243985
0.78,3231,78,1212,2071,0.8043082524271845,0.6308254645141639
0.79,3240,69,1236,2047,0.8020327669902912,0.6235150776728602
0.8,3243,66,1269,2014,0.7974817961165048,0.6134632957660676
0.81,3252,57,1325,1958,0.7903519417475728,0.5964057264696924
0.82,3260,49,1370,1913,0.7847390776699029,0.5826987511422479
0.83,3266,43,1401,1882,0.7809466019417476,0.5732561681388973
0.84,3272,37,1441,1842,0.7757888349514563,0.5610721900700578
0.85,3279,30,1477,1806,0.7713895631067961,0.5501066098081023
0.86,3284,25,1513,1770,0.7666868932038835,0.5391410295461468
0.87,3289,20,1556,1727,0.7609223300970874,0.5260432531221444
0.88,3292,17,1599,1684,0.7548543689320388,0.5129454766981419
0.89,3298,11,1649,1634,0.7481796116504854,0.4977155041120926
0.9,3299,10,1687,1596,0.7425667475728155,0.4861407249466951
0.91,3302,7,1745,1538,0.7342233009708737,0.46847395674687786
0.92,3304,5,1797,1486,0.7266383495145631,0.45263478525738654
0.93,3305,4,1845,1438,0.7195084951456311,0.43801401157477915
0.94,3306,3,1911,1372,0.7096480582524272,0.417910447761194
0.95,3306,3,1968,1315,0.701001213592233,0.40054827901309775
0.96,3307,2,2029,1254,0.6918992718446602,0.38196771245811756
0.97,3307,2,2113,1170,0.6791565533980582,0.3563813585135547
0.98,3308,1,2208,1075,0.6648968446601942,0.3274444106000609
0.99,3309,0,2358,925,0.6422936893203883,0.2817544928419129
1.0,3309,0,3118,165,0.527002427184466,0.05025890953396284
