Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3382,0,3178,0.4844512195121951,1.0
0.01,528,2854,0,3178,0.5649390243902439,1.0
0.02,633,2749,0,3178,0.5809451219512195,1.0
0.03,716,2666,0,3178,0.5935975609756098,1.0
0.04,781,2601,0,3178,0.6035060975609756,1.0
0.05,849,2533,1,3177,0.613719512195122,0.999685336689742
0.06,904,2478,1,3177,0.6221036585365853,0.999685336689742
0.07,963,2419,2,3176,0.6309451219512195,0.9993706733794839
0.08,1016,2366,4,3174,0.6387195121951219,0.9987413467589679
0.09,1055,2327,4,3174,0.6446646341463415,0.9987413467589679
0.1,1106,2276,6,3172,0.6521341463414634,0.9981120201384519
0.11,1149,2233,7,3171,0.6585365853658537,0.9977973568281938
0.12,1206,2176,7,3171,0.6672256097560976,0.9977973568281938
0.13,1244,2138,11,3167,0.6724085365853658,0.9965387035871618
0.14,1295,2087,13,3165,0.6798780487804879,0.9959093769666457
0.15,1351,2031,13,3165,0.6884146341463414,0.9959093769666457
0.16,1391,1991,15,3163,0.6942073170731707,0.9952800503461297
0.17,1436,1946,18,3160,0.7006097560975609,0.9943360604153556
0.18,1479,1903,22,3156,0.7065548780487805,0.9930774071743235
0.19,1520,1862,25,3153,0.7123475609756098,0.9921334172435494
0.2,1561,1821,30,3148,0.7178353658536586,0.9905601006922593
0.21,1598,1784,37,3141,0.7224085365853659,0.9883574575204531
0.22,1636,1746,43,3135,0.7272865853658537,0.986469477658905
0.23,1678,1704,47,3131,0.7330792682926829,0.9852108244178729
0.24,1726,1656,49,3129,0.7400914634146342,0.9845814977973568
0.25,1769,1613,61,3117,0.7448170731707318,0.9808055380742605
0.26,1824,1558,68,3110,0.7521341463414634,0.9786028949024543
0.27,1885,1497,71,3107,0.7609756097560976,0.9776589049716803
0.28,1939,1443,81,3097,0.7676829268292683,0.9745122718691
0.29,1993,1389,92,3086,0.7742378048780488,0.9710509754562618
0.3,2050,1332,109,3069,0.7803353658536586,0.9657016991818754
0.31,2115,1267,120,3058,0.7885670731707317,0.9622404027690371
0.32,2166,1216,135,3043,0.7940548780487805,0.9575204531151668
0.33,2235,1147,149,3029,0.802439024390244,0.9531151667715544
0.34,2295,1087,162,3016,0.8096036585365853,0.9490245437382001
0.35,2365,1017,175,3003,0.8182926829268292,0.9449339207048458
0.36,2421,961,192,2986,0.8242378048780488,0.9395846444304594
0.37,2473,909,207,2971,0.8298780487804878,0.9348646947765891
0.38,2530,852,229,2949,0.8352134146341463,0.9279421019509125
0.39,2584,798,247,2931,0.8407012195121951,0.9222781623662681
0.4,2631,751,264,2914,0.8452743902439024,0.9169288860918817
0.41,2667,715,297,2881,0.8457317073170731,0.9065449968533669
0.42,2700,682,314,2864,0.848170731707317,0.9011957205789805
0.43,2732,650,336,2842,0.8496951219512195,0.8942731277533039
0.44,2781,601,354,2824,0.854420731707317,0.8886091881686595
0.45,2809,573,378,2800,0.855030487804878,0.8810572687224669
0.46,2831,551,397,2781,0.8554878048780488,0.8750786658275646
0.47,2857,525,416,2762,0.8565548780487805,0.8691000629326621
0.48,2873,509,430,2748,0.8568597560975609,0.8646947765890497
0.49,2895,487,450,2728,0.8571646341463415,0.8584015103838892
0.5,2912,470,468,2710,0.8570121951219513,0.8527375707992448
0.51,2930,452,483,2695,0.8574695121951219,0.8480176211453745
0.52,2943,439,495,2683,0.8576219512195122,0.8442416614222782
