Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.0,0,3244,0,3380,0.5102657004830918,1.0
0.01,477,2767,0,3380,0.5822765700483091,1.0
0.02,565,2679,0,3380,0.5955615942028986,1.0
0.03,650,2594,1,3379,0.6082427536231884,0.9997041420118343
0.04,731,2513,5,3375,0.6198671497584541,0.9985207100591716
0.05,783,2461,5,3375,0.6277173913043478,0.9985207100591716
0.06,840,2404,5,3375,0.636322463768116,0.9985207100591716
0.07,891,2353,6,3374,0.6438707729468599,0.9982248520710059
0.08,951,2293,7,3373,0.6527777777777778,0.9979289940828402
0.09,1008,2236,7,3373,0.6613828502415459,0.9979289940828402
0.1,1053,2191,9,3371,0.6678743961352657,0.9973372781065089
0.11,1111,2133,10,3370,0.6764794685990339,0.9970414201183432
0.12,1152,2092,13,3367,0.6822161835748792,0.9961538461538462
0.13,1201,2043,17,3363,0.6890096618357487,0.9949704142011835
0.14,1244,2000,22,3358,0.6947463768115942,0.993491124260355
0.15,1292,1952,27,3353,0.701237922705314,0.9920118343195267
0.16,1345,1899,28,3352,0.7090881642512077,0.991715976331361
0.17,1396,1848,30,3350,0.7164855072463768,0.9911242603550295
0.18,1449,1795,37,3343,0.7234299516908212,0.9890532544378698
0.19,1494,1750,41,3339,0.7296195652173914,0.987869822485207
0.2,1533,1711,47,3333,0.7346014492753623,0.986094674556213
0.21,1584,1660,52,3328,0.7415458937198067,0.9846153846153847
0.22,1634,1610,56,3324,0.7484903381642513,0.9834319526627219
0.23,1683,1561,65,3315,0.7545289855072463,0.9807692307692307
0.24,1731,1513,71,3309,0.7608695652173914,0.9789940828402367
0.25,1784,1460,85,3295,0.7667572463768116,0.9748520710059172
0.26,1841,1403,96,3284,0.7737016908212561,0.9715976331360947
0.27,1900,1344,114,3266,0.779891304347826,0.9662721893491124
0.28,1942,1302,125,3255,0.7845712560386473,0.9630177514792899
0.29,2001,1243,146,3234,0.7903079710144928,0.9568047337278106
0.3,2046,1198,159,3221,0.7951388888888888,0.9529585798816568
0.31,2112,1132,175,3205,0.8026871980676329,0.9482248520710059
0.32,2181,1063,192,3188,0.8105374396135265,0.9431952662721893
0.33,2236,1008,209,3171,0.816274154589372,0.9381656804733728
0.34,2303,941,236,3144,0.8223128019323671,0.9301775147928995
0.35,2377,867,262,3118,0.8295591787439613,0.9224852071005917
0.36,2435,809,286,3094,0.8346920289855072,0.9153846153846154
0.37,2483,761,323,3057,0.836352657004831,0.9044378698224852
0.38,2528,716,351,3029,0.8389190821256038,0.8961538461538462
0.39,2575,669,388,2992,0.8404287439613527,0.8852071005917159
0.4,2613,631,416,2964,0.8419384057971014,0.8769230769230769
0.41,2654,590,450,2930,0.8429951690821256,0.8668639053254438
0.42,2690,554,478,2902,0.8442028985507246,0.8585798816568048
0.43,2722,522,510,2870,0.8442028985507246,0.849112426035503
0.44,2750,494,534,2846,0.8448067632850241,0.8420118343195266
0.45,2769,475,553,2827,0.8448067632850241,0.8363905325443787
0.46,2791,453,578,2802,0.8443538647342995,0.8289940828402367
0.47,2815,429,595,2785,0.8454106280193237,0.8239644970414202
0.48,2835,409,622,2758,0.8443538647342995,0.8159763313609467
0.49,2853,391,637,2743,0.8448067632850241,0.8115384615384615
0.5,2871,373,658,2722,0.8443538647342995,0.8053254437869822
0.51,2884,360,685,2695,0.8422403381642513,0.7973372781065089
0.52,2899,345,700,2680,0.8422403381642513,0.7928994082840237
0.53,2913,331,723,2657,0.8408816425120773,0.7860946745562131
0.54,2929,315,743,2637,0.8402777777777778,0.7801775147928994
0.55,2941,303,762,2618,0.8392210144927537,0.7745562130177515
0.56,2953,291,782,2598,0.8380132850241546,0.7686390532544378
0.57,2964,280,803,2577,0.8365036231884058,0.7624260355029586
0.58,2976,268,815,2565,0.8365036231884058,0.7588757396449705
0.59,3006,238,844,2536,0.8366545893719807,0.7502958579881657
0.6,3020,224,878,2502,0.8336352657004831,0.7402366863905325
0.61,3030,214,899,2481,0.8319746376811594,0.7340236686390532
0.62,3041,203,925,2455,0.8297101449275363,0.7263313609467456
0.63,3055,189,947,2433,0.8285024154589372,0.7198224852071006
0.64,3068,176,974,2406,0.8263888888888888,0.7118343195266272
0.65,3079,165,1004,2376,0.8235205314009661,0.7029585798816568
0.66,3090,154,1035,2345,0.8205012077294686,0.6937869822485208
0.67,3101,143,1058,2322,0.8186896135265701,0.6869822485207101
0.68,3116,128,1095,2285,0.8153683574879227,0.6760355029585798
