cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      155        522       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      155        523       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      155        524       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      155        525       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        518       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        519       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        520       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        521       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        522       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        523       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        524       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156        525       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157        519       0   0.000  0.012    136     4.757          10.0       100.0        90.0      24.7     117.4
      157        518       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157        520       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157        521       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157        522       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157        523       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157        524       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157        525       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
