Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   8.689826e+03    12.95%
   2    3   6.226956e+03     9.28%
   3    6   4.882467e+03     7.28%
   4    2   4.495485e+03     6.70%
   5    8   4.078366e+03     6.08%
   6    0   3.865419e+03     5.76%
   7   14   3.125365e+03     4.66%
   8   10   2.657405e+03     3.96%
   9    5   2.195080e+03     3.27%
  10    9   2.154745e+03     3.21%
  11   25   1.962948e+03     2.93%
  12   11   1.756915e+03     2.62%
  13   13   1.089569e+03     1.62%
  14   16   9.206630e+02     1.37%
  15   15   8.036172e+02     1.20%
  16    7   6.842154e+02     1.02%
  17   27   6.776076e+02     1.01%
  18   19   6.664892e+02     0.99%
  19   44   6.218380e+02     0.93%
  20   51   5.638944e+02     0.84%
  21   45   5.535902e+02     0.83%
  22   18   4.644054e+02     0.69%
  23   41   4.327658e+02     0.65%
  24   77   4.258243e+02     0.63%
  25   31   4.164767e+02     0.62%
  26   42   3.365178e+02     0.50%
  27   48   3.248946e+02     0.48%
  28   20   3.142595e+02     0.47%
  29   71   2.833892e+02     0.42%
  30   21   2.704417e+02     0.40%
  31   28   2.637219e+02     0.39%
  32   30   2.602361e+02     0.39%
  33   76   2.575100e+02     0.38%
  34   12   2.368388e+02     0.35%
  35   17   2.235720e+02     0.33%
  36   26   2.135894e+02     0.32%
  37   46   2.120273e+02     0.32%
  38  126   2.052177e+02     0.31%
  39   53   1.959025e+02     0.29%
  40    4   1.887042e+02     0.28%
  41   43   1.847952e+02     0.28%
  42   64   1.847280e+02     0.28%
  43   59   1.754075e+02     0.26%
  44   89   1.731146e+02     0.26%
  45  121   1.709703e+02     0.25%
  46   50   1.685057e+02     0.25%
  47  109   1.681976e+02     0.25%
  48  130   1.663703e+02     0.25%
  49   24   1.592514e+02     0.24%
  50   96   1.577927e+02     0.24%
  51   65   1.561002e+02     0.23%
  52   58   1.548873e+02     0.23%
  53   35   1.510961e+02     0.23%
  54   92   1.470079e+02     0.22%
  55  152   1.454844e+02     0.22%
  56   66   1.414161e+02     0.21%
  57   61   1.301992e+02     0.19%
  58   91   1.299195e+02     0.19%
  59   72   1.248347e+02     0.19%
  60  131   1.237179e+02     0.18%
  61   37   1.165453e+02     0.17%
  62   69   1.126603e+02     0.17%
  63   40   1.093248e+02     0.16%
  64  116   1.067393e+02     0.16%
  65  123   1.039764e+02     0.15%
  66  114   1.026496e+02     0.15%
  67   32   1.008746e+02     0.15%
  68   39   9.977599e+01     0.15%
  69   36   9.670349e+01     0.14%
  70   68   9.347982e+01     0.14%
  71   99   9.334219e+01     0.14%
  72   75   8.898453e+01     0.13%
  73  106   8.691789e+01     0.13%
  74   79   8.499843e+01     0.13%
  75   73   8.444507e+01     0.13%
  76   94   8.223877e+01     0.12%
  77   49   8.109024e+01     0.12%
  78  111   7.706018e+01     0.11%
  79   22   7.628206e+01     0.11%
  80   55   7.599658e+01     0.11%
  81  108   7.451857e+01     0.11%
  82  132   7.380627e+01     0.11%
  83   60   7.221741e+01     0.11%
  84   88   7.087114e+01     0.11%
  85  166   7.047537e+01     0.11%
  86  104   6.735167e+01     0.10%
  87  124   6.555903e+01     0.10%
  88   57   6.536234e+01     0.10%
  89  188   6.514144e+01     0.10%
  90   82   6.298812e+01     0.09%
  91  179   6.246788e+01     0.09%
  92   33   6.172678e+01     0.09%
  93  194   6.005168e+01     0.09%
  94  158   5.985412e+01     0.09%
  95   63   5.855489e+01     0.09%
  96   83   5.841307e+01     0.09%
  97  139   5.817919e+01     0.09%
  98   38   5.817661e+01     0.09%
  99  113   5.811871e+01     0.09%
 100  165   5.698653e+01     0.08%
 101  133   5.423140e+01     0.08%
 102   52   5.365697e+01     0.08%
 103   74   5.263518e+01     0.08%
 104   85   5.228431e+01     0.08%
 105  203   5.207708e+01     0.08%
 106   62   5.186513e+01     0.08%
 107   54   5.178858e+01     0.08%
 108   87   5.146368e+01     0.08%
 109  102   5.144632e+01     0.08%
 110   90   4.841319e+01     0.07%
 111  157   4.772386e+01     0.07%
 112   86   4.598192e+01     0.07%
 113  138   4.564535e+01     0.07%
 114   47   4.539180e+01     0.07%
 115  207   4.533003e+01     0.07%
 116  142   4.431966e+01     0.07%
 117   78   4.382652e+01     0.07%
 118  128   4.361709e+01     0.07%
 119  137   4.354718e+01     0.06%
 120  119   4.342743e+01     0.06%
 121  148   4.129709e+01     0.06%
 122  163   4.047192e+01     0.06%
 123   23   4.022057e+01     0.06%
 124   95   3.610345e+01     0.05%
 125  176   3.576502e+01     0.05%
 126  197   3.419258e+01     0.05%
 127   34   3.407316e+01     0.05%
 128  120   3.391925e+01     0.05%
 129  198   3.365694e+01     0.05%
 130  171   3.350269e+01     0.05%
 131   84   3.283455e+01     0.05%
 132  107   3.236724e+01     0.05%
 133  144   3.182674e+01     0.05%
 134  173   3.178369e+01     0.05%
 135  110   2.968400e+01     0.04%
 136  127   2.961701e+01     0.04%
 137   29   2.960135e+01     0.04%
 138  190   2.815415e+01     0.04%
 139  201   2.778563e+01     0.04%
 140  168   2.718514e+01     0.04%
 141  156   2.689595e+01     0.04%
 142  161   2.622880e+01     0.04%
 143  199   2.617498e+01     0.04%
 144  136   2.574577e+01     0.04%
 145  172   2.560697e+01     0.04%
 146  103   2.470074e+01     0.04%
 147   56   2.449870e+01     0.04%
 148  191   2.445823e+01     0.04%
 149  151   2.388967e+01     0.04%
 150  193   2.371094e+01     0.04%
 151  178   2.341908e+01     0.03%
 152  155   2.327782e+01     0.03%
 153  101   2.305805e+01     0.03%
 154  164   2.195540e+01     0.03%
 155   97   2.166488e+01     0.03%
 156  135   2.089750e+01     0.03%
 157  185   2.073852e+01     0.03%
 158  149   2.044710e+01     0.03%
 159  125   2.015911e+01     0.03%
 160  205   2.009402e+01     0.03%
 161  145   1.983291e+01     0.03%
 162  115   1.982999e+01     0.03%
 163  192   1.958127e+01     0.03%
 164  200   1.915150e+01     0.03%
 165  162   1.914145e+01     0.03%
 166  204   1.899464e+01     0.03%
 167  174   1.859166e+01     0.03%
 168  153   1.826840e+01     0.03%
 169  129   1.798572e+01     0.03%
 170  177   1.779843e+01     0.03%
 171  170   1.739008e+01     0.03%
 172  154   1.712494e+01     0.03%
 173  141   1.660150e+01     0.02%
 174  117   1.639482e+01     0.02%
 175  159   1.459854e+01     0.02%
 176  118   1.446856e+01     0.02%
 177   67   1.382671e+01     0.02%
 178  105   1.301506e+01     0.02%
 179  175   1.270523e+01     0.02%
 180  147   1.247312e+01     0.02%
 181  100   1.179331e+01     0.02%
 182  202   1.064714e+01     0.02%
 183   81   1.062757e+01     0.02%
