roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,scout_roi_label,scout_roi_name,scout_frame,scout_peak_x,scout_peak_y,scout_roi_width,scout_roi_height,scout_peak_dx_from_center_px,scout_peak_dy_from_center_px,scout_wavelength_km,scout_angle_deg,smart_roi_label,smart_roi_threshold_px,out_dir
ROI_12,32.6840934753418,-101.15618133544922,47.67216491699219,40.36302947998047,936,148.0465980975888,924,948,25,7,1.3333333333333333,35.95038429379334,5.243727177492874,43.06363997627965,10.016986631171113,-1,50.73214285714288,-121.04506496226713,17.655647062265565,2.9691807397140693,AWE\01772\remap85_from_l7a\slice_006\cluster_004_global_00009\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_12_80x80\crest_relative_amplitude_evolution.csv,22,ROI_22_80x80,AWE\01772\remap85_from_l7a\slice_006\cluster_004_global_00009\awe_radiance_pre_interpolation_frames\awe_preinterp_0924.png,12,38,80,80,-28.0,-2.0,35.95904701479541,42.72233876634658,12,25.0,AWE\01772\remap85_from_l7a\slice_006\cluster_004_global_00009
