saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time_pm12,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_time_nearest,awe_local_time_nearest_pm12,awe_file_nearest,awe_x_nearest,awe_temp_nearest,awe_MLCloud_nearest,distance_km_nearest,awe_temp_avg,awe_temp_std,awe_count_used,awe_temp_avg_unfiltered,awe_temp_std_unfiltered,awe_count_unfiltered,peak_altitude_km,saber_profile_mean_local_time_h,m4_T_K_shift_m0p75,m4_T_std_K_shift_m0p75,m4_z_eff_km_shift_m0p75,delta_temp_m4_unfiltered_K_shift_m0p75,year,awe_ratio_used_over_unfiltered,awe_orbit
-9.812770844,22.75753403,86.73278809,215.5813293,2024-04-23T22:43:11.451000,0.237,SABER_L2A_2024114_121389_02.08.nc,51,191,-10.85093021,24.13824654,2024-04-23T22:34:20.756637,0.182,awe_l3a_tmp_2024114T2218_02385_v01.nc,721,216.6900024,2,192.695786,213.7228431,4.846319909,4344,214.0447989,4.980675877,4549,85.25,0.24,205.67,14.29,85.74,-8.374798859,2024,0.954935151,2385
-11.91240311,23.47580338,87.14260864,214.2073669,2024-04-23T22:43:50.972000,0.296,SABER_L2A_2024114_121389_02.08.nc,52,189,-11.84780884,23.3825016,2024-04-23T22:34:02.387879,0.126,awe_l3a_tmp_2024114T2218_02385_v01.nc,707,210.8699951,2,12.60612713,214.8800363,3.626195674,3310,214.8800363,3.626195674,3310,85.1,0.3,204.7,11.1,85.6,-10.18003635,2024,1,2385
-11.90686226,23.48246765,86.7742691,210.6200714,2024-04-23T22:43:50.926000,0.296,SABER_L2A_2024114_121389_02.08.nc,52,190,-11.84780884,23.3825016,2024-04-23T22:34:02.387879,0.126,awe_l3a_tmp_2024114T2218_02385_v01.nc,707,210.8699951,2,12.87954115,214.886526,3.626585819,3316,214.886526,3.626585819,3316,85.1,0.3,204.7,11.1,85.6,-10.18652603,2024,1,2385
32.89247513,33.82496643,87.40594482,188.4385834,2024-05-08T18:21:00.095000,-3.395,SABER_L2A_2024129_121610_02.08.nc,37,191,30.77892113,33.90711212,2024-05-08T18:31:00.029851,-3.223,awe_l3a_tmp_2024129T1826_02615_v01.nc,235,185.7899933,15,238.355578,186.8588103,3.080521013,1572,186.8588103,3.080521013,1572,88.32,20.6,183.96,7.59,87.68,-2.89881026,2024,1,2615
32.89042664,33.83457565,87.03856659,190.9155731,2024-05-08T18:21:00.141000,-3.394,SABER_L2A_2024129_121610_02.08.nc,37,192,30.77892113,33.90711212,2024-05-08T18:31:00.029851,-3.223,awe_l3a_tmp_2024129T1826_02615_v01.nc,235,185.7899933,15,238.0962011,186.8625858,3.07990624,1570,186.8625858,3.07990624,1570,88.32,20.61,183.96,7.59,87.68,-2.902585819,2024,1,2615
32.88850021,33.84418106,86.67111206,191.6857605,2024-05-08T18:21:00.186000,-3.394,SABER_L2A_2024129_121610_02.08.nc,37,193,30.77892113,33.90711212,2024-05-08T18:31:00.029851,-3.223,awe_l3a_tmp_2024129T1826_02615_v01.nc,235,185.7899933,15,237.8540871,186.8643219,3.079762332,1571,186.8643219,3.079762332,1571,88.32,20.61,183.96,7.59,87.68,-2.904321917,2024,1,2615
30.47736549,33.90788269,87.22969055,189.1327972,2024-05-08T18:21:42.178000,-3.378,SABER_L2A_2024129_121610_02.08.nc,38,191,30.6523571,33.76245117,2024-05-08T18:30:57.634351,-3.233,awe_l3a_tmp_2024129T1826_02615_v01.nc,233,185.6999969,14,24.25385874,185.9867702,3.111259065,5084,185.9867702,3.111259065,5084,87.95,20.62,183.03,9.35,87.13,-2.95677021,2024,1,2615
30.48076248,33.916996,86.86383057,187.560379,2024-05-08T18:21:42.134000,-3.377,SABER_L2A_2024129_121610_02.08.nc,38,192,30.6523571,33.76245117,2024-05-08T18:30:57.634351,-3.233,awe_l3a_tmp_2024129T1826_02615_v01.nc,233,185.6999969,14,24.47517543,185.9865505,3.112441846,5079,185.9865505,3.112441846,5079,87.95,20.62,183.03,9.35,87.13,-2.956550451,2024,1,2615
26.21288681,34.16180038,87.29187012,181.7654572,2024-05-08T18:22:56.693000,-3.34,SABER_L2A_2024129_121610_02.08.nc,39,191,28.54186249,31.42843246,2024-05-08T18:30:18.108600,-3.4,awe_l3a_tmp_2024129T1826_02615_v01.nc,200,186.5399933,38,379.1232068,187.094869,1.966463312,3282,187.094869,1.966463312,3282,86.91,20.66,190.26,6.27,87.02,3.165131013,2024,1,2615
26.21122932,34.17086411,86.92521667,181.2999573,2024-05-08T18:22:56.737000,-3.34,SABER_L2A_2024129_121610_02.08.nc,39,192,28.54186249,31.42843246,2024-05-08T18:30:18.108600,-3.4,awe_l3a_tmp_2024129T1826_02615_v01.nc,200,186.5399933,38,379.9087515,187.1019627,1.964893462,3271,187.1019627,1.964893462,3271,86.91,20.66,190.26,6.27,87.02,3.158037291,2024,1,2615
26.20950508,34.18000031,86.55548096,181.1646423,2024-05-08T18:22:56.783000,-3.339,SABER_L2A_2024129_121610_02.08.nc,39,193,28.54186249,31.42843246,2024-05-08T18:30:18.108600,-3.4,awe_l3a_tmp_2024129T1826_02615_v01.nc,200,186.5399933,38,380.7054476,187.1030892,1.959697408,3263,187.1030892,1.959697408,3263,86.91,20.66,190.26,6.27,87.02,3.156910812,2024,1,2615
25.12158966,-14.45697021,87.1938324,203.7561951,2024-05-08T21:36:28.540000,-3.356,SABER_L2A_2024129_121612_02.08.nc,39,192,27.3601799,-17.092659,2024-05-08T21:35:38.512081,-3.545,awe_l3a_tmp_2024129T2132_02617_v01.nc,149,202.3699951,26,366.9448818,199.3736171,3.071310406,3348,199.5226948,3.103550629,3529,87.19,20.64,195.05,5.83,87.04,-4.472694761,2024,0.948710683,2617
25.12013817,-14.44802856,86.82717896,203.5741882,2024-05-08T21:36:28.586000,-3.355,SABER_L2A_2024129_121612_02.08.nc,39,193,27.3601799,-17.092659,2024-05-08T21:35:38.512081,-3.545,awe_l3a_tmp_2024129T2132_02617_v01.nc,149,202.3699951,26,367.7151535,199.3784332,3.071900786,3338,199.5241308,3.103610662,3515,87.19,20.64,195.05,5.83,87.04,-4.474130809,2024,0.949644381,2617
-4.986612797,-105.793457,87.28401947,214.6417542,2024-04-25T06:53:54.878000,-0.154,SABER_L2A_2024116_121409_02.08.nc,47,189,-7.554774284,-108.6743393,2024-04-25T07:03:54.000348,-0.18,awe_l3a_tmp_2024116T0649_02406_v01.nc,664,204.5200043,3,433.5360553,202.4590064,1.920310828,302,202.4590064,1.920310828,302,84.89,23.85,214.8,18.88,85.51,12.34099365,2024,1,2406
-4.981403351,-105.7866058,86.91654968,215.7595215,2024-04-25T06:53:54.831000,-0.154,SABER_L2A_2024116_121409_02.08.nc,47,190,-7.554774284,-108.6743393,2024-04-25T07:03:54.000348,-0.18,awe_l3a_tmp_2024116T0649_02406_v01.nc,664,204.5200043,3,434.5006124,202.4813997,1.906626325,300,202.4813997,1.906626325,300,84.89,23.85,214.8,18.88,85.51,12.31860026,2024,1,2406
-4.976204872,-105.7797546,86.5491333,216.6052704,2024-04-25T06:53:54.784000,-0.153,SABER_L2A_2024116_121409_02.08.nc,47,191,-7.554774284,-108.6743393,2024-04-25T07:03:54.000348,-0.18,awe_l3a_tmp_2024116T0649_02406_v01.nc,664,204.5200043,3,435.46436,202.4862624,1.912125708,297,202.4862624,1.912125708,297,84.89,23.85,214.8,18.88,85.51,12.31373764,2024,1,2406
-8.97035408,-104.5845642,87.38108826,198.4023438,2024-04-25T06:55:08.967000,-0.053,SABER_L2A_2024116_121409_02.08.nc,48,189,-6.548263073,-107.9409637,2024-04-25T07:04:12.157429,-0.126,awe_l3a_tmp_2024116T0649_02406_v01.nc,678,207.9799957,1,463.7000575,206.4855919,5.434385526,2720,206.4855919,5.434385526,2720,84.44,21.26,205.16,17.71,85.36,-1.325591905,2024,1,2406
-8.969954491,-104.5762329,87.014328,200.6498108,2024-04-25T06:55:09.014000,-0.053,SABER_L2A_2024116_121409_02.08.nc,48,190,-6.548263073,-107.9409637,2024-04-25T07:04:12.157429,-0.126,awe_l3a_tmp_2024116T0649_02406_v01.nc,678,207.9799957,1,464.4260952,206.491296,5.433827165,2716,206.491296,5.433827165,2716,84.44,21.16,205.16,17.71,85.36,-1.331296018,2024,1,2406
-8.969497681,-104.5679016,86.64720154,202.1522217,2024-04-25T06:55:09.061000,-0.052,SABER_L2A_2024116_121409_02.08.nc,48,191,-6.548263073,-107.9409637,2024-04-25T07:04:12.157429,-0.126,awe_l3a_tmp_2024116T0649_02406_v01.nc,678,207.9799957,1,465.1491042,206.507306,5.430828065,2706,206.507306,5.430828065,2706,84.44,21.06,205.16,17.71,85.36,-1.347305983,2024,1,2406
0.441058397,-131.5465393,87.15911865,212.6730957,2024-04-25T08:28:52.092000,-0.289,SABER_L2A_2024116_121410_02.08.nc,45,189,-1.932723403,-128.1741486,2024-04-25T08:38:27.981837,0.096,awe_l3a_tmp_2024116T0822_02407_v01.nc,747,227.1799927,1,464.7879313,222.0552516,2.558154259,1491,222.0552516,2.558154259,1491,84.4,23.71,214.82,15.8,85.16,-7.235251563,2024,1,2407
0.445949912,-131.5394897,86.79256439,214.2771454,2024-04-25T08:28:52.047000,-0.288,SABER_L2A_2024116_121410_02.08.nc,45,190,-1.932723403,-128.1741486,2024-04-25T08:38:27.981837,0.096,awe_l3a_tmp_2024116T0822_02407_v01.nc,747,227.1799927,1,464.456659,222.0627998,2.564945831,1493,222.0627998,2.564945831,1493,84.4,23.71,214.82,15.8,85.16,-7.24279978,2024,1,2407
5.828492165,16.59193802,87.47536469,199.646698,2024-04-28T21:47:33.971000,-1.101,SABER_L2A_2024119_121463_02.08.nc,47,189,3.935876846,19.28840637,2024-04-28T21:44:29.751212,-0.973,awe_l3a_tmp_2024119T2129_02462_v01.nc,688,201.4299927,24,370.4068588,201.9528953,2.230753142,2960,201.7728202,2.298564779,3170,85.08,22.9,196.71,10.68,85.39,-5.062820217,2024,0.933753943,2462
5.833045959,16.59922791,87.10922241,198.2381592,2024-04-28T21:47:33.926000,-1.101,SABER_L2A_2024119_121463_02.08.nc,47,190,3.935876846,19.28840637,2024-04-28T21:44:29.751212,-0.973,awe_l3a_tmp_2024119T2129_02462_v01.nc,688,201.4299927,24,370.0333902,201.9512391,2.2286039,2962,201.7685481,2.297448119,3175,85.08,22.9,196.71,10.68,85.39,-5.058548055,2024,0.932913386,2462
5.837655067,16.60650063,86.74312592,198.2249603,2024-04-28T21:47:33.880000,-1.1,SABER_L2A_2024119_121463_02.08.nc,47,191,3.935876846,19.28840637,2024-04-28T21:44:29.751212,-0.973,awe_l3a_tmp_2024119T2129_02462_v01.nc,688,201.4299927,24,369.6672539,201.9421679,2.224568274,2966,201.7593585,2.293320643,3180,85.08,22.9,196.71,10.68,85.39,-5.049358518,2024,0.932704403,2462
4.754570484,-134.5861206,87.4475708,208.2312469,2024-04-30T07:36:40.734000,-1.361,SABER_L2A_2024121_121484_02.08.nc,46,190,5.397583961,-138.480072,2024-04-30T07:46:39.692345,-1.454,awe_l3a_tmp_2024121T0731_02484_v01.nc,669,201.6699982,29,443.1429559,201.7399869,2.065652699,754,201.7399869,2.065652699,754,85.97,22.64,198.99,14.64,86.14,-2.749986915,2024,1,2484
4.754223824,-134.5778961,87.08162689,211.9844513,2024-04-30T07:36:40.778000,-1.361,SABER_L2A_2024121_121484_02.08.nc,46,191,5.397583961,-138.480072,2024-04-30T07:46:39.692345,-1.454,awe_l3a_tmp_2024121T0731_02484_v01.nc,669,201.6699982,29,444.060406,201.7472595,2.068725838,748,201.7472595,2.068725838,748,85.97,22.64,198.99,14.64,86.14,-2.757259538,2024,1,2484
4.753834248,-134.5696564,86.7155838,213.1891174,2024-04-30T07:36:40.823000,-1.36,SABER_L2A_2024121_121484_02.08.nc,46,192,5.397583961,-138.480072,2024-04-30T07:46:39.692345,-1.454,awe_l3a_tmp_2024121T0731_02484_v01.nc,669,201.6699982,29,444.9803779,201.7469747,2.07009541,747,201.7469747,2.07009541,747,85.97,22.64,198.99,14.64,86.14,-2.756974736,2024,1,2484
13.68481827,175.1844788,87.3807373,202.033905,2024-04-30T10:47:14.020000,-1.534,SABER_L2A_2024121_121486_02.08.nc,42,190,11.28204727,178.640686,2024-04-30T10:53:48.375624,-1.194,awe_l3a_tmp_2024121T1037_02486_v01.nc,736,200.9100037,5,466.8900723,200.4780064,1.862438394,2247,200.4780064,1.862438394,2247,85.9,22.47,198.42,11.99,86.14,-2.058006367,2024,1,2486
13.68385696,175.1929169,87.014534,198.9569855,2024-04-30T10:47:14.066000,-1.533,SABER_L2A_2024121_121486_02.08.nc,42,191,11.28204727,178.640686,2024-04-30T10:53:48.375624,-1.194,awe_l3a_tmp_2024121T1037_02486_v01.nc,736,200.9100037,5,466.0716986,200.4816675,1.860772436,2255,200.4816675,1.860772436,2255,85.9,22.47,198.42,11.99,86.14,-2.061667549,2024,1,2486
13.68286514,175.201355,86.64822388,194.9127197,2024-04-30T10:47:14.112000,-1.533,SABER_L2A_2024121_121486_02.08.nc,42,192,11.28204727,178.640686,2024-04-30T10:53:48.375624,-1.194,awe_l3a_tmp_2024121T1037_02486_v01.nc,736,200.9100037,5,465.2517757,200.4801328,1.862757459,2261,200.4801328,1.862757459,2261,85.9,22.47,198.42,11.99,86.14,-2.060132827,2024,1,2486
10.469841,175.6675873,87.28696442,204.0799713,2024-04-30T10:48:11.199000,-1.486,SABER_L2A_2024121_121486_02.08.nc,43,189,9.339939117,177.2153015,2024-04-30T10:53:13.562746,-1.299,awe_l3a_tmp_2024121T1037_02486_v01.nc,709,202.4100037,11,213.8922581,203.3809397,3.692255038,4736,203.3809397,3.692255038,4736,86,22.51,198.86,8.92,86.48,-4.520939654,2024,1,2486
10.47424984,175.6750641,86.92195129,203.407135,2024-04-30T10:48:11.152000,-1.485,SABER_L2A_2024121_121486_02.08.nc,43,190,9.339939117,177.2153015,2024-04-30T10:53:13.562746,-1.299,awe_l3a_tmp_2024121T1037_02486_v01.nc,709,202.4100037,11,213.5221087,203.3811562,3.691960352,4740,203.3811562,3.691960352,4740,86,22.51,198.86,8.92,86.48,-4.521156162,2024,1,2486
10.47855568,175.6825867,86.55606079,201.8297424,2024-04-30T10:48:11.108000,-1.485,SABER_L2A_2024121_121486_02.08.nc,43,191,9.411976814,177.2677917,2024-04-30T10:53:14.852112,-1.295,awe_l3a_tmp_2024121T1037_02486_v01.nc,710,202.3999939,10,213.1275428,203.3734079,3.684814848,4742,203.3734079,3.684814848,4742,86,22.52,198.86,8.92,86.48,-4.513407896,2024,1,2486
6.370959282,176.395752,87.37979126,222.6736603,2024-04-30T10:49:24.601000,-1.417,SABER_L2A_2024121_121486_02.08.nc,44,190,6.95877552,175.494278,2024-04-30T10:52:31.013672,-1.425,awe_l3a_tmp_2024121T1037_02486_v01.nc,676,207.2899933,22,120.7259056,208.5069646,5.962207511,5337,208.6155213,5.99696702,5410,85.54,22.58,209.54,14.61,86.42,0.924478689,2024,0.98650647,2486
6.370443821,176.404007,87.01383209,222.4372559,2024-04-30T10:49:24.647000,-1.416,SABER_L2A_2024121_121486_02.08.nc,44,191,7.031033039,175.5461426,2024-04-30T10:52:32.303038,-1.421,awe_l3a_tmp_2024121T1037_02486_v01.nc,677,206.0500031,24,121.5153097,208.5015218,5.961438542,5336,208.6083525,5.995377481,5408,85.54,22.58,209.54,14.61,86.42,0.931647503,2024,0.986686391,2486
6.369757652,176.4123077,86.64777374,222.09021,2024-04-30T10:49:24.697000,-1.416,SABER_L2A_2024121_121486_02.08.nc,44,192,7.031033039,175.5461426,2024-04-30T10:52:32.303038,-1.421,awe_l3a_tmp_2024121T1037_02486_v01.nc,677,206.0500031,24,122.2981509,208.4935809,5.957531835,5334,208.5965742,5.990969901,5403,85.54,22.58,209.54,14.61,86.42,0.943425816,2024,0.987229317,2486
4.163124561,176.8382111,87.14680481,226.9752655,2024-04-30T10:50:04.380000,-1.376,SABER_L2A_2024121_121486_02.08.nc,45,190,5.729586601,174.6148529,2024-04-30T10:52:09.094452,-1.49,awe_l3a_tmp_2024121T1037_02486_v01.nc,659,216.7700043,3,305.7848743,212.7763106,5.379071445,3884,212.8158342,5.372731584,3920,85.49,22.62,215.44,17.44,86.02,2.624165752,2024,0.990816327,2486
4.167841911,176.8454132,86.78036499,228.8355713,2024-04-30T10:50:04.333000,-1.376,SABER_L2A_2024121_121486_02.08.nc,45,191,5.729586601,174.6148529,2024-04-30T10:52:09.094452,-1.49,awe_l3a_tmp_2024121T1037_02486_v01.nc,659,216.7700043,3,306.1387925,212.7526708,5.370985932,3879,212.7919648,5.365470934,3914,85.49,22.62,215.44,17.44,86.02,2.648035203,2024,0.991057741,2486
21.53837013,60.96575546,87.45763397,194.7416382,2024-05-03T17:38:44.647000,-2.29,SABER_L2A_2024124_121535_02.08.nc,41,190,17.96549988,61.13233948,2024-05-03T17:48:43.438809,-2.112,awe_l3a_tmp_2024124T1732_02537_v01.nc,746,190.5099945,23,403.0975886,194.0743229,2.207862146,613,194.0743229,2.207862146,613,86.72,21.71,195.74,12.29,86.93,1.665677127,2024,1,2537
21.53721619,60.9744873,87.09148407,200.8684998,2024-05-03T17:38:44.691000,-2.289,SABER_L2A_2024124_121535_02.08.nc,41,191,17.96549988,61.13233948,2024-05-03T17:48:43.438809,-2.112,awe_l3a_tmp_2024124T1732_02537_v01.nc,746,190.5099945,23,402.9281106,194.0743229,2.207862146,613,194.0743229,2.207862146,613,86.72,21.71,195.74,12.29,86.93,1.665677127,2024,1,2537
21.53613281,60.98321152,86.72522736,206.6243134,2024-05-03T17:38:44.734000,-2.289,SABER_L2A_2024124_121535_02.08.nc,41,192,17.96549988,61.13233948,2024-05-03T17:48:43.438809,-2.112,awe_l3a_tmp_2024124T1732_02537_v01.nc,746,190.5099945,23,402.7687119,194.0807165,2.209652755,614,194.0807165,2.209652755,614,86.72,21.71,195.74,12.29,86.93,1.659283516,2024,1,2537
19.16181564,61.20882416,87.35018921,203.2350922,2024-05-03T17:39:26.435000,-2.262,SABER_L2A_2024124_121535_02.08.nc,42,190,18.74100304,61.75657654,2024-05-03T17:48:57.705087,-2.067,awe_l3a_tmp_2024124T1732_02537_v01.nc,757,190.8600006,13,75.22877814,194.9736595,2.999464094,4099,194.9736595,2.999464094,4099,86.98,21.74,192.58,9.65,87.07,-2.393659477,2024,1,2537
19.16591644,61.2168541,86.98461151,204.2994232,2024-05-03T17:39:26.388000,-2.262,SABER_L2A_2024124_121535_02.08.nc,42,191,18.74100304,61.75657654,2024-05-03T17:48:57.705087,-2.067,awe_l3a_tmp_2024124T1732_02537_v01.nc,757,190.8600006,13,74.86061093,194.9691303,2.996979508,4093,194.9691303,2.996979508,4093,86.98,21.74,192.58,9.65,87.07,-2.389130269,2024,1,2537
19.1699791,61.22489548,86.618927,204.3132629,2024-05-03T17:39:26.342000,-2.261,SABER_L2A_2024124_121535_02.08.nc,42,192,18.74100304,61.75657654,2024-05-03T17:48:57.705087,-2.067,awe_l3a_tmp_2024124T1732_02537_v01.nc,757,190.8600006,13,74.49964663,194.9667441,2.995701763,4091,194.9667441,2.995701763,4091,86.98,21.74,192.58,9.65,87.07,-2.38674412,2024,1,2537
22.3333168,12.19479847,87.45683289,186.2464905,2024-05-03T20:51:43.531000,-2.325,SABER_L2A_2024124_121537_02.08.nc,43,191,19.65749741,15.97298622,2024-05-03T20:55:02.542603,-2.018,awe_l3a_tmp_2024124T2037_02539_v01.nc,778,193.6399994,1,498.9826047,189.8299044,3.787177101,2407,189.8299044,3.787177101,2407,87.08,21.68,190.54,4.61,87.14,0.710095592,2024,1,2539
22.33195877,12.20359325,87.09046936,185.5867462,2024-05-03T20:51:43.577000,-2.324,SABER_L2A_2024124_121537_02.08.nc,43,192,19.65749741,15.97298622,2024-05-03T20:55:02.542603,-2.018,awe_l3a_tmp_2024124T2037_02539_v01.nc,778,193.6399994,1,498.1546165,189.8353107,3.790025209,2414,189.8353107,3.790025209,2414,87.08,21.68,190.54,4.61,87.14,0.704689349,2024,1,2539
22.33059883,12.21238995,86.72387695,184.996994,2024-05-03T20:51:43.623000,-2.324,SABER_L2A_2024124_121537_02.08.nc,43,193,19.65749741,15.97298622,2024-05-03T20:55:02.542603,-2.018,awe_l3a_tmp_2024124T2037_02539_v01.nc,778,193.6399994,1,497.3267165,189.8485348,3.798900444,2423,189.8485348,3.798900444,2423,87.08,21.68,190.54,4.61,87.14,0.691465164,2024,1,2539
19.9476757,12.41951466,87.41288757,190.8715515,2024-05-03T20:52:25.442000,-2.298,SABER_L2A_2024124_121537_02.08.nc,44,190,18.25484848,14.82383633,2024-05-03T20:54:36.396445,-2.102,awe_l3a_tmp_2024124T2037_02539_v01.nc,758,194.1999969,5,319.3350991,195.7945489,7.317790374,4190,195.7945489,7.317790374,4190,86.67,21.7,192.66,8.08,86.48,-3.134548934,2024,1,2539
19.95158577,12.42762852,87.04733276,198.0838928,2024-05-03T20:52:25.398000,-2.298,SABER_L2A_2024124_121537_02.08.nc,44,191,18.25484848,14.82383633,2024-05-03T20:54:36.396445,-2.102,awe_l3a_tmp_2024124T2037_02539_v01.nc,758,194.1999969,5,318.9042429,195.7882701,7.308631853,4191,195.7882701,7.308631853,4191,86.67,21.7,192.66,8.08,86.48,-3.128270106,2024,1,2539
19.95547867,12.43574524,86.68165588,203.0869751,2024-05-03T20:52:25.353000,-2.297,SABER_L2A_2024124_121537_02.08.nc,44,192,18.25484848,14.82383633,2024-05-03T20:54:36.396445,-2.102,awe_l3a_tmp_2024124T2037_02539_v01.nc,758,194.1999969,5,318.4743941,195.7678473,7.300904064,4190,195.7678473,7.300904064,4190,86.67,21.7,192.66,8.08,86.48,-3.107847259,2024,1,2539
21.28683281,-12.06307983,87.27213287,185.8589172,2024-05-03T22:28:38.333000,-2.327,SABER_L2A_2024124_121538_02.08.nc,42,191,18.95118904,-8.763202667,2024-05-03T22:27:16.741599,-2.13,awe_l3a_tmp_2024124T2210_02540_v01.nc,742,199.7700043,1,437.320211,196.7203409,3.929722534,2523,196.7203409,3.929722534,2523,86.35,21.67,193.97,7.53,85.88,-2.7503409,2024,1,2540
21.29069901,-12.05484009,86.90651703,185.5738525,2024-05-03T22:28:38.287000,-2.326,SABER_L2A_2024124_121538_02.08.nc,42,192,18.95118904,-8.763202667,2024-05-03T22:27:16.741599,-2.13,awe_l3a_tmp_2024124T2210_02540_v01.nc,742,199.7700043,1,436.8836382,196.7009328,3.928053055,2530,196.7009328,3.928053055,2530,86.35,21.67,193.97,7.53,85.88,-2.730932837,2024,1,2540
21.29455566,-12.04663086,86.54079437,186.6648865,2024-05-03T22:28:38.240000,-2.326,SABER_L2A_2024124_121538_02.08.nc,42,193,18.95118904,-8.763202667,2024-05-03T22:27:16.741599,-2.13,awe_l3a_tmp_2024124T2210_02540_v01.nc,742,199.7700043,1,436.4507694,196.6897869,3.923143009,2534,196.6897869,3.923143009,2534,86.35,21.67,193.97,7.53,85.88,-2.719786928,2024,1,2540
17.07338142,-11.59838867,87.29462433,204.6496887,2024-05-03T22:29:52.577000,-2.275,SABER_L2A_2024124_121538_02.08.nc,43,190,16.47932625,-10.73641109,2024-05-03T22:26:31.479061,-2.274,awe_l3a_tmp_2024124T2210_02540_v01.nc,707,200.6300049,3,114.6133325,201.9194465,5.473387794,5149,202.2380344,5.54803021,5413,85.82,21.72,199.7,6.79,86.08,-2.538034395,2024,0.951228524,2540
17.07242775,-11.58984375,86.92862701,204.2185364,2024-05-03T22:29:52.621000,-2.275,SABER_L2A_2024124_121538_02.08.nc,43,191,16.47932625,-10.73641109,2024-05-03T22:26:31.479061,-2.274,awe_l3a_tmp_2024124T2210_02540_v01.nc,707,200.6300049,3,113.8032161,201.9115422,5.470043958,5155,202.2275157,5.542340128,5418,85.82,21.73,199.7,6.79,86.08,-2.527515721,2024,0.951458103,2540
17.07143211,-11.58132935,86.56250763,203.2447662,2024-05-03T22:29:52.666000,-2.274,SABER_L2A_2024124_121538_02.08.nc,43,192,16.47932625,-10.73641109,2024-05-03T22:26:31.479061,-2.274,awe_l3a_tmp_2024124T2210_02540_v01.nc,707,200.6300049,3,112.9947836,201.9076323,5.468428754,5161,202.2234458,5.540965775,5424,85.82,21.73,199.7,6.79,86.08,-2.523445828,2024,0.951511799,2540
14.82675838,-11.32211304,87.36873627,195.7572632,2024-05-03T22:30:32.322000,-2.246,SABER_L2A_2024124_121538_02.08.nc,44,189,15.12968922,-11.7860918,2024-05-03T22:26:06.907968,-2.35,awe_l3a_tmp_2024124T2210_02540_v01.nc,688,203.8000031,16,60.97603859,205.2760302,6.50583306,5048,205.8165716,6.561535742,5568,84.98,21.75,201.28,7.33,85.57,-4.536571562,2024,0.906609195,2540
14.83077431,-11.31433105,87.00325012,196.9268799,2024-05-03T22:30:32.279000,-2.245,SABER_L2A_2024124_121538_02.08.nc,44,190,15.12968922,-11.7860918,2024-05-03T22:26:06.907968,-2.35,awe_l3a_tmp_2024124T2210_02540_v01.nc,688,203.8000031,16,61.4300729,205.2591614,6.49889406,5044,205.8016679,6.556586485,5564,84.98,21.75,201.28,7.33,85.57,-4.521667946,2024,0.906542056,2540
14.83475399,-11.30654907,86.63764954,198.3512268,2024-05-03T22:30:32.236000,-2.245,SABER_L2A_2024124_121538_02.08.nc,44,191,15.12968922,-11.7860918,2024-05-03T22:26:06.907968,-2.35,awe_l3a_tmp_2024124T2210_02540_v01.nc,688,203.8000031,16,61.89785844,205.2479501,6.500527218,5044,205.7915044,6.558895529,5564,84.98,21.75,201.28,7.33,85.57,-4.511504392,2024,0.906542056,2540
16.63289833,-49.67388916,87.25370789,208.9967957,2024-05-02T01:24:58.215000,-1.895,SABER_L2A_2024123_121510_02.08.nc,43,190,15.16661263,-47.99725342,2024-05-02T01:34:56.976277,-1.617,awe_l3a_tmp_2024123T0118_02511_v01.nc,733,204.2400055,1,245.6513533,203.5647816,2.491480844,2108,203.5647816,2.491480844,2108,85.96,22.1,202.47,8.67,85.96,-1.094781558,2024,1,2511
16.6319294,-49.66537476,86.8875885,207.7848358,2024-05-02T01:24:58.260000,-1.895,SABER_L2A_2024123_121510_02.08.nc,43,191,15.16661263,-47.99725342,2024-05-02T01:34:56.976277,-1.617,awe_l3a_tmp_2024123T0118_02511_v01.nc,733,204.2400055,1,244.8959779,203.5651372,2.490327221,2110,203.5651372,2.490327221,2110,85.96,22.11,202.47,8.67,85.96,-1.095137218,2024,1,2511
16.63090706,-49.65686035,86.52134705,206.2918701,2024-05-02T01:24:58.305000,-1.894,SABER_L2A_2024123_121510_02.08.nc,43,192,15.23781681,-47.9424057,2024-05-02T01:34:58.265642,-1.613,awe_l3a_tmp_2024123T0118_02511_v01.nc,734,203.2100067,1,243.2712161,203.5404984,2.55034382,2166,203.5404984,2.55034382,2166,85.96,22.11,202.47,8.67,85.96,-1.070498404,2024,1,2511
13.40852451,-49.24481201,87.38622284,219.3533173,2024-05-02T01:25:55.338000,-1.851,SABER_L2A_2024123_121510_02.08.nc,44,190,13.45391846,-49.30296326,2024-05-02T01:34:26.031496,-1.713,awe_l3a_tmp_2024123T0118_02511_v01.nc,709,204.9499969,0,8.174424563,202.706327,2.858402217,5614,202.706327,2.858402217,5614,85.73,22.15,205.25,9.77,86.04,2.543672975,2024,1,2511
13.41283035,-49.2371521,87.02054596,220.2223663,2024-05-02T01:25:55.291000,-1.85,SABER_L2A_2024123_121510_02.08.nc,44,191,13.45391846,-49.30296326,2024-05-02T01:34:26.031496,-1.713,awe_l3a_tmp_2024123T0118_02511_v01.nc,709,204.9499969,0,8.57332431,202.7032157,2.85857565,5610,202.7032157,2.85857565,5610,85.73,22.15,205.25,9.77,86.04,2.546784331,2024,1,2511
