saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time_pm12,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_time_nearest,awe_local_time_nearest_pm12,awe_file_nearest,awe_x_nearest,awe_temp_nearest,awe_MLCloud_nearest,distance_km_nearest,awe_temp_avg,awe_temp_std,awe_count_used,awe_temp_avg_unfiltered,awe_temp_std_unfiltered,awe_count_unfiltered,peak_altitude_km,saber_profile_mean_local_time_h,m4_T_K_shift_m0p75,m4_T_std_K_shift_m0p75,m4_z_eff_km_shift_m0p75,delta_temp_m4_unfiltered_K_shift_m0p75,year
47.79883575439453,71.00473022460938,86.67698669433594,214.3633270263672,2024-01-14T14:44:29.217000,-4.525,SABER_L2A_2024014_119894_02.08.nc,34,194,45.9924430847168,76.34156036376953,2024-01-14T14:49:38.858445,-4.083,awe_l3a_tmp_2024014T1448_00831_v01.nc,47,221.259994506836,25.0,458.5688252396,218.7653579999816,1.6722934564331482,265,218.7653579999816,1.6722934564331482,265,86.12,19.47,211.74,7.67,85.22,-7.025357999981566,2024
40.435020446777344,8.319499015808105,87.1541976928711,209.3725128173828,2024-01-12T19:17:10.817000,-4.159,SABER_L2A_2024012_119867_02.08.nc,37,191,41.03759765625,7.735482215881348,2024-01-12T19:26:33.411793,-4.042,awe_l3a_tmp_2024012T1924_00803_v01.nc,65,192.0599975585937,14.0,84.26545233701101,194.8495090525176,3.5807747977780227,3198,194.8495090525176,3.5807747977780227,3198,87.52,19.84,195.26,10.38,86.87,0.4104909474824296,2024
40.432708740234375,8.329984664916992,86.78518676757812,207.1986846923828,2024-01-12T19:17:10.863000,-4.158,SABER_L2A_2024012_119867_02.08.nc,37,192,41.03759765625,7.735482215881348,2024-01-12T19:26:33.411793,-4.042,awe_l3a_tmp_2024012T1924_00803_v01.nc,65,192.0599975585937,14.0,85.00794287764927,194.8495090525176,3.5807747977780227,3198,194.8495090525176,3.5807747977780227,3198,87.52,19.84,195.26,10.38,86.87,0.4104909474824296,2024
43.43483352661133,-15.929443359375,87.35662841796875,199.92874145507807,2024-01-12T20:52:57.397000,-4.179,SABER_L2A_2024012_119868_02.08.nc,35,191,41.75508499145508,-14.431800842285156,2024-01-12T20:59:56.138506,-3.963,awe_l3a_tmp_2024012T2058_00804_v01.nc,71,206.509994506836,23.0,226.45909029938696,204.55898179569004,3.4171342140125964,2868,204.55898179569004,3.4171342140125964,2868,86.24,19.82,195.42,18.57,86.24,-9.138981795690055,2024
43.43245697021485,-15.918487548828123,86.98727416992188,199.7804718017578,2024-01-12T20:52:57.442000,-4.179,SABER_L2A_2024012_119868_02.08.nc,35,192,41.75508499145508,-14.431800842285156,2024-01-12T20:59:56.138506,-3.963,awe_l3a_tmp_2024012T2058_00804_v01.nc,71,206.509994506836,23.0,225.73860116862863,204.5549564222156,3.4164386416092065,2873,204.5549564222156,3.4164386416092065,2873,86.24,19.82,195.42,18.57,86.24,-9.134956422215597,2024
43.43004608154297,-15.907562255859377,86.6177978515625,199.60682678222656,2024-01-12T20:52:57.488000,-4.178,SABER_L2A_2024012_119868_02.08.nc,35,193,41.75508499145508,-14.431800842285156,2024-01-12T20:59:56.138506,-3.963,awe_l3a_tmp_2024012T2058_00804_v01.nc,71,206.509994506836,23.0,225.0179059847796,204.54825808057183,3.417874107310367,2882,204.54825808057183,3.417874107310367,2882,86.24,19.82,195.42,18.57,86.24,-9.12825808057184,2024
43.783935546875,-40.265228271484375,87.14285278320312,189.93539428710932,2024-01-12T22:29:30.040000,-4.193,SABER_L2A_2024012_119869_02.08.nc,35,192,41.73697280883789,-38.42778396606445,2024-01-12T22:32:42.962322,-4.017,awe_l3a_tmp_2024012T2231_00805_v01.nc,55,188.8600006103516,21.0,276.30245509773914,189.63646662956987,2.363333880685768,1916,189.63646662956987,2.363333880685768,1916,86.38,19.81,190.2,9.36,86.66,0.5635333704301217,2024
43.7815055847168,-40.254241943359375,86.77323913574219,187.80841064453125,2024-01-12T22:29:30.086000,-4.192,SABER_L2A_2024012_119869_02.08.nc,35,193,41.73697280883789,-38.42778396606445,2024-01-12T22:32:42.962322,-4.017,awe_l3a_tmp_2024012T2231_00805_v01.nc,55,188.8600006103516,21.0,275.57597995952904,189.6385551341606,2.3595324775020665,1924,189.6385551341606,2.3595324775020665,1924,86.38,19.81,190.2,9.36,86.66,0.5614448658393769,2024
38.77827835083008,-40.44366455078125,87.22354125976562,205.4710235595703,2024-01-12T22:30:57.107000,-4.18,SABER_L2A_2024012_119869_02.08.nc,36,191,41.29125595092773,-39.31256484985352,2024-01-12T22:32:31.430845,-4.079,awe_l3a_tmp_2024012T2231_00805_v01.nc,46,186.94000244140625,19.0,299.58613336680406,188.91270896142683,2.0942767979107058,1399,188.91270896142683,2.0942767979107058,1399,87.03,19.82,195.65,9.79,87.26,6.737291038573176,2024
38.78141021728516,-40.433380126953125,86.856201171875,202.74801635742188,2024-01-12T22:30:57.060000,-4.18,SABER_L2A_2024012_119869_02.08.nc,36,192,41.29125595092773,-39.31256484985352,2024-01-12T22:32:31.430845,-4.079,awe_l3a_tmp_2024012T2231_00805_v01.nc,46,186.94000244140625,19.0,298.96352826598377,188.91436196597067,2.0923345969437777,1403,188.91436196597067,2.0923345969437777,1403,87.03,19.82,195.65,9.79,87.26,6.735638034029336,2024
41.857177734375,-89.08709716796875,87.49252319335938,196.41799926757807,2024-01-13T01:43:21.050000,-4.217,SABER_L2A_2024013_119871_02.08.nc,36,191,42.1805419921875,-84.7107162475586,2024-01-13T01:38:35.708592,-4.004,awe_l3a_tmp_2024013T0136_00807_v01.nc,62,189.8000030517578,49.0,368.2339053368177,193.47524871051613,3.617754198133362,985,194.81701801176104,4.0489302922137655,1385,86.37,19.78,200.31,19.29,85.94,5.492981988238938,2024
41.86006546020508,-89.07626342773438,87.12477111816406,198.6717071533203,2024-01-13T01:43:21.004000,-4.216,SABER_L2A_2024013_119871_02.08.nc,36,192,42.1805419921875,-84.7107162475586,2024-01-13T01:38:35.708592,-4.004,awe_l3a_tmp_2024013T0136_00807_v01.nc,62,189.8000030517578,49.0,367.29109445529264,193.45893830549127,3.620331898194454,989,194.801540641153,4.053874806558461,1389,86.37,19.78,200.31,19.29,85.94,5.508459358847006,2024
41.86289596557617,-89.06539916992188,86.75657653808594,199.5902404785156,2024-01-13T01:43:20.959000,-4.215,SABER_L2A_2024013_119871_02.08.nc,36,193,42.1805419921875,-84.7107162475586,2024-01-13T01:38:35.708592,-4.004,awe_l3a_tmp_2024013T0136_00807_v01.nc,62,189.8000030517578,49.0,366.34672215580457,193.44410639690108,3.614979065822698,996,194.7842263164356,4.053010804102662,1396,86.37,19.78,200.31,19.29,85.94,5.525773683564381,2024
42.02971267700195,-113.44343566894533,87.25039672851562,203.81613159179688,2024-01-13T03:19:56.869000,-4.23,SABER_L2A_2024013_119872_02.08.nc,36,191,41.1983757019043,-110.28114318847656,2024-01-13T03:11:12.245623,-4.165,awe_l3a_tmp_2024013T0309_00808_v01.nc,49,195.82000732421875,21.0,282.45445506495514,198.87990100800045,2.4774713670587576,1008,198.87990100800045,2.4774713670587576,1008,87.24,19.77,199.54,11.04,86.39,0.660098991999547,2024
42.03263854980469,-113.43255615234376,86.88236999511719,204.4185333251953,2024-01-13T03:19:56.823000,-4.23,SABER_L2A_2024013_119872_02.08.nc,36,192,41.1983757019043,-110.28114318847656,2024-01-13T03:11:12.245623,-4.165,awe_l3a_tmp_2024013T0309_00808_v01.nc,49,195.82000732421875,21.0,281.69408954080654,198.8817376214919,2.4751322374478786,1013,198.8817376214919,2.4751322374478786,1013,87.24,19.77,199.54,11.04,86.39,0.6582623785080841,2024
42.03561401367188,-113.42169189453124,86.51423645019531,204.9973602294922,2024-01-13T03:19:56.777000,-4.229,SABER_L2A_2024013_119872_02.08.nc,36,193,41.1983757019043,-110.28114318847656,2024-01-13T03:11:12.245623,-4.165,awe_l3a_tmp_2024013T0309_00808_v01.nc,49,195.82000732421875,21.0,280.9381134956332,198.88691646782635,2.480647935638057,1015,198.88691646782635,2.480647935638057,1015,87.24,19.77,199.54,11.04,86.39,0.653083532173639,2024
38.05317306518555,-113.52395629882812,87.423583984375,191.3672790527344,2024-01-13T03:21:06.070000,-4.217,SABER_L2A_2024013_119872_02.08.nc,37,191,41.1983757019043,-110.28114318847656,2024-01-13T03:11:12.245623,-4.165,awe_l3a_tmp_2024013T0309_00808_v01.nc,49,195.82000732421875,21.0,452.6159345813944,196.2075862372972,1.8593401956604505,261,196.2075862372972,1.8593401956604505,261,87.96,19.78,196.12,11.43,87.18,-0.087586237297188,2024
38.05091094970703,-113.5137939453125,87.05455017089844,192.47276306152344,2024-01-13T03:21:06.118000,-4.216,SABER_L2A_2024013_119872_02.08.nc,37,192,41.1983757019043,-110.28114318847656,2024-01-13T03:11:12.245623,-4.165,awe_l3a_tmp_2024013T0309_00808_v01.nc,49,195.82000732421875,21.0,452.2709773997132,196.21431301204305,1.8589676889882203,262,196.21431301204305,1.8589676889882203,262,87.96,19.78,196.12,11.43,87.18,-0.0943130120430169,2024
38.04843521118164,-113.50363159179688,86.68533325195312,193.2793731689453,2024-01-13T03:21:06.170000,-4.215,SABER_L2A_2024013_119872_02.08.nc,37,193,41.1983757019043,-110.28114318847656,2024-01-13T03:11:12.245623,-4.165,awe_l3a_tmp_2024013T0309_00808_v01.nc,49,195.82000732421875,21.0,451.94675947074944,196.2233460284911,1.8611821739710808,263,196.2233460284911,1.8611821739710808,263,87.96,19.78,196.12,11.43,87.18,-0.1033460284911029,2024
32.030513763427734,-61.93377685546875,87.21186065673828,189.31509399414065,2024-01-08T00:57:41.639000,-3.167,SABER_L2A_2024008_119796_02.08.nc,39,191,30.01236343383789,-59.55489730834961,2024-01-08T00:52:47.888153,-3.09,awe_l3a_tmp_2024008T0047_00729_v01.nc,233,197.47999572753903,19.0,323.3110839402308,198.86032932102336,4.027685910672638,3492,198.86032932102336,4.027685910672638,3492,87.39,20.83,196.44,7.61,87.53,-2.420329321023388,2024
32.02881622314453,-61.92425537109375,86.84371185302734,191.755599975586,2024-01-08T00:57:41.683000,-3.167,SABER_L2A_2024008_119796_02.08.nc,39,192,30.01236343383789,-59.55489730834961,2024-01-08T00:52:47.888153,-3.09,awe_l3a_tmp_2024008T0047_00729_v01.nc,233,197.47999572753903,19.0,322.52489094193896,198.8549171404157,4.027487000824131,3500,198.8549171404157,4.027487000824131,3500,87.39,20.83,196.44,7.61,87.53,-2.414917140415753,2024
28.608516693115234,-61.788665771484375,87.29984283447266,194.0130920410156,2024-01-08T00:58:41.430000,-3.141,SABER_L2A_2024008_119796_02.08.nc,40,191,28.31234169006348,-61.4876708984375,2024-01-08T00:52:13.128565,-3.229,awe_l3a_tmp_2024008T0047_00729_v01.nc,206,200.72999572753903,18.0,44.76612279852016,199.10940072510647,3.914260778990245,5540,199.10940072510647,3.914260778990245,5540,86.93,20.86,195.49,6.98,86.61,-3.619400725106459,2024
28.61202812194824,-61.77975463867188,86.93302154541016,194.6844024658203,2024-01-08T00:58:41.385000,-3.14,SABER_L2A_2024008_119796_02.08.nc,40,192,28.31234169006348,-61.4876708984375,2024-01-08T00:52:13.128565,-3.229,awe_l3a_tmp_2024008T0047_00729_v01.nc,206,200.72999572753903,18.0,44.48219285272443,199.11299386511817,3.914002793440337,5538,199.11299386511817,3.914002793440337,5538,86.93,20.86,195.49,6.98,86.61,-3.622993865118161,2024
28.61563301086425,-61.7708740234375,86.56611633300781,196.11557006835932,2024-01-08T00:58:41.339000,-3.14,SABER_L2A_2024008_119796_02.08.nc,40,193,28.31234169006348,-61.4876708984375,2024-01-08T00:52:13.128565,-3.229,awe_l3a_tmp_2024008T0047_00729_v01.nc,206,200.72999572753903,18.0,44.22771082935934,199.113699226221,3.913520637908815,5539,199.113699226221,3.913520637908815,5539,86.93,20.86,195.49,6.98,86.61,-3.623699226220992,2024
24.56555557250977,-61.51495361328125,87.45633697509766,198.012924194336,2024-01-08T00:59:52.244000,-3.103,SABER_L2A_2024008_119796_02.08.nc,41,190,26.39207649230957,-63.56290054321289,2024-01-08T00:51:34.506800,-3.378,awe_l3a_tmp_2024008T0047_00729_v01.nc,176,199.3500061035156,15.0,292.9156578311992,197.26312788749576,3.383611601512662,4444,197.26312788749576,3.383611601512662,4444,87.08,20.9,198.17,7.53,87.24,0.9068721125042032,2024
24.564054489135746,-61.50601196289063,87.08877563476562,196.06155395507807,2024-01-08T00:59:52.289000,-3.103,SABER_L2A_2024008_119796_02.08.nc,41,191,26.39207649230957,-63.56290054321289,2024-01-08T00:51:34.506800,-3.378,awe_l3a_tmp_2024008T0047_00729_v01.nc,176,199.3500061035156,15.0,293.6830810161641,197.26146337654288,3.378705132207936,4442,197.26146337654288,3.378705132207936,4442,87.08,20.9,198.17,7.53,87.24,0.9085366234571096,2024
24.56252861022949,-61.4970703125,86.72109985351562,194.1268768310547,2024-01-08T00:59:52.335000,-3.102,SABER_L2A_2024008_119796_02.08.nc,41,192,26.39207649230957,-63.56290054321289,2024-01-08T00:51:34.506800,-3.378,awe_l3a_tmp_2024008T0047_00729_v01.nc,176,199.3500061035156,15.0,294.453400132522,197.25832664902143,3.379070565933893,4440,197.25832664902143,3.379070565933893,4440,87.08,20.9,198.17,7.53,87.24,0.911673350978532,2024
22.148202896118164,-61.30563354492188,87.4273910522461,193.1514434814453,2024-01-08T01:00:34.696000,-3.077,SABER_L2A_2024008_119796_02.08.nc,42,191,25.22553443908692,-64.77442169189453,2024-01-08T00:51:11.333742,-3.465,awe_l3a_tmp_2024008T0047_00729_v01.nc,158,194.6300048828125,15.0,498.44510258998616,196.24331640875167,2.8612950152958723,2147,196.24331640875167,2.8612950152958723,2147,87.79,20.92,196.65,6.75,87.3,0.4066835912483384,2024
22.151996612548828,-61.29736328125,87.06095123291016,193.7237548828125,2024-01-08T01:00:34.651000,-3.077,SABER_L2A_2024008_119796_02.08.nc,42,192,25.22553443908692,-64.77442169189453,2024-01-08T00:51:11.333742,-3.465,awe_l3a_tmp_2024008T0047_00729_v01.nc,158,194.6300048828125,15.0,498.7576130466211,196.25527728808777,2.8748069667857843,2147,196.25527728808777,2.8748069667857843,2147,87.79,20.92,196.65,6.75,87.3,0.3947227119122374,2024
22.155906677246094,-61.2890625,86.69417572021484,194.8210906982422,2024-01-08T01:00:34.604000,-3.076,SABER_L2A_2024008_119796_02.08.nc,42,193,25.22553443908692,-64.77442169189453,2024-01-08T00:51:11.333742,-3.465,awe_l3a_tmp_2024008T0047_00729_v01.nc,158,194.6300048828125,15.0,499.06478416713,196.25536328676247,2.8749863041602794,2148,196.25536328676247,2.8749863041602794,2148,87.79,20.92,196.65,6.75,87.3,0.3946367132375314,2024
32.032928466796875,-86.28836059570312,87.18838500976562,196.9683380126953,2024-01-08T02:34:20.468000,-3.18,SABER_L2A_2024008_119797_02.08.nc,39,192,29.70936393737793,-83.51239013671875,2024-01-08T02:25:30.546824,-3.142,awe_l3a_tmp_2024008T0220_00730_v01.nc,221,200.9600067138672,22.0,375.0868608049988,203.70601345520527,4.003561179778454,2955,203.70601345520527,4.003561179778454,2955,88.84,20.82,192.73,11.43,89.04,-10.97601345520536,2024
32.03105545043945,-86.27883911132812,86.82000732421875,192.2355499267578,2024-01-08T02:34:20.513000,-3.18,SABER_L2A_2024008_119797_02.08.nc,39,193,29.70936393737793,-83.51239013671875,2024-01-08T02:25:30.546824,-3.142,awe_l3a_tmp_2024008T0220_00730_v01.nc,221,200.9600067138672,22.0,374.282408761065,203.70524814635343,4.000583162057581,2961,203.70524814635343,4.000583162057581,2961,88.84,20.82,192.73,11.43,89.04,-10.975248146353463,2024
28.56928062438965,-86.14096069335938,87.246826171875,218.4033203125,2024-01-08T02:35:20.978000,-3.154,SABER_L2A_2024008_119797_02.08.nc,40,191,29.27007484436035,-84.01673126220703,2024-01-08T02:25:21.549124,-3.178,awe_l3a_tmp_2024008T0220_00730_v01.nc,214,201.42999267578125,23.0,223.9584560897469,204.4836820374134,4.211748685461204,1529,204.4836820374134,4.211748685461204,1529,88.53,20.85,203.88,19.07,88.39,-0.6036820374133924,2024
28.572668075561523,-86.13204956054688,86.87965393066406,216.4560546875,2024-01-08T02:35:20.934000,-3.153,SABER_L2A_2024008_119797_02.08.nc,40,192,29.27007484436035,-84.01673126220703,2024-01-08T02:25:21.549124,-3.178,awe_l3a_tmp_2024008T0220_00730_v01.nc,214,201.42999267578125,23.0,222.998016273873,204.48643406118225,4.210714183420748,1534,204.48643406118225,4.210714183420748,1534,88.53,20.85,203.88,19.07,88.39,-0.6064340611822274,2024
28.57608795166016,-86.12313842773438,86.51239013671875,213.672119140625,2024-01-08T02:35:20.890000,-3.152,SABER_L2A_2024008_119797_02.08.nc,40,193,29.27007484436035,-84.01673126220703,2024-01-08T02:25:21.549124,-3.178,awe_l3a_tmp_2024008T0220_00730_v01.nc,214,201.42999267578125,23.0,222.03629442643137,204.4951427608341,4.209938516502576,1540,204.4951427608341,4.209938516502576,1540,88.53,20.85,203.88,19.07,88.39,-0.6151427608341464,2024
30.57129669189453,35.56077575683594,87.39434051513672,161.0770263671875,2024-01-07T18:31:31.970000,-3.104,SABER_L2A_2024007_119792_02.08.nc,40,191,30.17094039916992,35.08661651611328,2024-01-07T18:41:31.487819,-2.969,awe_l3a_tmp_2024007T1835_00725_v01.nc,256,187.009994506836,15.0,64.51675252633773,190.4784621162649,4.371792480983928,2445,190.4784621162649,4.371792480983928,2445,87.75,20.9,185.1,14.9,86.91,-5.378462116264871,2024
30.57455444335937,35.56992721557617,87.02661895751953,163.8920135498047,2024-01-07T18:31:31.927000,-3.103,SABER_L2A_2024007_119792_02.08.nc,40,192,30.17094039916992,35.08661651611328,2024-01-07T18:41:31.487819,-2.969,awe_l3a_tmp_2024007T1835_00725_v01.nc,256,187.009994506836,15.0,65.4100354009863,190.46696306447512,4.368220565014518,2440,190.46696306447512,4.368220565014518,2440,87.75,20.9,185.1,14.9,86.91,-5.366963064475129,2024
30.577850341796875,35.57904815673828,86.65999603271484,170.23532104492188,2024-01-07T18:31:31.884000,-3.103,SABER_L2A_2024007_119792_02.08.nc,40,193,30.17094039916992,35.08661651611328,2024-01-07T18:41:31.487819,-2.969,awe_l3a_tmp_2024007T1835_00725_v01.nc,256,187.009994506836,15.0,66.3060429836548,190.46180208328323,4.368460841451451,2436,190.46180208328323,4.368460841451451,2436,87.75,20.9,185.1,14.9,86.91,-5.361802083283237,2024
26.50972366333008,35.79909896850586,87.16388702392578,199.392578125,2024-01-07T18:32:43.033000,-3.068,SABER_L2A_2024007_119792_02.08.nc,41,192,28.661714553833008,33.362144470214844,2024-01-07T18:41:00.543038,-3.092,awe_l3a_tmp_2024007T1835_00725_v01.nc,232,182.27999877929688,4.0,343.64023416309345,189.94041046257183,5.982560279745891,3728,189.94041046257183,5.982560279745891,3728,88.08,20.93,192.31,7.02,87.72,2.369589537428169,2024
26.50829696655273,35.80814743041992,86.79600524902344,200.5609741210937,2024-01-07T18:32:43.077000,-3.067,SABER_L2A_2024007_119792_02.08.nc,41,193,28.661714553833008,33.362144470214844,2024-01-07T18:41:00.543038,-3.092,awe_l3a_tmp_2024007T1835_00725_v01.nc,232,182.27999877929688,4.0,344.39546073193634,189.9206188285033,5.978064888182001,3717,189.9206188285033,5.978064888182001,3717,88.08,20.93,192.31,7.02,87.72,2.389381171496666,2024
33.14627456665039,-13.258392333984377,87.4561767578125,184.0544891357422,2024-01-07T21:44:04.563000,-3.149,SABER_L2A_2024007_119794_02.08.nc,40,190,31.159812927246094,-10.973801612854004,2024-01-07T21:47:25.733628,-2.941,awe_l3a_tmp_2024007T2141_00727_v01.nc,252,179.25,12.0,312.48665983946734,179.72406663110246,1.9755884870532927,3696,179.72406663110246,1.9755884870532927,3696,88.73,20.85,170.85,18.1,88.0,-8.874066631102465,2024
33.14964294433594,-13.24896240234375,87.08914947509766,185.54327392578125,2024-01-07T21:44:04.518000,-3.149,SABER_L2A_2024007_119794_02.08.nc,40,191,31.159812927246094,-10.973801612854004,2024-01-07T21:47:25.733628,-2.941,awe_l3a_tmp_2024007T2141_00727_v01.nc,252,179.25,12.0,312.1295515841555,179.72279888130382,1.973865442241013,3698,179.72279888130382,1.973865442241013,3698,88.73,20.85,170.85,18.1,88.0,-8.872798881303822,2024
33.15288543701172,-13.239501953125,86.72198486328125,185.6681365966797,2024-01-07T21:44:04.474000,-3.148,SABER_L2A_2024007_119794_02.08.nc,40,192,31.159812927246094,-10.973801612854004,2024-01-07T21:47:25.733628,-2.941,awe_l3a_tmp_2024007T2141_00727_v01.nc,252,179.25,12.0,311.7630023633392,179.72250142398877,1.973683913511305,3702,179.72250142398877,1.973683913511305,3702,88.73,20.85,170.85,18.1,88.0,-8.87250142398878,2024
29.08250617980957,-13.09088134765625,87.32018280029297,173.73956298828125,2024-01-07T21:45:15.559000,-3.118,SABER_L2A_2024007_119794_02.08.nc,41,190,29.227264404296875,-13.238167762756348,2024-01-07T21:46:45.886668,-3.103,awe_l3a_tmp_2024007T2141_00727_v01.nc,221,179.44000244140625,4.0,21.826732080156457,183.13496001377743,3.72860925794697,5623,183.13496001377743,3.72860925794697,5623,86.94,20.88,180.45,12.05,86.7,-2.68496001377747,2024
29.080921173095703,-13.081634521484377,86.95243072509766,172.62222290039062,2024-01-07T21:45:15.604000,-3.118,SABER_L2A_2024007_119794_02.08.nc,41,191,29.227264404296875,-13.238167762756348,2024-01-07T21:46:45.886668,-3.103,awe_l3a_tmp_2024007T2141_00727_v01.nc,221,179.44000244140625,4.0,22.5719261291956,183.13264687505216,3.729757199230695,5618,183.13264687505216,3.729757199230695,5618,86.94,20.88,180.45,12.05,86.7,-2.682646875052172,2024
29.079214096069336,-13.0723876953125,86.58455657958984,172.92477416992188,2024-01-07T21:45:15.652000,-3.117,SABER_L2A_2024007_119794_02.08.nc,41,192,29.227264404296875,-13.238167762756348,2024-01-07T21:46:45.886668,-3.103,awe_l3a_tmp_2024007T2141_00727_v01.nc,221,179.44000244140625,4.0,23.34006040537296,183.1330080407704,3.732270160233188,5615,183.1330080407704,3.732270160233188,5615,86.94,20.88,180.45,12.05,86.7,-2.683008040770403,2024
