Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   1.042599e+05    60.85%
   2    1   2.644003e+04    15.43%
   3    8   8.194822e+03     4.78%
   4    5   6.040787e+03     3.53%
   5   29   2.481878e+03     1.45%
   6   13   1.786153e+03     1.04%
   7   15   1.650460e+03     0.96%
   8   20   1.282417e+03     0.75%
   9   10   1.154046e+03     0.67%
  10   12   9.997137e+02     0.58%
  11    3   9.207871e+02     0.54%
  12   26   9.008311e+02     0.53%
  13    6   7.816530e+02     0.46%
  14   16   7.487371e+02     0.44%
  15    2   7.339719e+02     0.43%
  16   21   7.044014e+02     0.41%
  17   30   5.947210e+02     0.35%
  18   33   5.710311e+02     0.33%
  19   19   5.185092e+02     0.30%
  20   42   4.595458e+02     0.27%
  21    7   4.269813e+02     0.25%
  22   52   3.727369e+02     0.22%
  23   17   3.690409e+02     0.22%
  24   49   3.425597e+02     0.20%
  25   44   3.379018e+02     0.20%
  26    9   3.128218e+02     0.18%
  27   39   2.976164e+02     0.17%
  28  119   2.724406e+02     0.16%
  29   35   2.639764e+02     0.15%
  30   32   2.557714e+02     0.15%
  31   74   2.322137e+02     0.14%
  32  102   2.162891e+02     0.13%
  33    4   2.146629e+02     0.13%
  34   25   2.119009e+02     0.12%
  35  110   2.039067e+02     0.12%
  36   38   1.980240e+02     0.12%
  37   76   1.761914e+02     0.10%
  38   87   1.736125e+02     0.10%
  39   18   1.671186e+02     0.10%
  40   41   1.585382e+02     0.09%
  41  141   1.533466e+02     0.09%
  42   50   1.456675e+02     0.09%
  43   96   1.417468e+02     0.08%
  44  138   1.401331e+02     0.08%
  45   11   1.349364e+02     0.08%
  46  131   1.334326e+02     0.08%
  47   59   1.278378e+02     0.07%
  48   57   1.177915e+02     0.07%
  49   72   1.157249e+02     0.07%
  50  106   1.077903e+02     0.06%
  51  133   1.045757e+02     0.06%
  52   34   1.022647e+02     0.06%
  53   64   1.015207e+02     0.06%
  54   67   9.987383e+01     0.06%
  55   47   9.467673e+01     0.06%
  56   40   9.193770e+01     0.05%
  57  137   8.832742e+01     0.05%
  58   66   8.812911e+01     0.05%
  59  135   7.936910e+01     0.05%
  60   31   7.543697e+01     0.04%
  61   58   7.379055e+01     0.04%
  62   60   7.302872e+01     0.04%
  63   79   6.854112e+01     0.04%
  64   99   6.732433e+01     0.04%
  65   22   6.607318e+01     0.04%
  66   70   6.576858e+01     0.04%
  67   63   6.574204e+01     0.04%
  68   71   6.552887e+01     0.04%
  69   24   6.545987e+01     0.04%
  70   91   5.605553e+01     0.03%
  71   45   5.447127e+01     0.03%
  72   95   5.415376e+01     0.03%
  73  116   5.288477e+01     0.03%
  74   77   5.272982e+01     0.03%
  75   28   5.187337e+01     0.03%
  76  112   5.160067e+01     0.03%
  77   93   5.031481e+01     0.03%
  78   86   4.873034e+01     0.03%
  79  136   4.862642e+01     0.03%
  80  124   4.663332e+01     0.03%
  81  100   4.652776e+01     0.03%
  82   53   4.549093e+01     0.03%
  83  105   4.458294e+01     0.03%
  84   55   4.411287e+01     0.03%
  85   69   4.402255e+01     0.03%
  86   27   4.399169e+01     0.03%
  87  103   4.300208e+01     0.03%
  88  128   4.280761e+01     0.02%
  89   85   4.189562e+01     0.02%
  90   75   4.140557e+01     0.02%
  91   78   4.024353e+01     0.02%
  92   62   3.957929e+01     0.02%
  93  104   3.889613e+01     0.02%
  94   73   3.836260e+01     0.02%
  95  120   3.699305e+01     0.02%
  96  130   3.679707e+01     0.02%
  97  126   3.660087e+01     0.02%
  98   56   3.602776e+01     0.02%
  99   68   3.586665e+01     0.02%
 100  122   3.329043e+01     0.02%
 101   43   3.211420e+01     0.02%
 102  107   3.116924e+01     0.02%
 103  118   3.099317e+01     0.02%
 104   23   3.076363e+01     0.02%
 105   80   3.058427e+01     0.02%
 106  117   3.056305e+01     0.02%
 107   90   3.030099e+01     0.02%
 108   51   2.822120e+01     0.02%
 109  134   2.715267e+01     0.02%
 110   83   2.703718e+01     0.02%
 111   48   2.228213e+01     0.01%
 112   46   2.226368e+01     0.01%
 113   92   1.969986e+01     0.01%
 114  140   1.929670e+01     0.01%
 115   97   1.853513e+01     0.01%
 116   36   1.817453e+01     0.01%
 117  139   1.670931e+01     0.01%
 118  114   1.562571e+01     0.01%
 119  125   1.550589e+01     0.01%
 120   65   1.506025e+01     0.01%
 121  113   1.462815e+01     0.01%
 122  127   1.431040e+01     0.01%
 123   14   1.421230e+01     0.01%
 124  129   1.225765e+01     0.01%
 125  109   1.216122e+01     0.01%
 126   98   1.173059e+01     0.01%
 127   94   1.168531e+01     0.01%
 128  111   1.164374e+01     0.01%
 129   61   1.143935e+01     0.01%
 130   88   1.125472e+01     0.01%
 131   37   8.570560e+00     0.01%
 132   54   8.275356e+00     0.00%
 133   84   8.089289e+00     0.00%
 134   89   7.782456e+00     0.00%
 135  101   6.960573e+00     0.00%
 136  108   5.902538e+00     0.00%
 137  121   5.366179e+00     0.00%
 138   82   4.740658e+00     0.00%
 139   81   4.341653e+00     0.00%
 140  115   4.233811e+00     0.00%
 141  132   3.937758e+00     0.00%
 142  142   3.085503e+00     0.00%
 143  123   1.897040e+00     0.00%
