roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_52,0,0,29,0.0,29.0,1.15625,25.355726063909763,3.424508650058783,51.573327987342886,15.181669718605766,-1,42.25000000000001,-74.03423803382742,9.998959915733503,0.3195640020361916
ROI_52,1,5,34,5.0,34.0,0.978125,25.38613998829126,3.408027754930889,51.60565247093555,15.131309618079845,-1,42.178571428571466,-62.704086303149964,8.417871585332767,0.1763357527510596
ROI_52,2,10,39,10.0,39.0,0.959375,25.405664293854787,3.4023689506171273,51.66652848783451,15.16369700483572,-1,41.78571428571429,-61.54939187352761,8.242797252520974,0.24863663142663955
ROI_52,3,15,44,15.0,44.0,1.053125,25.422910956198205,3.4265287069037913,51.6639192644761,15.131966928020963,-1,41.17857142857143,-67.60985631501573,9.112532940550645,0.348217306462708
