Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    6   1.379440e+05    17.40%
   2    0   1.346550e+05    16.98%
   3    4   7.193638e+04     9.07%
   4    7   5.327322e+04     6.72%
   5   18   3.391082e+04     4.28%
   6    1   3.319391e+04     4.19%
   7    5   3.088671e+04     3.90%
   8   23   2.967832e+04     3.74%
   9    9   2.132349e+04     2.69%
  10   20   1.949640e+04     2.46%
  11    2   1.814386e+04     2.29%
  12   24   1.274366e+04     1.61%
  13   19   1.198497e+04     1.51%
  14   10   1.082792e+04     1.37%
  15   46   9.395078e+03     1.19%
  16    3   9.383675e+03     1.18%
  17   21   7.747299e+03     0.98%
  18   22   7.608148e+03     0.96%
  19   14   7.327761e+03     0.92%
  20   45   7.200222e+03     0.91%
  21   30   6.593409e+03     0.83%
  22   38   6.487021e+03     0.82%
  23   11   6.354657e+03     0.80%
  24   12   5.758033e+03     0.73%
  25   37   5.642267e+03     0.71%
  26   28   5.195103e+03     0.66%
  27    8   5.171602e+03     0.65%
  28   26   4.946445e+03     0.62%
  29   25   4.821745e+03     0.61%
  30   35   4.776986e+03     0.60%
  31   40   4.371833e+03     0.55%
  32   17   3.938803e+03     0.50%
  33   16   3.878083e+03     0.49%
  34   39   3.628015e+03     0.46%
  35   50   3.446864e+03     0.43%
  36   48   3.385647e+03     0.43%
  37   61   3.072060e+03     0.39%
  38   51   2.940526e+03     0.37%
  39   41   2.922190e+03     0.37%
  40   34   2.875528e+03     0.36%
  41   43   2.654754e+03     0.33%
  42   42   2.372172e+03     0.30%
  43   53   2.204354e+03     0.28%
  44   52   2.188522e+03     0.28%
  45   29   2.186592e+03     0.28%
  46   13   2.186498e+03     0.28%
  47   57   1.950309e+03     0.25%
  48   31   1.812214e+03     0.23%
  49   49   1.674674e+03     0.21%
  50   59   1.550854e+03     0.20%
  51   65   1.421614e+03     0.18%
  52   44   1.402119e+03     0.18%
  53   47   1.362316e+03     0.17%
  54   32   1.247670e+03     0.16%
  55   66   1.141703e+03     0.14%
  56   58   1.134586e+03     0.14%
  57   33   8.057795e+02     0.10%
  58   15   6.782183e+02     0.09%
  59   36   6.764685e+02     0.09%
  60   27   6.654835e+02     0.08%
  61   64   6.287957e+02     0.08%
  62   63   5.284224e+02     0.07%
  63   62   4.353735e+02     0.05%
  64   55   3.700381e+02     0.05%
  65   54   3.154623e+02     0.04%
  66   56   2.058948e+02     0.03%
  67   60   1.502356e+02     0.02%
