shift_minutes,correlation
-2.000000000000000000e+02,9.177042188818994584e-01
-1.980000000000000000e+02,9.146894416834591146e-01
-1.960000000000000000e+02,9.110140140053299973e-01
-1.940000000000000000e+02,9.070054201370814084e-01
-1.920000000000000000e+02,9.031621626162078531e-01
-1.900000000000000000e+02,8.999500801769730884e-01
-1.880000000000000000e+02,8.976237892339156144e-01
-1.860000000000000000e+02,8.961594827446083267e-01
-1.840000000000000000e+02,8.954155172353144287e-01
-1.820000000000000000e+02,8.953754650422728334e-01
-1.800000000000000000e+02,8.961382170335467912e-01
-1.780000000000000000e+02,8.977255726407394887e-01
-1.760000000000000000e+02,8.999763525377405537e-01
-1.740000000000000000e+02,9.026388451857522144e-01
-1.720000000000000000e+02,9.055536377989801267e-01
-1.700000000000000000e+02,9.086634860774116529e-01
-1.680000000000000000e+02,9.118967878288263273e-01
-1.660000000000000000e+02,9.152042215199521769e-01
-1.640000000000000000e+02,9.186355887473836024e-01
-1.620000000000000000e+02,9.222265894359477079e-01
-1.600000000000000000e+02,9.258927202963965764e-01
-1.580000000000000000e+02,9.295122597337744930e-01
-1.560000000000000000e+02,9.330404142675576828e-01
-1.540000000000000000e+02,9.365141644445988955e-01
-1.520000000000000000e+02,9.399596301368701168e-01
-1.500000000000000000e+02,9.433304169655775118e-01
-1.480000000000000000e+02,9.465601017911031700e-01
-1.460000000000000000e+02,9.496193390304681348e-01
-1.440000000000000000e+02,9.524915291788648153e-01
-1.420000000000000000e+02,9.551288638024609812e-01
-1.400000000000000000e+02,9.574445489896062922e-01
-1.380000000000000000e+02,9.593325093412146121e-01
-1.360000000000000000e+02,9.607072969997281220e-01
-1.340000000000000000e+02,9.615173114414045097e-01
-1.320000000000000000e+02,9.616941611311491389e-01
-1.300000000000000000e+02,9.611461043272635507e-01
-1.280000000000000000e+02,9.598171501025198893e-01
-1.260000000000000000e+02,9.577091218383254612e-01
-1.240000000000000000e+02,9.548693182309815342e-01
-1.220000000000000000e+02,9.513554068192803248e-01
-1.200000000000000000e+02,9.471848310878816513e-01
-1.180000000000000000e+02,9.423454140887275177e-01
-1.160000000000000000e+02,9.368534585997020381e-01
-1.140000000000000000e+02,9.307689862822998705e-01
-1.120000000000000000e+02,9.241705410990781466e-01
-1.100000000000000000e+02,9.171337555805745279e-01
-1.080000000000000000e+02,9.097208696973624331e-01
-1.060000000000000000e+02,9.019914845085426069e-01
-1.040000000000000000e+02,8.940411076781612509e-01
-1.020000000000000000e+02,8.860304406624702755e-01
-1.000000000000000000e+02,8.781731881180011579e-01
