cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       86             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       88             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       89             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       90             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       91             457       0   0.000  0.078   2356     2.000          80.0       100.0        20.0      41.5      83.0
       92             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       93             475       0   0.001  0.132   1048     3.668          44.9       105.4       150.3      19.0      69.8
       94             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       95             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       96             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       97             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       98             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       99             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      100             462       0   0.002  0.065    508     5.657           6.5       133.5       140.0      16.0      90.5
      101             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      102             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      103             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      104             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      105             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      106             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      107             457       0   0.000  0.011    184     1.682          80.0       100.0        20.0      49.4      83.0
      108             461       0   0.002  0.005     64     2.000           0.0       170.0       170.0      49.4      98.7
      109             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      110             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      111             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      112             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      113             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      114             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      115             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      116             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      117             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      118             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      119             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      120             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      121             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      122             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      123             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      124             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      125             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      126             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      127             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      128             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      129             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      130             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      131             454       0   0.000  0.008    116     3.364          80.0       100.0         0.0      20.7      69.8
      132             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      133             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      134             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      135             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      136             446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
