Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    1   3.408657e+03    15.67%
   2    0   2.394415e+03    11.01%
   3    2   2.341151e+03    10.76%
   4    3   1.601980e+03     7.36%
   5    6   1.166727e+03     5.36%
   6    4   1.116751e+03     5.13%
   7   11   1.028030e+03     4.73%
   8    5   9.061812e+02     4.17%
   9   14   8.220807e+02     3.78%
  10    7   7.871937e+02     3.62%
  11    8   7.412196e+02     3.41%
  12   10   4.159496e+02     1.91%
  13   17   4.141410e+02     1.90%
  14   38   3.476535e+02     1.60%
  15   13   2.987162e+02     1.37%
  16   18   2.872186e+02     1.32%
  17   15   2.271769e+02     1.04%
  18   12   2.070082e+02     0.95%
  19   33   2.031044e+02     0.93%
  20   16   1.803957e+02     0.83%
  21   25   1.712307e+02     0.79%
  22   26   1.700358e+02     0.78%
  23   31   1.495225e+02     0.69%
  24   19   1.421780e+02     0.65%
  25   49   1.395605e+02     0.64%
  26   51   1.262715e+02     0.58%
  27   36   1.236529e+02     0.57%
  28   32   1.186171e+02     0.55%
  29   54   1.129737e+02     0.52%
  30   28   1.106550e+02     0.51%
  31   35   1.059646e+02     0.49%
  32   47   9.992948e+01     0.46%
  33   23   9.667795e+01     0.44%
  34   46   8.678274e+01     0.40%
  35   30   8.673418e+01     0.40%
  36   39   7.984374e+01     0.37%
  37   29   7.145215e+01     0.33%
  38   37   6.891957e+01     0.32%
  39   24   6.186603e+01     0.28%
  40   27   6.178041e+01     0.28%
  41    9   6.155145e+01     0.28%
  42   44   5.688818e+01     0.26%
  43   59   5.305534e+01     0.24%
  44   21   5.239434e+01     0.24%
  45   22   4.177557e+01     0.19%
  46   42   4.136924e+01     0.19%
  47   53   3.944564e+01     0.18%
  48   41   3.795084e+01     0.17%
  49   20   3.605481e+01     0.17%
  50   45   3.319928e+01     0.15%
  51   48   2.610750e+01     0.12%
  52   40   2.252589e+01     0.10%
  53   43   2.144023e+01     0.10%
  54   34   2.097996e+01     0.10%
  55   57   2.080888e+01     0.10%
  56   62   1.626140e+01     0.07%
  57   56   1.591120e+01     0.07%
  58   63   1.528628e+01     0.07%
  59   58   1.497134e+01     0.07%
  60   52   1.257534e+01     0.06%
  61   55   1.194631e+01     0.05%
  62   50   1.174593e+01     0.05%
  63   60   4.891811e+00     0.02%
  64   61   3.112644e+00     0.01%
