roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_41,1.3333333333333333,11.293710056805883,1.9740526752091814,84.65342703348496,13.35647788709789,-1,40.375000000000014,-38.02595978722519,6.6466420040713174,3.264308270326729
