roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0,0,29,0.0,29.0,0.7625,24.096337377058074,3.916642182525027,18.365628330188226,11.728963795771886,-1,34.4642857142857,-46.397619318198934,7.541514303473062,0.15459279829367234
ROI_74,1,5,34,5.0,34.0,0.85625,24.16048097937426,3.910408948563277,18.228088071690056,11.764266260003884,-1,34.035714285714285,-52.24093898633638,8.455271874260873,0.1582975124192951
ROI_74,2,10,39,10.0,39.0,0.771875,24.237034568821404,3.9049009482748436,18.10339928787871,11.803363562879362,-1,33.62500000000001,-47.242325903558125,7.611352069317284,0.25728727354223757
ROI_74,3,15,44,15.0,44.0,0.6875,24.316946973960775,3.8929688183962274,17.8885469686969,11.792495027684417,-1,33.089285714285715,-42.21692182979301,6.758626420826783,0.29919816804963917
