roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_41,0.4895833333333333,11.228196454945303,1.9688829049826786,84.52464012770164,13.295702372726364,-1,41.750000000000014,-13.8816612316506,2.4341723625364553,0.7562623936303752
