roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_56,0.12083333333333332,22.013222812225933,4.022740254689612,77.55168120933821,8.11968406393006,1,-43.64285714285714,6.716997701542002,1.2274775608796165,0.09309977746713785
