roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_41,0.9208333333333332,11.25992587763991,1.9714358220648207,84.70450607036553,13.36889586257853,-1,41.66071428571431,-26.183118886347007,4.584252069405779,0.8806073125609662
