distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999856098322242870e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999450804790661618e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.998932641474537197e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.998510417093445790e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.998252981313526799e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.997991907685048751e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.997417855165632306e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.996242195024960253e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.994331484618689254e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.991840548375454656e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.989293814950044315e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.987407811600387264e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.986632686414370630e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.986849487373369305e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.987573412001479189e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.988383549729005217e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.989133375423735473e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.989870401252957111e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.990648932232346624e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.991441148449233811e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.992188061496892759e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.992843846115245787e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.993370771867057245e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.993771915130518213e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.994096115713134720e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.994318385477815037e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.994267485882305513e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.993749858906909589e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.992700076615502747e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.991189546248162578e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.989344815889871221e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.987280262077713466e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.985092155460428831e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.982886491764352277e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.980770331426427333e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.978785955761695359e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.976831721433618849e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.974629253107427651e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.971795387532196298e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.968011512319200351e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.963168613830085674e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.957397718559756195e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.951031852339132788e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.944534552517244608e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.938320166961944757e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.932434228880799854e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.926310165898006854e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.918943057302146427e-01
4.900000000000000000e+01,0.000000000000000000e+00,9.909501306131748288e-01
5.000000000000000000e+01,0.000000000000000000e+00,9.897970361155723484e-01
5.100000000000000000e+01,0.000000000000000000e+00,9.885384522425741949e-01
5.200000000000000000e+01,0.000000000000000000e+00,9.873414344922435415e-01
5.300000000000000000e+01,0.000000000000000000e+00,9.863434408918030361e-01
5.400000000000000000e+01,0.000000000000000000e+00,9.855789661346167074e-01
5.500000000000000000e+01,0.000000000000000000e+00,9.850011312181592427e-01
5.600000000000000000e+01,0.000000000000000000e+00,9.845705493297937094e-01
5.700000000000000000e+01,0.000000000000000000e+00,9.843145360988854176e-01
5.800000000000000000e+01,0.000000000000000000e+00,9.843106941007420119e-01
5.900000000000000000e+01,0.000000000000000000e+00,9.846192047813840942e-01
6.000000000000000000e+01,0.000000000000000000e+00,9.852214326123374111e-01
6.100000000000000000e+01,0.000000000000000000e+00,9.860178098833594085e-01
6.200000000000000000e+01,0.000000000000000000e+00,9.868780316855847445e-01
6.300000000000000000e+01,0.000000000000000000e+00,9.876920042453399828e-01
6.400000000000000000e+01,0.000000000000000000e+00,9.883970441798178852e-01
6.500000000000000000e+01,0.000000000000000000e+00,9.889794899180583965e-01
6.600000000000000000e+01,0.000000000000000000e+00,9.894530270531277649e-01
6.700000000000000000e+01,0.000000000000000000e+00,9.898340377222785147e-01
6.800000000000000000e+01,0.000000000000000000e+00,9.901230826988430822e-01
6.900000000000000000e+01,0.000000000000000000e+00,9.902874796912121136e-01
7.000000000000000000e+01,0.000000000000000000e+00,9.902573731074353347e-01
7.100000000000000000e+01,0.000000000000000000e+00,9.899481390970173988e-01
7.200000000000000000e+01,0.000000000000000000e+00,9.893017903944949509e-01
7.300000000000000000e+01,0.000000000000000000e+00,9.883247458631911897e-01
7.400000000000000000e+01,0.000000000000000000e+00,9.871000260079869637e-01
7.500000000000000000e+01,0.000000000000000000e+00,9.857648264160487894e-01
7.600000000000000000e+01,0.000000000000000000e+00,9.844540354378391589e-01
7.700000000000000000e+01,0.000000000000000000e+00,9.832403851511782866e-01
7.800000000000000000e+01,0.000000000000000000e+00,9.821313690955362219e-01
7.900000000000000000e+01,0.000000000000000000e+00,9.811296075940523220e-01
8.000000000000000000e+01,0.000000000000000000e+00,9.802854273319621115e-01
8.100000000000000000e+01,0.000000000000000000e+00,9.796851929221326305e-01
8.200000000000000000e+01,0.000000000000000000e+00,9.793881128144552584e-01
8.300000000000000000e+01,0.000000000000000000e+00,9.793580131435268843e-01
8.400000000000000000e+01,0.000000000000000000e+00,9.794379480176504948e-01
8.500000000000000000e+01,0.000000000000000000e+00,9.794010560403545451e-01
8.600000000000000000e+01,0.000000000000000000e+00,9.790565517538335483e-01
8.700000000000000000e+01,-2.000000000000000000e+00,9.790442816618862842e-01
8.800000000000000000e+01,-2.000000000000000000e+00,9.787493811693195322e-01
8.900000000000000000e+01,-2.000000000000000000e+00,9.781602096731850660e-01
9.000000000000000000e+01,-2.000000000000000000e+00,9.774207159629062502e-01
9.100000000000000000e+01,-2.000000000000000000e+00,9.766837330173582243e-01
9.200000000000000000e+01,-2.000000000000000000e+00,9.760600037786386629e-01
9.300000000000000000e+01,-2.000000000000000000e+00,9.755796375255877395e-01
9.400000000000000000e+01,-2.000000000000000000e+00,9.751967807107710939e-01
9.500000000000000000e+01,-2.000000000000000000e+00,9.748447679621435880e-01
9.600000000000000000e+01,-2.000000000000000000e+00,9.744964202077297521e-01
9.700000000000000000e+01,-2.400000000000000000e+01,9.748425619124210240e-01
9.800000000000000000e+01,-2.400000000000000000e+01,9.749967923656488455e-01
9.900000000000000000e+01,-2.400000000000000000e+01,9.746258059639212323e-01
1.000000000000000000e+02,-2.400000000000000000e+01,9.738492803041172152e-01
1.010000000000000000e+02,-2.400000000000000000e+01,9.729492694212401593e-01
1.020000000000000000e+02,-2.400000000000000000e+01,9.723308350759374274e-01
1.030000000000000000e+02,-2.400000000000000000e+01,9.724148777319572279e-01
1.040000000000000000e+02,-2.400000000000000000e+01,9.734929103515110871e-01
1.050000000000000000e+02,-2.600000000000000000e+01,9.756756621226123638e-01
1.060000000000000000e+02,-2.600000000000000000e+01,9.786133751004928438e-01
1.070000000000000000e+02,-2.400000000000000000e+01,9.817404386759646107e-01
1.080000000000000000e+02,-2.400000000000000000e+01,9.848490335846559196e-01
1.090000000000000000e+02,-2.400000000000000000e+01,9.874593979974372049e-01
1.100000000000000000e+02,-2.400000000000000000e+01,9.893163285354832359e-01
1.110000000000000000e+02,-2.400000000000000000e+01,9.902324268689858267e-01
1.120000000000000000e+02,-2.400000000000000000e+01,9.901108239516801524e-01
1.130000000000000000e+02,-2.400000000000000000e+01,9.890440736001880895e-01
1.140000000000000000e+02,-2.400000000000000000e+01,9.873707261629020016e-01
1.150000000000000000e+02,-2.400000000000000000e+01,9.855861290916986261e-01
1.160000000000000000e+02,-2.400000000000000000e+01,9.841202457951513383e-01
1.170000000000000000e+02,-2.400000000000000000e+01,9.831284503061045177e-01
1.180000000000000000e+02,-2.400000000000000000e+01,9.824537831618362915e-01
1.190000000000000000e+02,-2.400000000000000000e+01,9.817655232621220751e-01
1.200000000000000000e+02,-2.400000000000000000e+01,9.807592448370477944e-01
1.210000000000000000e+02,-2.400000000000000000e+01,9.793287242834366468e-01
1.220000000000000000e+02,-2.400000000000000000e+01,9.776493653897376790e-01
1.230000000000000000e+02,-2.400000000000000000e+01,9.761101562872768200e-01
1.240000000000000000e+02,-2.400000000000000000e+01,9.751243448030666450e-01
1.250000000000000000e+02,-2.400000000000000000e+01,9.749601097625684165e-01
1.260000000000000000e+02,-2.400000000000000000e+01,9.756765432688002671e-01
1.270000000000000000e+02,-2.400000000000000000e+01,9.771293449880119608e-01
1.280000000000000000e+02,-2.400000000000000000e+01,9.790302245864908048e-01
1.290000000000000000e+02,-2.400000000000000000e+01,9.810642040491467375e-01
