Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   6.005186e+03    28.56%
   2    1   2.450387e+03    11.65%
   3    7   1.558165e+03     7.41%
   4    8   1.355340e+03     6.44%
   5    4   1.034839e+03     4.92%
   6    5   1.006266e+03     4.79%
   7    2   5.948965e+02     2.83%
   8   13   5.786411e+02     2.75%
   9    3   4.729162e+02     2.25%
  10    6   3.970783e+02     1.89%
  11    9   3.730258e+02     1.77%
  12   11   3.708319e+02     1.76%
  13   19   3.667785e+02     1.74%
  14   12   3.567351e+02     1.70%
  15   15   3.558324e+02     1.69%
  16   33   3.445544e+02     1.64%
  17   10   2.481965e+02     1.18%
  18   18   2.457771e+02     1.17%
  19   21   2.387131e+02     1.14%
  20   38   2.116653e+02     1.01%
  21   35   1.949185e+02     0.93%
  22   27   1.838798e+02     0.87%
  23   51   1.699812e+02     0.81%
  24   23   1.508727e+02     0.72%
  25   46   1.366842e+02     0.65%
  26   47   1.347437e+02     0.64%
  27   32   1.263731e+02     0.60%
  28   24   1.259745e+02     0.60%
  29   25   1.259593e+02     0.60%
  30   52   1.228616e+02     0.58%
  31   26   1.095219e+02     0.52%
  32   45   8.906134e+01     0.42%
  33   17   8.812001e+01     0.42%
  34   30   8.120568e+01     0.39%
  35   34   7.693497e+01     0.37%
  36   43   7.650263e+01     0.36%
  37   22   6.913730e+01     0.33%
  38   31   4.145340e+01     0.20%
  39   41   3.588779e+01     0.17%
  40   40   3.358628e+01     0.16%
  41   28   3.265921e+01     0.16%
  42   50   3.140701e+01     0.15%
  43   49   2.545852e+01     0.12%
  44   39   2.473432e+01     0.12%
  45   44   2.340901e+01     0.11%
  46   16   2.196246e+01     0.10%
  47   14   2.074303e+01     0.10%
  48   42   2.032486e+01     0.10%
  49   53   1.895146e+01     0.09%
  50   20   1.886786e+01     0.09%
  51   48   1.782053e+01     0.08%
  52   36   1.503789e+01     0.07%
  53   29   1.072601e+01     0.05%
  54   37   7.930386e+00     0.04%
